Anton Paar Monowave Series
Serial Number: 82701239
Instrument Software Version: 4.10.10607.14

Processing Protocol;
Experiment Name;vb-4W-tf-2
Experiment Date;4/17/2023 11:25:04 AM
Experiment Unique ID;1213
User;Administrator
Vial Type;Glass vial G30
;
Steps;
Step;Program;Temperature;Time;Power;Cooling;Stirrer Speed
;;°C;hh:mm:ss;W;;rpm
1;Constant power;65;00:10:00;4;Off;600
2;Hold;-;00:00:00;850;Off;600
3;Cool down;65;-;-;On;600
;
Experiment Result;
Result;OK
;
;
Time;Step Time;Temp IR;Temp Ruby;Pressure;Power;Stirrer Speed;Fan Level;Step No.
hh:mm:ss;hh:mm:ss;°C;°C;bar;W;rpm;;
00:00:00;00:00:00;33;41;0.0;0;600;Off;1
00:00:01;00:00:01;33;41;0.0;4;600;Off;1
00:00:02;00:00:02;33;41;0.0;4;600;Off;1
00:00:03;00:00:03;33;41;0.0;4;600;Off;1
00:00:04;00:00:04;33;41;0.0;4;600;Off;1
00:00:05;00:00:05;33;41;0.0;4;600;Off;1
00:00:06;00:00:06;33;41;0.0;4;600;Off;1
00:00:07;00:00:07;33;41;0.0;4;600;Off;1
00:00:08;00:00:08;33;41;0.0;4;600;Off;1
00:00:09;00:00:09;34;41;0.0;4;600;Off;1
00:00:10;00:00:10;33;41;0.0;4;600;Off;1
00:00:11;00:00:11;33;41;0.0;4;600;Off;1
00:00:12;00:00:12;34;41;0.0;4;600;Off;1
00:00:13;00:00:13;34;41;0.0;4;600;Off;1
00:00:14;00:00:14;34;41;0.0;4;600;Off;1
00:00:15;00:00:15;34;41;0.0;4;600;Off;1
00:00:16;00:00:16;34;41;0.0;4;600;Off;1
00:00:17;00:00:17;34;41;0.0;4;600;Off;1
00:00:18;00:00:18;34;41;0.0;4;600;Off;1
00:00:19;00:00:19;34;41;0.0;4;600;Off;1
00:00:20;00:00:20;34;41;0.0;4;600;Off;1
00:00:21;00:00:21;34;41;0.0;4;600;Off;1
00:00:22;00:00:22;34;41;0.0;4;600;Off;1
00:00:23;00:00:23;34;41;0.0;4;600;Off;1
00:00:24;00:00:24;34;41;0.0;4;600;Off;1
00:00:25;00:00:25;34;41;0.0;4;600;Off;1
00:00:26;00:00:26;34;41;0.0;4;600;Off;1
