Anton Paar Monowave Series
Serial Number: 82701239
Instrument Software Version: 4.10.10607.14

Processing Protocol;
Experiment Name;vb-5W-tf
Experiment Date;3/15/2023 11:18:15 AM
Experiment Unique ID;1164
User;Administrator
Vial Type;Glass vial G30
;
Steps;
Step;Program;Temperature;Time;Power;Cooling;Stirrer Speed
;;C;hh:mm:ss;W;;rpm
1;Constant power;65;00:20:00;5;Off;600
2;Hold;-;00:00:00;850;Off;600
3;Cool down;65;-;-;On;600
;
Experiment Result;
Result;OK
;
;
Time;Step Time;Temp IR;Temp Ruby;Pressure;Power;Stirrer Speed;Fan Level;Step No.
hh:mm:ss;hh:mm:ss;C;C;bar;W;rpm;;
00:01:44;00:01:44;42;41;0.0;5;600;Off;1
00:01:45;00:01:45;42;41;0.0;5;600;Off;1
00:01:46;00:01:46;42;41;0.0;5;600;Off;1
00:01:47;00:01:47;42;41;0.0;5;600;Off;1
00:01:48;00:01:48;42;41;0.0;5;600;Off;1
00:01:49;00:01:49;42;41;0.0;5;600;Off;1
00:01:50;00:01:50;42;41;0.0;5;600;Off;1
00:01:51;00:01:51;43;41;0.0;5;600;Off;1
00:01:52;00:01:52;43;41;0.0;5;600;Off;1
00:01:53;00:01:53;43;41;0.0;5;600;Off;1
00:01:54;00:01:54;43;41;0.0;5;600;Off;1
00:01:55;00:01:55;43;41;0.0;5;600;Off;1
00:01:56;00:01:56;43;41;0.0;5;600;Off;1
00:01:57;00:01:57;43;41;0.0;5;600;Off;1
00:01:58;00:01:58;43;41;0.0;5;600;Off;1
00:01:59;00:01:59;43;41;0.0;5;600;Off;1
00:02:00;00:02:00;43;41;0.0;5;600;Off;1
00:02:01;00:02:01;44;41;0.0;5;600;Off;1
00:02:02;00:02:02;43;41;0.0;5;600;Off;1
00:02:03;00:02:03;44;41;0.0;5;600;Off;1
00:02:04;00:02:04;44;41;0.0;5;600;Off;1
00:02:05;00:02:05;44;41;0.0;5;600;Off;1
00:02:06;00:02:06;44;41;0.0;5;600;Off;1
00:02:07;00:02:07;44;41;0.0;5;600;Off;1
00:02:08;00:02:08;44;41;0.0;5;600;Off;1
00:02:09;00:02:09;44;41;0.0;5;600;Off;1
00:02:10;00:02:10;44;41;0.0;5;600;Off;1
00:02:11;00:02:11;44;41;0.0;5;600;Off;1
00:02:12;00:02:12;44;41;0.0;5;600;Off;1
00:02:13;00:02:13;44;41;0.0;5;600;Off;1
00:02:14;00:02:14;44;41;0.0;5;600;Off;1
00:02:15;00:02:15;45;41;0.0;5;600;Off;1
00:02:16;00:02:16;45;41;0.0;5;600;Off;1
00:02:17;00:02:17;45;41;0.0;5;600;Off;1
00:02:18;00:02:18;45;41;0.0;5;600;Off;1
00:02:19;00:02:19;45;41;0.0;5;600;Off;1
00:02:20;00:02:20;45;41;0.0;5;600;Off;1
00:02:21;00:02:21;45;41;0.0;5;600;Off;1
00:02:22;00:02:22;45;41;0.0;5;600;Off;1
00:02:23;00:02:23;45;41;0.0;5;600;Off;1
00:02:24;00:02:24;45;41;0.0;5;600;Off;1
00:02:25;00:02:25;46;41;0.0;5;600;Off;1
00:02:26;00:02:26;46;41;0.0;5;600;Off;1
00:02:27;00:02:27;46;41;0.0;5;600;Off;1
00:02:28;00:02:28;46;41;0.0;5;600;Off;1
00:02:29;00:02:29;46;42;0.0;5;600;Off;1
00:02:30;00:02:30;46;41;0.0;5;600;Off;1
00:02:31;00:02:31;46;41;0.0;5;600;Off;1
00:02:32;00:02:32;46;41;0.0;5;600;Off;1
00:02:33;00:02:33;46;41;0.0;5;600;Off;1
00:02:34;00:02:34;47;41;0.0;5;600;Off;1
00:02:35;00:02:35;46;41;0.0;5;600;Off;1
00:02:36;00:02:36;46;42;0.0;5;600;Off;1
00:02:37;00:02:37;47;41;0.0;5;600;Off;1
00:02:38;00:02:38;47;41;0.0;5;600;Off;1
00:02:39;00:02:39;47;41;0.0;5;600;Off;1
00:02:40;00:02:40;47;41;0.0;5;600;Off;1
00:02:41;00:02:41;47;41;0.0;5;600;Off;1
00:02:42;00:02:42;47;41;0.0;5;600;Off;1
00:02:43;00:02:43;47;41;0.0;5;600;Off;1
00:02:44;00:02:44;47;41;0.0;5;600;Off;1
00:02:45;00:02:45;47;41;0.0;5;600;Off;1
00:02:46;00:02:46;47;41;0.0;5;600;Off;1
00:02:47;00:02:47;48;41;0.0;5;600;Off;1
00:02:48;00:02:48;48;41;0.0;5;600;Off;1
00:02:49;00:02:49;48;41;0.0;5;600;Off;1
00:02:50;00:02:50;47;41;0.0;5;600;Off;1
00:02:51;00:02:51;48;41;0.0;5;600;Off;1
00:02:52;00:02:52;48;41;0.0;5;600;Off;1
00:02:53;00:02:53;48;41;0.0;5;600;Off;1
00:02:54;00:02:54;48;41;0.0;5;600;Off;1
00:02:55;00:02:55;49;41;0.0;5;600;Off;1
00:02:56;00:02:56;48;41;0.0;5;600;Off;1
00:02:57;00:02:57;48;41;0.0;5;600;Off;1
00:02:58;00:02:58;48;41;0.0;5;600;Off;1
00:02:59;00:02:59;48;41;0.0;5;600;Off;1
00:03:00;00:03:00;49;41;0.0;5;600;Off;1
00:03:01;00:03:01;48;41;0.0;5;600;Off;1
00:03:02;00:03:02;49;41;0.0;5;600;Off;1
00:03:03;00:03:03;48;41;0.0;5;600;Off;1
00:03:04;00:03:04;49;41;0.0;5;600;Off;1
00:03:05;00:03:05;49;41;0.0;5;600;Off;1
00:03:06;00:03:06;49;41;0.0;5;600;Off;1
00:03:07;00:03:07;49;41;0.0;5;600;Off;1
00:03:08;00:03:08;50;41;0.0;5;600;Off;1
00:03:09;00:03:09;49;41;0.0;5;600;Off;1
00:03:10;00:03:10;50;41;0.0;5;600;Off;1
00:03:11;00:03:11;50;41;0.0;5;600;Off;1
00:03:12;00:03:12;50;41;0.0;5;600;Off;1
00:03:13;00:03:13;50;41;0.0;5;600;Off;1
00:03:14;00:03:14;50;41;0.0;5;600;Off;1
00:03:15;00:03:15;50;41;0.0;5;600;Off;1
00:03:16;00:03:16;50;41;0.0;5;600;Off;1
00:03:17;00:03:17;50;41;0.0;5;600;Off;1
00:03:18;00:03:18;50;41;0.0;5;600;Off;1
00:03:19;00:03:19;50;41;0.0;5;600;Off;1
00:03:20;00:03:20;50;41;0.0;5;600;Off;1
00:03:21;00:03:21;51;41;0.0;5;600;Off;1
00:03:22;00:03:22;51;41;0.0;5;600;Off;1
00:03:23;00:03:23;51;41;0.0;5;600;Off;1
00:03:24;00:03:24;51;41;0.0;5;600;Off;1
00:03:25;00:03:25;51;41;0.0;5;600;Off;1
00:03:26;00:03:26;51;41;0.0;5;600;Off;1
00:03:27;00:03:27;51;41;0.0;5;600;Off;1
00:03:28;00:03:28;51;41;0.0;5;600;Off;1
00:03:29;00:03:29;51;41;0.0;5;600;Off;1
00:03:30;00:03:30;51;41;0.0;5;600;Off;1
00:03:31;00:03:31;52;41;0.0;5;600;Off;1
