Epoch 0 	 loss_c_data: 1.8087e+01 	 loss_c_ode: 1.1751e-03
Epoch 1000 	 loss_c_data: 1.2403e-03 	 loss_c_ode: 8.3546e-06
Epoch 2000 	 loss_c_data: 1.0551e-03 	 loss_c_ode: 7.3980e-06
Epoch 3000 	 loss_c_data: 9.9388e-04 	 loss_c_ode: 5.9190e-06
Epoch 4000 	 loss_c_data: 9.7133e-04 	 loss_c_ode: 4.4972e-06
Epoch 5000 	 loss_c_data: 9.6449e-04 	 loss_c_ode: 3.7638e-06
Epoch 6000 	 loss_c_data: 9.6190e-04 	 loss_c_ode: 1.7693e-06
Epoch 7000 	 loss_c_data: 9.6137e-04 	 loss_c_ode: 1.4685e-06
Epoch 8000 	 loss_c_data: 9.6115e-04 	 loss_c_ode: 1.3941e-06
Epoch 9000 	 loss_c_data: 9.6104e-04 	 loss_c_ode: 1.3609e-06
Epoch 10000 	 loss_c_data: 9.6100e-04 	 loss_c_ode: 1.3396e-06
Epoch 11000 	 loss_c_data: 9.6185e-04 	 loss_c_ode: 1.3183e-06
Epoch 12000 	 loss_c_data: 9.6120e-04 	 loss_c_ode: 1.3185e-06
Epoch 13000 	 loss_c_data: 9.6094e-04 	 loss_c_ode: 1.3016e-06
Epoch 14000 	 loss_c_data: 9.6186e-04 	 loss_c_ode: 1.2905e-06
Epoch 15000 	 loss_c_data: 9.6086e-04 	 loss_c_ode: 1.2852e-06
Epoch 16000 	 loss_c_data: 9.6097e-04 	 loss_c_ode: 1.2762e-06
Epoch 17000 	 loss_c_data: 9.6095e-04 	 loss_c_ode: 1.2713e-06
Epoch 18000 	 loss_c_data: 9.6089e-04 	 loss_c_ode: 1.2647e-06
Epoch 19000 	 loss_c_data: 9.6092e-04 	 loss_c_ode: 1.2600e-06
Epoch 20000 	 loss_c_data: 9.6141e-04 	 loss_c_ode: 1.2501e-06
Epoch 21000 	 loss_c_data: 9.6085e-04 	 loss_c_ode: 1.2505e-06
Epoch 22000 	 loss_c_data: 9.6094e-04 	 loss_c_ode: 1.2474e-06
Epoch 23000 	 loss_c_data: 9.6087e-04 	 loss_c_ode: 1.2410e-06
Epoch 24000 	 loss_c_data: 9.6084e-04 	 loss_c_ode: 1.2383e-06
Epoch 25000 	 loss_c_data: 9.6085e-04 	 loss_c_ode: 1.2347e-06
Epoch 26000 	 loss_c_data: 9.6205e-04 	 loss_c_ode: 1.1746e-06
Epoch 27000 	 loss_c_data: 9.6235e-04 	 loss_c_ode: 1.1618e-06
Epoch 28000 	 loss_c_data: 9.6368e-04 	 loss_c_ode: 1.1656e-06
Epoch 29000 	 loss_c_data: 9.6198e-04 	 loss_c_ode: 1.1503e-06
Epoch 30000 	 loss_c_data: 9.6208e-04 	 loss_c_ode: 1.1497e-06
Epoch 31000 	 loss_c_data: 9.6336e-04 	 loss_c_ode: 1.1418e-06
Epoch 32000 	 loss_c_data: 9.6208e-04 	 loss_c_ode: 1.1362e-06
Epoch 33000 	 loss_c_data: 9.6251e-04 	 loss_c_ode: 1.1335e-06
Epoch 34000 	 loss_c_data: 9.6195e-04 	 loss_c_ode: 1.1298e-06
Epoch 35000 	 loss_c_data: 9.6379e-04 	 loss_c_ode: 1.1276e-06
Epoch 36000 	 loss_c_data: 9.6202e-04 	 loss_c_ode: 1.1298e-06
Epoch 37000 	 loss_c_data: 9.6198e-04 	 loss_c_ode: 1.1260e-06
Epoch 38000 	 loss_c_data: 9.6199e-04 	 loss_c_ode: 1.1211e-06
Epoch 39000 	 loss_c_data: 9.6188e-04 	 loss_c_ode: 1.1220e-06
Epoch 40000 	 loss_c_data: 9.6184e-04 	 loss_c_ode: 1.1185e-06
Epoch 41000 	 loss_c_data: 9.6186e-04 	 loss_c_ode: 1.1163e-06
Epoch 42000 	 loss_c_data: 9.6183e-04 	 loss_c_ode: 1.1159e-06
