,t,TG,DG,MG,G,ME
26,26.0,0.4056270430886364,0.1924958650706197,0.05043506333661514,0.010955852492315898,0.28543925657868385
27,27.0,0.39787623343031764,0.19571394242661547,0.05363120175955134,0.012292446604533325,0.2990593919530511
28,28.0,0.39021101650755763,0.1986966671174253,0.05686920406353908,0.01373693606683446,0.3128515910357237
29,29.0,0.38263525963734746,0.2014445760505135,0.06014078566861587,0.015293202282464335,0.32681146264076233
30,30.0,0.3751525367700672,0.20395884152817081,0.06343748364654618,0.016964961810572277,0.3409344023093581
31,31.0,0.36776615922313094,0.20624124121236156,0.06675068093520838,0.018755742501070927,0.35521553736180067
32,32.0,0.3604791598485029,0.208294143456393,0.07007164917943316,0.0206688715038581,0.3696497632190585
33,33.0,0.3532943274916327,0.21012047598919373,0.0733915696857615,0.022707450938014517,0.38423167541623116
34,34.0,0.34621420652579427,0.21172370728886228,0.07670157207233148,0.024874338217614422,0.39895557425916195
35,35.0,0.33924110616531133,0.21310782213544946,0.07999276500252324,0.027172130801318417,0.4138154527172446
36,36.0,0.33237713399317026,0.21427729402052711,0.0832562634261443,0.029603132548345457,0.42880492750555277
37,37.0,0.3256241708153105,0.2152370658222447,0.0864832384051873,0.032169349061859975,0.4439172986894846
38,38.0,0.31898391303580165,0.21599251761649277,0.08966494225953954,0.03487245136739148,0.45914546493440866
39,39.0,0.31245785868700504,0.2165494430445927,0.09279275396895843,0.03771376869508458,0.47448196541517973
40,40.0,0.3060473237277186,0.21691402247956496,0.09585822038409549,0.04069425797888471,0.4899189453572035
41,41.0,0.29975344390582204,0.2170927868791717,0.09885309906733471,0.04381449454331232,0.5054481774568558
42,42.0,0.2935771761552608,0.2170925946192677,0.10176940276344555,0.04707465091587437,0.52106106095016
43,43.0,0.28751931722249746,0.2169205894678692,0.10459943944645363,0.05047447820061279,0.5367486104369164
44,44.0,0.28158049388762474,0.21658417130670052,0.10733586121407586,0.054013297696201334,0.5525014940649271
45,45.0,0.27576116762097835,0.2160909559097002,0.10997171085384923,0.057689989720074664,0.5683100540190935
46,46.0,0.2700616350487983,0.21544873722445693,0.11250046119150954,0.06150299058163,0.5841643381863832
47,47.0,0.26448203447248697,0.21466544889694553,0.11491605723333793,0.06545028350183202,0.6000541225075722
48,48.0,0.2590223505252218,0.2137491202665354,0.11721295691152352,0.0695293962849064,0.615968931466341
49,49.0,0.25368241556893945,0.21270783794893425,0.11938616507743734,0.07373740550929142,0.6318980921059847
50,50.0,0.24846191015999675,0.21154970293714206,0.12143126702924507,0.07807094397821857,0.6478307768702507
51,51.0,0.2433603616521871,0.2102827910784493,0.12334445458893913,0.08252621655219627,0.6637560594826937
52,52.0,0.23837715723525643,0.20891510709038477,0.12512255450767712,0.08709900480562283,0.6796629410237074
53,53.0,0.233511545331887,0.2074545538270707,0.1267630361491932,0.09178468798154427,0.695540402084589
54,54.0,0.2287626430482781,0.20590889153386008,0.12826402953417287,0.09657825882413817,0.711377440020442
55,55.0,0.22412943151753306,0.204285700361603,0.12962433034611182,0.10147436036595536,0.7271631546318531
56,56.0,0.21961076847251415,0.20259235428961467,0.13084339317922727,0.10646730641701652,0.7428867742419243
57,57.0,0.2152053938337779,0.20083598596824806,0.1319213340995951,0.11155110857316686,0.758537694811821
58,58.0,0.2109119362288332,0.1990234683252732,0.1328589078859544,0.11671951020935012,0.7741055293008685
59,59.0,0.20672892090838313,0.1971613845307241,0.13365749929855825,0.12196601814457608,0.7895801523700356
60,60.0,0.2026547734716153,0.19525601821801167,0.1343190853606096,0.1272839459484203,0.8049517422914505
61,61.0,0.19868782917942762,0.1933133349738876,0.13484621620794074,0.1326664423463626,0.8202108098194003
62,62.0,0.19482633342008948,0.19133896929992836,0.1352419751585579,0.13810654477083517,0.8353482699021697
63,63.0,0.191068463828153,0.1893382248453657,0.13550994338059114,0.1435971910027547,0.8503553997725248
64,64.0,0.187412320505566,0.18731606718933683,0.13565414960087524,0.14913128576108647,0.8652239385992289
65,65.0,0.1838559474420911,0.1852771271005134,0.1356790384981899,0.15470171048173142,0.8799460493028164
66,66.0,0.18039732506472528,0.183225701468424,0.13558940813002424,0.16030138897576762,0.8945143986493349
67,67.0,0.17703439305510282,0.18116576471215587,0.13539037134089754,0.1659232944143696,0.9089221060276031
68,68.0,0.17376504895251155,0.17910097297130625,0.13508730325904922,0.17156049868890477,0.9231627909466624
69,69.0,0.1705871516463524,0.17703467993846636,0.13468578914237456,0.17720620267891718,0.9372305823490024
70,70.0,0.16749853231917977,0.1749699503633986,0.13419157653172747,0.18285376419180466,0.9511201130226254
71,71.0,0.16449700282860458,0.17290957192739945,0.13361052961611436,0.1884967193832381,0.9648265056312084
72,72.0,0.1615803533789879,0.17085607363692026,0.13294857614730732,0.19412882047572566,0.9783454043790698
73,73.0,0.15874637044940054,0.16881174375152688,0.13221167100184844,0.1997440385525806,0.9916729182004929
74,74.0,0.1559928305071956,0.16677864561638336,0.13140574949850575,0.20533659801685644,1.0048056561499834
75,75.0,0.15331751421067774,0.16475863349473577,0.13053669200801538,0.21090098404192759,1.0177406864240766
76,76.0,0.15071820664193392,0.16275337119436364,0.1296102848375334,0.21643196073227955,1.030475540086627
77,77.0,0.14819270429175257,0.1607643516253541,0.12863218926416026,0.22192457810842825,1.0430081812664866
78,78.0,0.14573881831925273,0.15879291030427914,0.12760791103412644,0.2273741837484522,1.0553370006382465
79,79.0,0.1433543808383113,0.15684023746138911,0.12654278359898613,0.23277642139100863,1.067460784688592
80,80.0,0.14103724794436157,0.15490739666706424,0.12544193691631095,0.2381272416455431,1.0793787110596895
81,81.0,0.13878530506949782,0.15299533740466933,0.12431028289777474,0.24342289733567668,1.0910903112962842
82,82.0,0.1365964662839836,0.15110490531510215,0.12315250271988348,0.24865994862148,1.1025954727083445
83,83.0,0.1344686826781547,0.14923685290700298,0.12197303297055201,0.2538352541519089,1.113894397392869
84,84.0,0.13239994748469353,0.14739185352659326,0.12077606460136608,0.2589459570949657,1.124987568706274
85,85.0,0.1303882907235241,0.14557050647994976,0.11956552639660672,0.263989499107538,1.1358757708221674
86,86.0,0.12843178874786854,0.1437733430866013,0.11834509079401628,0.2689635998463018,1.146560039371252
87,87.0,0.12652856517556965,0.14200083413010936,0.1171181773772581,0.2738662457918508,1.157041641883552
88,88.0,0.12467678925927639,0.14025340010261636,0.1158879410015537,0.2786956916456802,1.1673220740631223
89,89.0,0.12287468403551638,0.13853141120484572,0.11465729367976324,0.28345043332183195,1.1774030150845647
90,90.0,0.12112052422922015,0.13683519060573082,0.11342889783029692,0.28812920980954004,1.1872863322496414
91,91.0,0.11941263741787433,0.13516502096167307,0.11220517722015516,0.29273098687508536,1.1969740521162748
92,92.0,0.11774940635982811,0.13352114208823543,0.11098833140042857,0.2972549430919571,1.2064683493226767
93,93.0,0.1161292673644787,0.13190375841072302,0.1097803345421447,0.30170046239027215,1.2157715307548642
94,94.0,0.11455071331906974,0.130313040361167,0.10858295429555015,0.30606711449900104,1.2248860085383058
95,95.0,0.11301229275736868,0.12874912065303426,0.10739775900786058,0.31035464982369376,1.2338143037632108
96,96.0,0.11151261102382004,0.12721210033482414,0.10622613239159123,0.3145629784917219,1.242559015750885
97,97.0,0.11005032561693251,0.12570204879006844,0.10506927655135528,0.31869217128360106,1.2511228304356337
98,98.0,0.1086241522428757,0.12421900094336372,0.10392823922504918,0.3227424298306687,1.2595084831118584
99,99.0,0.10723285899471402,0.12276296424529057,0.10280390214232044,0.32671409685963226,1.2677187733352184
100,100.0,0.10587526798222124,0.12133391355013948,0.10169701362085776,0.33060762685590817,1.275756536051631
101,101.0,0.10455025277074337,0.11993179437553983,0.10060819252451197,0.3344235821055008,1.2836246406659484
102,102.0,0.10325673698421478,0.11855652429944377,0.09953792896178798,0.33816263153084947,1.291325991973281
103,103.0,0.10199369523648083,0.11720799109748106,0.09848661525232033,0.3418255204228444,1.298863498494029
104,104.0,0.10076014940600753,0.11588605786523323,0.09745453638081686,0.34541307858989967,1.306240082718432
105,105.0,0.09955516723889768,0.11459055789595943,0.0964418872265263,0.3489262101134045,1.3134586792439222
106,106.0,0.09837786165039897,0.11332130026853185,0.09544878560175435,0.3523658747212721,1.3205222114920616
107,107.0,0.09722738769810557,0.11207807031309705,0.09447527271752493,0.35573309151322974,1.3274336061440408
108,108.0,0.09610294258195817,0.11086062914541464,0.09352132761908011,0.359028923128335,1.3341957698576152
109,109.0,0.09500376098763108,0.1096687169264863,0.09258686509040431,0.3622544797030969,1.340811602305621
110,110.0,0.09392911625068545,0.1085020523968945,0.09167175334935324,0.3654109007106854,1.3472839784808457
111,111.0,0.09287831569995642,0.10736033427378636,0.09077581451331512,0.3684993582205607,1.3536157556809485
112,112.0,0.09185070112321436,0.10624324357918005,0.0898988332139446,0.3715210450241102,1.3598097627982497
113,113.0,0.09084564574036658,0.10515044410562616,0.08904056032245294,0.37447717277200354,1.3658688003197312
114,114.0,0.08986255257364273,0.10408158521017533,0.0882007122511162,0.3773689726726843,1.3717956449836493
115,115.0,0.08890085235211909,0.1030363022800396,0.08737899516766207,0.38019767314062847,1.3775930292904377
116,116.0,0.08796000258039594,0.10201421719825368,0.08657507938389913,0.3829645240107311,1.3832636652514338
117,117.0,0.08703948451179921,0.10101494206896525,0.08578862822671668,0.38567076859862937,1.3888102215714753
118,118.0,0.08613880244988859,0.10003807875177365,0.08501928313692347,0.3883176590675248,1.3942353394813836
119,119.0,0.08525748328279614,0.0990832193273912,0.08426668741797344,0.3909064331451191,1.3995416113175452
120,120.0,0.0843950715937829,0.09814995401388507,0.08353046807517545,0.39343832949043644,1.4047315963543952
121,121.0,0.08355113315369844,0.09723786185345154,0.08281025118251578,0.3959145769836141,1.4098078119568527
122,122.0,0.0827252484017229,0.09634652142262559,0.08210565536340014,0.3983363979855312,1.414772743359208
123,123.0,0.08191701500650406,0.09547550617566805,0.08141630296652452,0.40070499902458323,1.4196288255043328
124,124.0,0.08112604483935892,0.0946243877041946,0.08074181587492363,0.40302157498763336,1.424378460738808
125,125.0,0.08035196374144316,0.09379273666849833,0.08008181690295474,0.40528730586038364,1.429024004843086
126,126.0,0.07959440803129136,0.09298012605717879,0.07943592793365256,0.4075033613839878,1.4335677828639746
127,127.0,0.07885302869576871,0.0921861255992065,0.07880378621687428,0.409670882894261,1.4380120639689267
128,128.0,0.07812748580213547,0.09141030968016486,0.07818502667417065,0.4117910010168089,1.4423590837977827
129,129.0,0.07741744873087764,0.09065225641092758,0.07757929121201174,0.4138648268194629,1.446611037477851
130,130.0,0.07672259640853762,0.08991154529935222,0.07698622685914175,0.41589345460624827,1.4507700810208917
131,131.0,0.07604261544506907,0.08918776283821564,0.07640549368282096,0.4178779512071742,1.4548383224755526
132,132.0,0.07537720176365137,0.08848049552029472,0.07583675547559993,0.41981937041373385,1.458817835431546
133,133.0,0.07472605734106064,0.08778933961725335,0.07527968254928724,0.42171874366567863,1.4627106543630362
134,134.0,0.07408889020766973,0.08711389419472318,0.07473395685722367,0.4235770819136633,1.466518772765994
135,135.0,0.07346541537877083,0.0864537662345777,0.07419927152862088,0.42539537003131045,1.4702441385015845
136,136.0,0.07285535392325282,0.08580856923794847,0.07367531969269053,0.42717458031938804,1.4738886691629887
137,137.0,0.0722584311009562,0.08517792229390245,0.07316181357075707,0.42891565620766414,1.4774542381055653
138,138.0,0.07167437822531819,0.08456145240774851,0.07265846864377395,0.4306195238964392,1.4809426818974316
139,139.0,0.0711029308007276,0.08395879682934385,0.07216500691195266,0.43228708863125576,1.4843557965941727
140,140.0,0.07054383038516998,0.08336959280854564,0.07168116760497228,0.43391923237459196,1.4876953451894224
141,141.0,0.06999681993361473,0.08279349482467871,0.07120668948685066,0.43551681892813576,1.490963051095605
142,142.0,0.06946164892028928,0.08223015875405174,0.07074132529144422,0.4370806902074946,1.4941606000065804
143,143.0,0.06893806961338877,0.08167925211450558,0.07028483008091585,0.43861167136446966,1.4972896464169025
144,144.0,0.06842583940338254,0.0811404461491714,0.06983697614689605,0.4401105614738299,1.5003518029116094
145,145.0,0.06792471707772374,0.08061342513969641,0.06939753252138631,0.4415781484344734,1.5033486550673842
146,146.0,0.06743446887444615,0.08009787616169553,0.06896628965680734,0.44301518848033083,1.5062817400321364
147,147.0,0.06695486010026097,0.07959349886363845,0.06854303521161215,0.4444224289977683,1.5091525753960013
148,148.0,0.06648566211547613,0.07909999801626902,0.06812756848578588,0.44580059455574883,1.5119626373052597
149,149.0,0.06602664907436728,0.07861708816921811,0.06771969297026531,0.44715039295942915,1.5147133711725473
150,150.0,0.06557759932216167,0.07814448946005206,0.06731921960656778,0.44847251478449834,1.5174061912111938
151,151.0,0.06513829399805426,0.07768193180522423,0.06692596818377511,0.44976762918622626,1.5200424739159644
152,152.0,0.06470851656954646,0.07722915070912342,0.06653976175059811,0.45103639414401187,1.5226235752925277
153,153.0,0.06428805702339768,0.07678588866105776,0.06616043406595723,0.4522794434228672,1.5251508057117462
154,154.0,0.06387670488070607,0.07635189839488368,0.06578781888877289,0.4534974010089172,1.5276254573836923
155,155.0,0.06347425618182778,0.07592693683540921,0.06542176022251384,0.45469086993352903,1.5300487852655351
156,156.0,0.06308050789844155,0.07551076882368427,0.06506210486461655,0.4558604415865375,1.532422021497041
157,157.0,0.06269526212450027,0.07510316711700063,0.06470870520045297,0.457006688731326,1.5347463618963957
158,158.0,0.06231832328226328,0.07470390959492426,0.06436142013465301,0.4581301701614393,1.5370229785330594
159,159.0,0.06194949951928019,0.07431278158760171,0.06402010950316922,0.45923143256322874,1.5392530160024762
160,160.0,0.06158860224272966,0.07392957261613112,0.0636846405925347,0.4603110077218844,1.5414375942200422
161,161.0,0.06123544705074191,0.07355408104917507,0.06335488674287931,0.46136940833048357,1.5435777963139117
162,162.0,0.060889852335414885,0.07318610991200905,0.06303071943168775,0.4624071414941682,1.5456746900454164
163,163.0,0.06055163928281426,0.07282546828350525,0.06271202038099305,0.4634246952259673,1.5477293115109205
164,164.0,0.06022063373561859,0.07247197036481004,0.06239866712187664,0.4644225519509746,1.5497426772490144
165,165.0,0.05989666386481285,0.07212543641066652,0.06209055068959729,0.4654011722082032,1.551715771201998
166,166.0,0.05957956156667232,0.07178568993544679,0.06178756072242991,0.46636101094873084,1.5536495610140264
167,167.0,0.05926916246276259,0.07145256330108743,0.06148958778997199,0.46730250961945785,1.5555449845269322
168,168.0,0.05896530543427825,0.07112589026650887,0.061196527118433874,0.46822610035405887,1.5574029623530805
169,169.0,0.05866783169072032,0.070805513438196,0.060908275796671074,0.4691322022476925,1.5592243885621428
170,170.0,0.05837658756386399,0.07049127495697241,0.060624739295442265,0.4700212213570012,1.5610101344063878
171,171.0,0.058091422645113466,0.07018302255159717,0.060345820757199686,0.47089355721936954,1.5627610525116324
172,172.0,0.05781218699153423,0.06988061419537764,0.06007142332439558,0.4717495986619724,1.5644779736176133
173,173.0,0.057538737179449795,0.06958390506765347,0.05980145898704664,0.47258972193912996,1.566161705646664
174,174.0,0.0572709321134901,0.06929275593569975,0.05953584113215343,0.4734142939919366,1.5678130369633436
175,175.0,0.05700863209526896,0.06900703501737218,0.05927447755878107,0.47422367850185765,1.5694327424280345
176,176.0,0.05675170254867434,0.06872660959920388,0.05901728677620427,0.4750182242491974,1.5710215726867318
177,177.0,0.05650001215722322,0.06845135348698597,0.05876418962200419,0.4757982679070665,1.572580253239721
178,178.0,0.05625343100141644,0.0681811446774612,0.058515101811487835,0.4765641456829144,1.5741095021367073
179,179.0,0.05601183474969029,0.06791586256435614,0.05826994511355893,0.4773161807456745,1.5756100118160248
180,180.0,0.05577510093312621,0.06765538793838125,0.05802864502241151,0.4780546892793609,1.5770824626088142
181,181.0,0.05554310754846692,0.06739961276611786,0.057791124238271874,0.4787799786204232,1.5785275138914585
182,182.0,0.055315739577374456,0.06714842202922802,0.057557312911946934,0.47949234865473045,1.5799458106048405
183,183.0,0.055092882467172144,0.06690171095392208,0.05732713746895329,0.48019209228323234,1.581337979529053
184,184.0,0.0548744253904736,0.06665937430074911,0.05710053178538815,0.480879491696669,1.5827046297490597
185,185.0,0.0546602593825376,0.06642131195253234,0.05687742368375198,0.48155482815445794,1.5840463605709374
186,186.0,0.05445027920391321,0.06618742425775628,0.056657747971464556,0.4822183717401458,1.5853637522086501
187,187.0,0.05424438101213336,0.0659576171528409,0.05644143945594565,0.48287038555235995,1.5866573695093393
188,188.0,0.05404246515568256,0.06573179610854488,0.05622843247895376,0.48351112943009866,1.5879277661442757
189,189.0,0.053844434311351774,0.06550987032091718,0.05601866836716668,0.48414085017384423,1.5891754743643105
190,190.0,0.05365019255291581,0.06529174991732936,0.05581208658461706,0.48475979411841763,1.5904010222293437
191,191.0,0.053459647213778494,0.06507735061308842,0.0556086247326924,0.48536820061372055,1.5916049187071621
192,192.0,0.05327270795565009,0.06486658812350135,0.05540822693203823,0.4859663001620902,1.5927876592613757
193,193.0,0.05308928630288601,0.06465938142350416,0.05521083450933234,0.48655432093755735,1.5939497300423682
194,194.0,0.052909297970793245,0.06445564902237158,0.055016395776171845,0.4871324804039432,1.5950915985740721
195,195.0,0.05273265914034009,0.0642553136203299,0.05482485764716999,0.4877009927654399,1.5962137239985168
196,196.0,0.05255928785513997,0.06405830397120219,0.054636159120698136,0.48826007222623957,1.5973165556788445
197,197.0,0.05238910588409662,0.06386454463785987,0.05445025456195013,0.48880991808937324,1.5984005248174071
198,198.0,0.052222034996113775,0.06367396437412601,0.054267090885539215,0.48935073291750086,1.5994660616852343
199,199.0,0.052058002082369326,0.06348649286514621,0.05408662105967538,0.48988270716608895,1.600513573270291
200,200.0,0.05189693356837988,0.06330206305569511,0.05390879618992345,0.49040603035928143,1.6015434633009136
201,201.0,0.05173875867362976,0.06312061068451505,0.05373356924449341,0.49092088457064165,1.602556119672954
202,202.0,0.05158340801458716,0.06294207055902581,0.0535608945885791,0.4914274500110878,1.6035519265569746
203,203.0,0.05143081546734929,0.06276638074627619,0.05339072705303566,0.4919258999066187,1.604531251359731
204,204.0,0.05128091583933592,0.06259348024463754,0.05322302146871821,0.4924164056205882,1.6054944568313658
205,205.0,0.051133645334950684,0.06242331038078766,0.053057735926110905,0.4928991315314306,1.6064418936148286
206,206.0,0.05098894155558109,0.06225581480971079,0.05289482851569788,0.4933742382922901,1.6073739035055041
207,207.0,0.05084674489658236,0.06209093858337503,0.052734255465318125,0.49384188422800435,1.6082908189855516
208,208.0,0.050706997615954874,0.06192862442544203,0.05257598324735896,0.494302217884524,1.6091929613612592
209,209.0,0.05056964336868286,0.061768819716186335,0.05241997274627225,0.4947553873421384,1.6100806440226734
210,210.0,0.05043462534408927,0.061611475561172774,0.052266181586880844,0.495201540681137,1.6109541775658727
211,211.0,0.05030189138810992,0.061456540271998455,0.052114574378926914,0.49564081713424457,1.6118138572201133
212,212.0,0.05017138934668064,0.06130396681687336,0.051965112006862324,0.49607335500286354,1.612659972626716
213,213.0,0.05004306846272111,0.06115370583570104,0.05181776187439696,0.49649928700046075,1.6134928073734045
214,214.0,0.04991687937613487,0.06100571215933662,0.05167248672862784,0.49691874490918053,1.6143126371316612
215,215.0,0.04979277458947062,0.06085994061863523,0.05152925490458743,0.4973318530605866,1.615119726397097
216,216.0,0.04967070660527706,0.06071634697577458,0.051388031477679175,0.49773873811454905,1.6159143410623074
217,217.0,0.049550631185731886,0.06057489071822267,0.05124878012632267,0.49813952114300264,1.6166967311874032
218,218.0,0.04943250409301281,0.06043552947080236,0.05111147291084067,0.498534316698624,1.6174671417102218
219,219.0,0.04931628295194268,0.06029822225532036,0.05097607583795921,0.4989232421280576,1.6182258161716163
220,220.0,0.04920192631866693,0.06016292902490597,0.05084255770837204,0.4993064101213349,1.6189729901961982
221,221.0,0.04908939321499228,0.06002961438930135,0.05071088546012775,0.4996839301088585,1.6197088905610144
222,222.0,0.04897864545669317,0.05989823643899064,0.050581033016194266,0.5000559082614018,1.6204337417148054
223,223.0,0.04886964299689889,0.05976876257768374,0.05045296405499117,0.5004224535437061,1.6211477653123438
224,224.0,0.0487623504453516,0.059641154155493786,0.05032665343080894,0.5007836651416255,1.6218511699698865
225,225.0,0.048656731480470894,0.05951537857613068,0.050202069478680056,0.5011396436379982,1.622544162441045
226,226.0,0.04855275024633765,0.05939140138065915,0.050079180999298256,0.5014904905469848,1.6232269490137696
227,227.0,0.048450372749677895,0.059269189041466525,0.04995796098430888,0.5018363003978266,1.6238997257314622
228,228.0,0.04834956592854023,0.059148708030940106,0.04983837776874439,0.5021771714450551,1.6245626918971539
229,229.0,0.048250297652295826,0.05902992621845107,0.049720402481604975,0.502513196820928,1.6252160351723433
230,230.0,0.04815253485899329,0.05891281380167704,0.04960400671755211,0.5028444677950574,1.6258599441498518
231,231.0,0.04805624774631023,0.05879733818432789,0.0494891606742634,0.5031710765683783,1.626494602765888
232,232.0,0.04796140604626298,0.058683469098419955,0.04937583874036805,0.5034931092882289,1.6271201875060797
233,233.0,0.04786797995652914,0.05857117767295342,0.049264005059946936,0.5038106604838504,1.627736881840974
234,234.0,0.04777594153743148,0.0584604336399446,0.049153634021629256,0.5041238139742745,1.6283448566682637
235,235.0,0.04768526191797018,0.05835120766273241,0.049044695357431334,0.5044326582351459,1.6289442866109312
236,236.0,0.047595913624129293,0.05824347087031703,0.04893715833370821,0.5047372803451253,1.6295353421010077
237,237.0,0.047507870113215445,0.05813719439169865,0.0488309964077665,0.5050377622605993,1.6301181875169277
238,238.0,0.04742110391121268,0.0580323512185226,0.04872617744897739,0.5053341905945672,1.630692990962416
239,239.0,0.04733559080373406,0.057928911548466494,0.048622672586341065,0.5056266482347382,1.6312599144876003
240,240.0,0.04725130517940879,0.057826847907514384,0.04852045201753513,0.5059152180688216,1.6318191192112863
241,241.0,0.047168220961204765,0.05772613421863418,0.048419484077592057,0.5061999839158489,1.6323707671836019
242,242.0,0.047086314400396345,0.057626741610826065,0.048319736635883015,0.5064810305261744,1.632915019057691
243,243.0,0.047005561748257874,0.05752864540404182,0.04822117569913403,0.5067584407875074,1.6334520317614079
244,244.0,0.04692593832474112,0.05743181346765261,0.04812378031258718,0.5070322915339602,1.6339819612912834
245,245.0,0.04684742038112044,0.057336222984255364,0.048027509032387894,0.5073026712411774,1.6345049673691392
246,246.0,0.04676998556565404,0.057241842288882544,0.0479323385754718,0.5075696572089328,1.6350212036632001
247,247.0,0.046693610595277546,0.0571486476328085,0.047838232154597204,0.5078333332562579,1.6355308243073523
248,248.0,0.046618273118249176,0.05705661154201727,0.04774515763913528,0.5080937813395394,1.6360339834354818
249,249.0,0.04654395031716585,0.05696570421418648,0.04765308662374751,0.50835108201818,1.6365308361127973
250,250.0,0.046470620305947063,0.056875900969267895,0.0475619855808212,0.508605316782905,1.637021535076201
251,251.0,0.04639826026718974,0.05678717479890685,0.04747182005142109,0.5088565685214235,1.6375062330625951
252,252.0,0.04632684878047466,0.05669949729776483,0.04738256023322479,0.5091049177931382,1.6379850837402046
253,253.0,0.04625636442538261,0.05661283959484201,0.04729417585824863,0.5093504442261292,1.6384582365863025
254,254.0,0.0461867848501718,0.056527178407074025,0.04720662781094448,0.5095932335020734,1.638925847131759
255,255.0,0.046118088634423016,0.05644248113817077,0.047119890945602816,0.5098333638520671,1.6393880671821535
256,256.0,0.04605025482337832,0.0563587235737453,0.047033932200272244,0.5100709139728679,1.639845042489469
257,257.0,0.04598326199661851,0.05627587777412038,0.04694871571903364,0.5103059690804912,1.640296929050237
258,258.0,0.045917088733724354,0.05619391579961877,0.04686421309654848,0.5105386069403721,1.6407438754104078
259,259.0,0.04585171314861536,0.05611281064188581,0.04678039173652665,0.5107689095088972,1.6411860352382064
260,260.0,0.04578711428653359,0.05603253342992168,0.04669722230230705,0.5109969545515014,1.6416235542856157
261,261.0,0.0457232721240437,0.055953059018016865,0.04661467080061571,0.5112228226275874,1.6420565810985863
262,262.0,0.045660165706387756,0.05587435667252641,0.046532709757436674,0.5114465924339129,1.642485266085714
263,263.0,0.04559777268182397,0.055796401247740796,0.04645130750780241,0.5116683431328966,1.642909758258611
264,264.0,0.04553607256125569,0.055719164803982785,0.046370435646374386,0.5118881515586509,1.6433302033692598
265,265.0,0.04547504485558629,0.05564262126422029,0.046290063439507645,0.5121060950109495,1.6437467457726598
266,266.0,0.04541466861005783,0.05556674175745349,0.046210163413186234,0.5123222503239049,1.6441595321521163
267,267.0,0.04535492380123496,0.05549150113797288,0.046130707627732914,0.5125366910720004,1.6445687022060156
268,268.0,0.04529578900869846,0.055416872397423794,0.04605166767780916,0.5127494940893484,1.6449744026176631
269,269.0,0.04523724327769041,0.055342828527451565,0.04597302121167318,0.5129607301564647,1.6453767740167677
270,270.0,0.04517926798175931,0.05526934438234668,0.045894737495680016,0.5131704728478326,1.6457759505137801
271,271.0,0.04512184216614723,0.055196391091109326,0.04581679743771688,0.5133787924783064,1.646172075998038
272,272.0,0.04506494487609625,0.05512394537067514,0.045739176357735556,0.5135857565687729,1.6465652803890407
273,273.0,0.04500855655383229,0.055051983006657174,0.045661844919074934,0.5137914382280542,1.6469557001255453
274,274.0,0.04495265810724258,0.05498047885334592,0.04558478682358996,0.5139958993891014,1.6473434632644057
