,t,Q,TG,DG,MG,G,ME
57,57.0,6.0,0.18296975,0.18450704,0.13285182,0.1710633,0.91144073
58,58.0,6.0,0.17910704,0.18228066,0.13248101,0.1776138,0.92801595
59,59.0,6.0,0.17536363,0.18003654,0.131983,0.18417898,0.94437283
60,60.0,6.0,0.17173663,0.17777938,0.13136569,0.19074968,0.9605043
61,61.0,6.0,0.16822296,0.17551336,0.13063721,0.1973171,0.97640324
62,62.0,6.0,0.16481967,0.17324266,0.1298059,0.20387271,0.9920639
63,63.0,6.0,0.16152373,0.17097095,0.1288802,0.21040809,1.0074809
64,64.0,6.0,0.15833214,0.16870171,0.12786841,0.21691537,1.0226494
65,65.0,6.0,0.1552419,0.16643828,0.12677896,0.22338668,1.0375652
66,66.0,6.0,0.15224998,0.16418362,0.12562013,0.2298147,1.0522249
67,67.0,6.0,0.1493534,0.16194057,0.124399975,0.23619267,1.0666255
68,68.0,6.0,0.14654908,0.15971184,0.123126425,0.2425138,1.0807648
69,69.0,6.0,0.143834,0.15749976,0.12180706,0.24877205,1.094641
70,70.0,6.0,0.14120528,0.15530661,0.12044921,0.2549618,1.1082529
71,71.0,6.0,0.13865982,0.15313447,0.119059786,0.26107767,1.1215999
72,72.0,6.0,0.13619472,0.15098515,0.117645405,0.26711488,1.1346817
73,73.0,6.0,0.133807,0.14886045,0.11621232,0.27306908,1.147499
74,74.0,6.0,0.13149384,0.14676183,0.11476618,0.27893642,1.1600527
75,75.0,6.0,0.12925234,0.14469072,0.113312334,0.28471345,1.1723442
76,76.0,6.0,0.12707967,0.14264837,0.11185573,0.29039705,1.1843747
77,77.0,6.0,0.12497313,0.14063579,0.11040075,0.2959848,1.1961466
78,78.0,6.0,0.122930035,0.13865396,0.108951464,0.3014744,1.2076627
79,79.0,6.0,0.12094776,0.13670367,0.1075114,0.3068641,1.2189256
80,80.0,6.0,0.11902375,0.13478553,0.10608388,0.3121525,1.2299376
81,81.0,6.0,0.117155604,0.13290018,0.10467148,0.3173386,1.2407031
82,82.0,6.0,0.11534091,0.131048,0.10327683,0.3224214,1.2512244
83,83.0,6.0,0.11357748,0.12922925,0.101901785,0.32740086,1.2615062
84,84.0,6.0,0.111863114,0.12744427,0.10054819,0.33227658,1.271552
85,85.0,6.0,0.11019569,0.12569302,0.0992174,0.33704883,1.2813649
86,86.0,6.0,0.10857336,0.12397573,0.09791064,0.3417177,1.2909497
87,87.0,6.0,0.10699417,0.12229229,0.09662882,0.34628397,1.3003103
88,88.0,6.0,0.105456434,0.12064261,0.09537259,0.3507482,1.3094505
89,89.0,6.0,0.10395851,0.119026564,0.09414238,0.35511148,1.3183749
90,90.0,6.0,0.102498785,0.11744396,0.09293859,0.35937458,1.3270872
91,91.0,6.0,0.101075865,0.11589461,0.09176132,0.36353904,1.3355918
92,92.0,6.0,0.099688485,0.114378236,0.09061068,0.3676058,1.3438925
93,93.0,6.0,0.09833529,0.11289445,0.08948658,0.37157637,1.3519937
94,94.0,6.0,0.0970152,0.11144305,0.088388786,0.37545228,1.3598994
95,95.0,6.0,0.09572716,0.110023655,0.08731719,0.3792348,1.3676134
96,96.0,6.0,0.094470166,0.108635955,0.0862714,0.38292593,1.3751403
97,97.0,6.0,0.09324325,0.1072795,0.08525114,0.38652688,1.3824834
98,98.0,6.0,0.09204571,0.10595409,0.08425607,0.39003956,1.3896474
99,99.0,6.0,0.09087667,0.10465916,0.08328573,0.3934656,1.3966352
100,100.0,6.0,0.08973543,0.1033945,0.08233975,0.39680675,1.4034516
101,101.0,6.0,0.08862144,0.10215961,0.081417635,0.40006468,1.4100999
102,102.0,6.0,0.08753395,0.10095415,0.08051902,0.4032411,1.4165841
103,103.0,6.0,0.0864725,0.09977772,0.07964345,0.40633798,1.4229077
104,104.0,6.0,0.085436516,0.098629914,0.078790456,0.40935677,1.4290746
105,105.0,6.0,0.08442552,0.097510375,0.07795961,0.41229954,1.4350885
106,106.0,6.0,0.08343912,0.096418686,0.077150434,0.41516793,1.4409527
107,107.0,6.0,0.08247671,0.09535446,0.07636253,0.4179637,1.4466711
108,108.0,6.0,0.08153804,0.094317235,0.07559546,0.4206885,1.452247
109,109.0,6.0,0.08062261,0.09330661,0.07484865,0.42334425,1.4576839
110,110.0,6.0,0.07972999,0.09232218,0.07412176,0.4259326,1.4629856
111,111.0,6.0,0.078859836,0.0913635,0.073414385,0.42845517,1.4681547
112,112.0,6.0,0.0780118,0.09043013,0.07272594,0.4309138,1.473195
113,113.0,6.0,0.07718546,0.089521624,0.0720561,0.43331003,1.47811
114,114.0,6.0,0.076380484,0.08863757,0.07140441,0.43564567,1.4829025
115,115.0,6.0,0.07559638,0.08777741,0.07077034,0.43792224,1.4875759
116,116.0,6.0,0.07483288,0.08694085,0.07015353,0.44014147,1.4921334
117,117.0,6.0,0.07408954,0.08612721,0.0695535,0.44230476,1.496578
118,118.0,6.0,0.07336604,0.08533615,0.06896978,0.44441384,1.5009128
119,119.0,6.0,0.072661996,0.084567145,0.06840192,0.44647026,1.5051404
120,120.0,6.0,0.07197697,0.08381965,0.06784947,0.44847536,1.5092639
121,121.0,6.0,0.07131055,0.08309321,0.067312025,0.45043087,1.5132867
122,122.0,6.0,0.07066238,0.08238729,0.06678909,0.45233798,1.5172111
123,123.0,6.0,0.07003198,0.08170142,0.06628022,0.4541984,1.5210396
124,124.0,6.0,0.069419,0.08103504,0.065785,0.4560133,1.5247756
125,125.0,6.0,0.06882307,0.080387674,0.065303005,0.45778412,1.5284208
126,126.0,6.0,0.06824367,0.079758845,0.06483372,0.45951217,1.531979
127,127.0,6.0,0.067680486,0.079147905,0.06437674,0.46119893,1.5354515
128,128.0,6.0,0.06713299,0.078554474,0.06393169,0.46284539,1.5388416
129,129.0,6.0,0.0666009,0.077977985,0.0634981,0.46445292,1.5421511
130,130.0,6.0,0.06608369,0.07741789,0.06307559,0.4660228,1.5453827
131,131.0,6.0,0.065580994,0.076873794,0.06266376,0.46755603,1.5485383
132,132.0,6.0,0.06509237,0.07634513,0.06226217,0.46905398,1.5516211
133,133.0,6.0,0.06461741,0.07583137,0.061870493,0.4705175,1.5546321
134,134.0,6.0,0.06415571,0.07533205,0.061488308,0.4719478,1.5575742
135,135.0,6.0,0.06370682,0.07484672,0.061115243,0.47334588,1.5604488
136,136.0,6.0,0.0632704,0.074374855,0.06075093,0.47471285,1.5632584
137,137.0,6.0,0.062846065,0.07391605,0.06039509,0.4760496,1.5660049
138,138.0,6.0,0.06243336,0.07346983,0.060047343,0.47735715,1.5686898
139,139.0,6.0,0.062031902,0.07303569,0.05970736,0.47863632,1.5713154
140,140.0,6.0,0.061641313,0.07261324,0.05937483,0.47988802,1.5738832
141,141.0,6.0,0.061261307,0.07220205,0.059049487,0.48111326,1.5763949
142,142.0,6.0,0.06089143,0.071801685,0.05873096,0.48231265,1.5788523
143,143.0,6.0,0.0605313,0.07141181,0.058419093,0.48348716,1.5812572
144,144.0,6.0,0.060180664,0.07103193,0.058113538,0.48463732,1.5836107
145,145.0,6.0,0.059839137,0.07066175,0.05781401,0.48576427,1.5859145
146,146.0,6.0,0.059506334,0.070300825,0.057520323,0.48686838,1.5881704
147,147.0,6.0,0.05918203,0.06994889,0.05723221,0.48795068,1.5903794
148,148.0,6.0,0.058865868,0.06960546,0.056949474,0.48901153,1.5925434
149,149.0,6.0,0.058557525,0.06927031,0.056671888,0.49005178,1.594663
150,150.0,6.0,0.058256783,0.06894308,0.056399263,0.49107194,1.5967401
151,151.0,6.0,0.057963155,0.06862346,0.056131385,0.4920727,1.5987761
152,152.0,6.0,0.057676636,0.068311125,0.055868074,0.49305457,1.6007715
153,153.0,6.0,0.057396784,0.068005785,0.055609167,0.49401826,1.602728
154,154.0,6.0,0.057123426,0.06770725,0.05535449,0.49496406,1.6046466
155,155.0,6.0,0.056856245,0.06741514,0.055103928,0.49589258,1.6065283
156,156.0,6.0,0.05659505,0.06712922,0.05485729,0.49680454,1.6083742
157,157.0,6.0,0.056339603,0.06684923,0.054614432,0.49770004,1.6101853
158,158.0,6.0,0.056089733,0.06657505,0.054375224,0.49857998,1.6119627
159,159.0,6.0,0.055845134,0.06630636,0.054139577,0.4994444,1.6137074
160,160.0,6.0,0.05560562,0.066042885,0.05390735,0.50029397,1.61542
161,161.0,6.0,0.055371027,0.06578453,0.0536784,0.50112903,1.6171018
162,162.0,6.0,0.055141214,0.06553108,0.053452723,0.50195,1.6187531
163,163.0,6.0,0.054915972,0.06528231,0.05323013,0.5027572,1.6203753
164,164.0,6.0,0.054695092,0.065038,0.05301051,0.5035512,1.6219689
165,165.0,6.0,0.054478444,0.06479809,0.052793868,0.504332,1.6235346
166,166.0,6.0,0.05426591,0.06456237,0.052580044,0.50510025,1.6250733
167,167.0,6.0,0.054057337,0.06433071,0.052369036,0.50585616,1.6265856
168,168.0,6.0,0.053852484,0.06410283,0.052160718,0.5066,1.6280721
169,169.0,6.0,0.053651333,0.06387871,0.051955007,0.50733227,1.6295339
170,170.0,6.0,0.05345372,0.063658275,0.05175197,0.50805295,1.630971
171,171.0,6.0,0.053259533,0.06344129,0.05155138,0.5087625,1.6323844
172,172.0,6.0,0.05306867,0.063227646,0.0513532,0.5094613,1.6337746
173,173.0,6.0,0.052881002,0.06301727,0.051157515,0.51014936,1.6351422
174,174.0,6.0,0.052696392,0.0628101,0.05096419,0.5108272,1.6364875
175,175.0,6.0,0.052514784,0.062605895,0.05077313,0.51149476,1.6378115
176,176.0,6.0,0.05233615,0.062404647,0.050584406,0.51215255,1.6391141
177,177.0,6.0,0.052160345,0.06220632,0.050397884,0.5128006,1.6403965
178,178.0,6.0,0.051987283,0.06201075,0.050213583,0.5134391,1.6416587
179,179.0,6.0,0.05181686,0.061817877,0.050031476,0.51406854,1.6429008
180,180.0,6.0,0.05164905,0.06162765,0.049851447,0.51468885,1.6441239
181,181.0,6.0,0.05148375,0.06143997,0.049673557,0.51530015,1.6453282
182,182.0,6.0,0.05132094,0.06125474,0.049497705,0.5159029,1.646514
183,183.0,6.0,0.051160537,0.061071925,0.0493239,0.51649714,1.6476818
184,184.0,6.0,0.05100248,0.06089156,0.049152173,0.51708305,1.6488318
185,185.0,6.0,0.050846733,0.060713425,0.048982434,0.51766086,1.6499647
186,186.0,6.0,0.05069319,0.06053757,0.04881466,0.5182305,1.6510805
187,187.0,6.0,0.050541915,0.06036391,0.048648834,0.51879233,1.6521796
188,188.0,6.0,0.050392732,0.060192414,0.04848493,0.51934654,1.6532627
189,189.0,6.0,0.05024567,0.060023002,0.04832295,0.5198931,1.6543297
190,190.0,6.0,0.05010067,0.059855677,0.048162907,0.52043223,1.6553806
191,191.0,6.0,0.04995771,0.059690423,0.0480047,0.52096415,1.6564165
192,192.0,6.0,0.049816754,0.05952716,0.047848407,0.5214888,1.6574372
193,193.0,6.0,0.049677696,0.059365824,0.047693897,0.5220065,1.6584431
194,194.0,6.0,0.049540617,0.059206404,0.047541276,0.52251726,1.6594342
195,195.0,6.0,0.04940542,0.05904886,0.04739047,0.52302116,1.6604111
196,196.0,6.0,0.04927212,0.058893196,0.047241464,0.5235184,1.6613739
197,197.0,6.0,0.049140595,0.058739394,0.04709421,0.5240091,1.6623229
198,198.0,6.0,0.049010884,0.05858735,0.04694879,0.5244933,1.6632582
199,199.0,6.0,0.04888299,0.0584371,0.04680512,0.52497107,1.6641802
200,200.0,6.0,0.048756853,0.05828862,0.046663187,0.5254427,1.6650891
201,201.0,6.0,0.04863243,0.058141842,0.046523042,0.525908,1.665985
202,202.0,6.0,0.048509758,0.057996787,0.04638453,0.52636737,1.6668681
203,203.0,6.0,0.04838872,0.05785343,0.04624772,0.5268208,1.6677386
204,204.0,6.0,0.048269425,0.057711683,0.046112664,0.52726805,1.6685966
205,205.0,6.0,0.048151728,0.05757162,0.0459793,0.52770984,1.6694428
206,206.0,6.0,0.048035674,0.05743316,0.045847565,0.5281458,1.670277
207,207.0,6.0,0.04792121,0.05729633,0.045717448,0.52857614,1.6710994
208,208.0,6.0,0.04780834,0.05716104,0.04558906,0.5290008,1.6719103
209,209.0,6.0,0.04769705,0.05702737,0.04546228,0.52942026,1.6727095
210,210.0,6.0,0.047587294,0.056895196,0.045337114,0.5298341,1.6734976
211,211.0,6.0,0.047479115,0.056764595,0.045213543,0.5302427,1.6742743
212,212.0,6.0,0.04737242,0.056635447,0.045091555,0.5306461,1.6750406
213,213.0,6.0,0.047267243,0.056507833,0.044971082,0.5310444,1.6757959
214,214.0,6.0,0.047163527,0.056381732,0.044852234,0.5314376,1.6765407
215,215.0,6.0,0.047061265,0.05625698,0.044734858,0.5318257,1.6772751
216,216.0,6.0,0.04696046,0.05613377,0.044619054,0.532209,1.677999
217,217.0,6.0,0.0468611,0.056011967,0.044504743,0.53258735,1.6787131
218,218.0,6.0,0.046763122,0.055891506,0.04439193,0.53296095,1.679417
219,219.0,6.0,0.046666574,0.05577247,0.044280536,0.53332984,1.6801113
220,220.0,6.0,0.046571355,0.05565484,0.04417065,0.53369415,1.6807958
221,221.0,6.0,0.0464775,0.05553855,0.044062227,0.5340537,1.6814705
222,222.0,6.0,0.046384975,0.05542358,0.043955177,0.5344089,1.6821362
223,223.0,6.0,0.046293776,0.05530996,0.043849505,0.5347596,1.6827928
224,224.0,6.0,0.046203926,0.05519759,0.04374525,0.5351058,1.6834401
225,225.0,6.0,0.046115287,0.055086605,0.043642387,0.5354479,1.6840786
226,226.0,6.0,0.04602796,0.05497679,0.043540813,0.53578573,1.6847081
227,227.0,6.0,0.045941807,0.05486826,0.043440588,0.5361193,1.6853288
228,228.0,6.0,0.04585695,0.054760963,0.043341585,0.5364487,1.6859413
229,229.0,6.0,0.045773294,0.05465488,0.04324393,0.5367742,1.6865455
230,230.0,6.0,0.0456908,0.054549977,0.043147534,0.5370956,1.6871411
231,231.0,6.0,0.045609504,0.054446243,0.043052357,0.5374131,1.687729
232,232.0,6.0,0.045529313,0.054343693,0.04295842,0.53772676,1.6883086
233,233.0,6.0,0.04545028,0.05424224,0.042865634,0.5380366,1.6888806
234,234.0,6.0,0.045372244,0.05414193,0.042774066,0.5383428,1.6894445
235,235.0,6.0,0.04529545,0.054042727,0.04268359,0.5386452,1.6900012
236,236.0,6.0,0.04521961,0.053944558,0.04259424,0.538944,1.6905502
237,237.0,6.0,0.04514488,0.05384749,0.042506017,0.53923935,1.6910919
238,238.0,6.0,0.04507114,0.05375149,0.042418852,0.5395311,1.6916267
239,239.0,6.0,0.044998404,0.053656407,0.042332746,0.5398195,1.6921542
240,240.0,6.0,0.04492661,0.053562395,0.042247646,0.5401045,1.6926749
241,0.0,6.0,0.62098145,0.041041985,0.0011499133,0.00016088411,2.9146671e-05
242,1.0,6.0,0.6116998,0.049673647,0.0018726271,0.00019698218,0.01009123
243,2.0,6.0,0.60226476,0.058283977,0.0027378295,0.0002593547,0.0204954
244,3.0,6.0,0.5927144,0.06682215,0.0037619341,0.00034546107,0.031222478
245,4.0,6.0,0.583079,0.07524918,0.004955603,0.00045571104,0.042257935
246,5.0,6.0,0.5733811,0.083536424,0.0063245352,0.0005925521,0.053591356
247,6.0,6.0,0.563638,0.09166301,0.007870289,0.0007605478,0.06521591
248,7.0,6.0,0.5538624,0.09961306,0.009591347,0.00096589327,0.0771277
249,8.0,6.0,0.54406554,0.10737326,0.011484338,0.0012157783,0.089324236
250,9.0,6.0,0.53425664,0.11493135,0.013544774,0.0015176758,0.10180395
251,10.0,6.0,0.5244459,0.12227505,0.015767595,0.0018797591,0.114565976
252,11.0,6.0,0.51464295,0.12939146,0.0181474,0.0023096874,0.12760901
253,12.0,6.0,0.50485796,0.1362679,0.02067872,0.0028150007,0.14093184
254,13.0,6.0,0.49510074,0.14289162,0.023355925,0.0034027472,0.15453286
255,14.0,6.0,0.48538122,0.14925072,0.02617293,0.00407999,0.16841036
256,15.0,6.0,0.47570893,0.15533441,0.029123208,0.004853204,0.18256222
257,16.0,6.0,0.46609297,0.16113347,0.03219962,0.0057285167,0.19698542
258,17.0,6.0,0.4565419,0.16664004,0.03539426,0.006712053,0.21167682
259,18.0,6.0,0.44706377,0.17184803,0.038698398,0.0078098513,0.22663291
260,19.0,6.0,0.43766668,0.17675272,0.04210236,0.009027656,0.24184889
261,20.0,6.0,0.4283581,0.18135098,0.04559588,0.01037132,0.25731975
262,21.0,6.0,0.41914523,0.18564087,0.049167648,0.011846628,0.2730394
263,22.0,6.0,0.41003525,0.18962175,0.05280575,0.013459325,0.28900123
264,23.0,6.0,0.40103504,0.19329393,0.05649764,0.0152150635,0.30519757
265,24.0,6.0,0.3921512,0.196659,0.060230263,0.017119467,0.32162058
266,25.0,6.0,0.38338998,0.19971925,0.06398998,0.019177908,0.33826125
267,26.0,6.0,0.37475735,0.20247817,0.06776319,0.021395668,0.35511026
268,27.0,6.0,0.36625883,0.20494017,0.07153589,0.023777682,0.37215778
269,28.0,6.0,0.35789955,0.20711032,0.07529397,0.026328709,0.38939357
270,29.0,6.0,0.34968403,0.20899478,0.079023585,0.029052872,0.40680677
271,30.0,6.0,0.34161648,0.21060038,0.082710996,0.03195381,0.42438596
272,31.0,6.0,0.3337005,0.21193483,0.08634266,0.03503485,0.44211978
273,32.0,6.0,0.3259392,0.21300644,0.08990554,0.038298488,0.45999622
274,33.0,6.0,0.31833506,0.21382418,0.09338707,0.041746266,0.47800237
275,34.0,6.0,0.31089023,0.2143977,0.096775025,0.045379393,0.49612576
276,35.0,6.0,0.3036064,0.21473691,0.10005799,0.04919808,0.5143526
277,36.0,6.0,0.2964846,0.2148524,0.103225134,0.053201694,0.5326694
278,37.0,6.0,0.28952575,0.21475494,0.10626637,0.057388682,0.55106175
279,38.0,6.0,0.28273007,0.21445552,0.10917239,0.061756633,0.56951463
280,39.0,6.0,0.27609757,0.21396533,0.111934595,0.06630253,0.5880136
281,40.0,6.0,0.26962784,0.2132957,0.11454542,0.07102228,0.6065428
282,41.0,6.0,0.26332018,0.21245798,0.11699797,0.07591117,0.62508684
283,42.0,6.0,0.25717357,0.2114633,0.119286545,0.0809635,0.64362985
284,43.0,6.0,0.2511868,0.21032283,0.12140611,0.08617323,0.662156
285,44.0,6.0,0.2453582,0.20904738,0.123352736,0.09153342,0.6806494
286,45.0,6.0,0.23968607,0.20764765,0.12512341,0.0970367,0.6990941
287,46.0,6.0,0.23416847,0.20613393,0.12671624,0.102675065,0.7174749
288,47.0,6.0,0.22880322,0.20451617,0.12813012,0.108440444,0.7357766
289,48.0,6.0,0.22358796,0.20280394,0.12936494,0.11432402,0.7539841
290,49.0,6.0,0.21852037,0.20100641,0.1304217,0.12031688,0.77208334
291,50.0,6.0,0.2135978,0.19913232,0.13130212,0.12640978,0.7900603
292,51.0,6.0,0.20881763,0.19718987,0.13200897,0.13259338,0.8079016
293,52.0,6.0,0.20417702,0.19518688,0.13254566,0.13885814,0.8255948
294,53.0,6.0,0.19967332,0.19313082,0.1329166,0.1451944,0.84312785
295,54.0,6.0,0.19530371,0.1910285,0.13312669,0.15159273,0.86048937
296,55.0,6.0,0.19106513,0.1888864,0.13318168,0.15804328,0.8776685
297,56.0,6.0,0.18695483,0.18671072,0.13308778,0.16453667,0.8946556
298,57.0,6.0,0.18296975,0.18450704,0.13285182,0.1710633,0.91144073
299,58.0,6.0,0.17910704,0.18228066,0.13248101,0.1776138,0.92801595
300,59.0,6.0,0.17536363,0.18003654,0.131983,0.18417898,0.94437283
301,60.0,6.0,0.17173663,0.17777938,0.13136569,0.19074968,0.9605043
302,61.0,6.0,0.16822296,0.17551336,0.13063721,0.1973171,0.97640324
303,62.0,6.0,0.16481967,0.17324266,0.1298059,0.20387271,0.9920639
304,63.0,6.0,0.16152373,0.17097095,0.1288802,0.21040809,1.0074809
305,64.0,6.0,0.15833214,0.16870171,0.12786841,0.21691537,1.0226494
306,65.0,6.0,0.1552419,0.16643828,0.12677896,0.22338668,1.0375652
307,66.0,6.0,0.15224998,0.16418362,0.12562013,0.2298147,1.0522249
308,67.0,6.0,0.1493534,0.16194057,0.124399975,0.23619267,1.0666255
309,68.0,6.0,0.14654908,0.15971184,0.123126425,0.2425138,1.0807648
310,69.0,6.0,0.143834,0.15749976,0.12180706,0.24877205,1.094641
311,70.0,6.0,0.14120528,0.15530661,0.12044921,0.2549618,1.1082529
312,71.0,6.0,0.13865982,0.15313447,0.119059786,0.26107767,1.1215999
313,72.0,6.0,0.13619472,0.15098515,0.117645405,0.26711488,1.1346817
314,73.0,6.0,0.133807,0.14886045,0.11621232,0.27306908,1.147499
315,74.0,6.0,0.13149384,0.14676183,0.11476618,0.27893642,1.1600527
316,75.0,6.0,0.12925234,0.14469072,0.113312334,0.28471345,1.1723442
317,76.0,6.0,0.12707967,0.14264837,0.11185573,0.29039705,1.1843747
318,77.0,6.0,0.12497313,0.14063579,0.11040075,0.2959848,1.1961466
319,78.0,6.0,0.122930035,0.13865396,0.108951464,0.3014744,1.2076627
320,79.0,6.0,0.12094776,0.13670367,0.1075114,0.3068641,1.2189256
321,80.0,6.0,0.11902375,0.13478553,0.10608388,0.3121525,1.2299376
322,81.0,6.0,0.117155604,0.13290018,0.10467148,0.3173386,1.2407031
323,82.0,6.0,0.11534091,0.131048,0.10327683,0.3224214,1.2512244
324,83.0,6.0,0.11357748,0.12922925,0.101901785,0.32740086,1.2615062
325,84.0,6.0,0.111863114,0.12744427,0.10054819,0.33227658,1.271552
326,85.0,6.0,0.11019569,0.12569302,0.0992174,0.33704883,1.2813649
327,86.0,6.0,0.10857336,0.12397573,0.09791064,0.3417177,1.2909497
328,87.0,6.0,0.10699417,0.12229229,0.09662882,0.34628397,1.3003103
329,88.0,6.0,0.105456434,0.12064261,0.09537259,0.3507482,1.3094505
330,89.0,6.0,0.10395851,0.119026564,0.09414238,0.35511148,1.3183749
331,90.0,6.0,0.102498785,0.11744396,0.09293859,0.35937458,1.3270872
332,91.0,6.0,0.101075865,0.11589461,0.09176132,0.36353904,1.3355918
333,92.0,6.0,0.099688485,0.114378236,0.09061068,0.3676058,1.3438925
334,93.0,6.0,0.09833529,0.11289445,0.08948658,0.37157637,1.3519937
335,94.0,6.0,0.0970152,0.11144305,0.088388786,0.37545228,1.3598994
336,95.0,6.0,0.09572716,0.110023655,0.08731719,0.3792348,1.3676134
337,96.0,6.0,0.094470166,0.108635955,0.0862714,0.38292593,1.3751403
338,97.0,6.0,0.09324325,0.1072795,0.08525114,0.38652688,1.3824834
339,98.0,6.0,0.09204571,0.10595409,0.08425607,0.39003956,1.3896474
340,99.0,6.0,0.09087667,0.10465916,0.08328573,0.3934656,1.3966352
341,100.0,6.0,0.08973543,0.1033945,0.08233975,0.39680675,1.4034516
342,101.0,6.0,0.08862144,0.10215961,0.081417635,0.40006468,1.4100999
343,102.0,6.0,0.08753395,0.10095415,0.08051902,0.4032411,1.4165841
344,103.0,6.0,0.0864725,0.09977772,0.07964345,0.40633798,1.4229077
345,104.0,6.0,0.085436516,0.098629914,0.078790456,0.40935677,1.4290746
346,105.0,6.0,0.08442552,0.097510375,0.07795961,0.41229954,1.4350885
347,106.0,6.0,0.08343912,0.096418686,0.077150434,0.41516793,1.4409527
