,t,TG,DG,MG,G,ME
51,51.0,0.23286606707584023,0.20643586830551278,0.12736005064855577,0.09285183950669307,0.6989171854220331
52,52.0,0.22742620726089835,0.20529711155536126,0.12907363890028806,0.0977168679364695,0.7158006909303367
53,53.0,0.22214355190258384,0.20405070183182608,0.13063716489180238,0.10268240656114358,0.7325779492966831
54,54.0,0.21701705791961312,0.2027046457150812,0.13204965690440745,0.1077424646482541,0.7492370526306331
55,55.0,0.2120453497485435,0.2012667844755436,0.1333109038771248,0.11289078743538994,0.7657666536979377
56,56.0,0.20722675194006324,0.19974476822967183,0.13442142315964462,0.11812088220722217,0.7821559603326023
57,57.0,0.20255930406015277,0.19814601053799044,0.13538245335278348,0.12342605741105217,0.7983947894535959
58,58.0,0.1980407821105039,0.19647767559940468,0.13619591158406125,0.12879945618442434,0.8144735652022064
59,59.0,0.19366871436100364,0.19474665636511992,0.13686436126065687,0.13423409360802907,0.8303833580575883
60,60.0,0.189440402304492,0.1929595575420047,0.1373909650958261,0.13972290047786373,0.8461158866994083
61,61.0,0.1853529439398265,0.1911226760348166,0.13777944977685125,0.14525875543586153,0.8616635403595865
62,62.0,0.18140323842849493,0.1892420009462024,0.13803405171550126,0.15083453432998795,0.8770194058306515
63,63.0,0.17758804104264736,0.18732320449630271,0.13815945575536476,0.15644312418407935,0.8921771864406765
64,64.0,0.173903946866951,0.18537164411822807,0.13816075238921927,0.1620774823368265,0.907131293322891
65,65.0,0.1703474415556705,0.18339236432070385,0.1380433721007897,0.16773064761764545,0.9218767494894564
66,66.0,0.16691489481341004,0.1813900966880704,0.13781303728522049,0.17339579669169325,0.936409258749336
67,67.0,0.1636026013733065,0.17936927617842804,0.13747570142206983,0.17906624638817448,0.9507251172326505
68,68.0,0.1604067935698843,0.17733404578024994,0.13703749005274163,0.1847354960755183,0.964821211528033
69,69.0,0.15732365111794233,0.17528826675693046,0.13650465444718735,0.19039725327274937,0.9786950317211449
70,70.0,0.15434932858657002,0.17323552935699474,0.13588351863493459,0.19604544901631016,0.9923446089960635
71,71.0,0.1514799726286149,0.1711791681809212,0.1351804308598979,0.20167425369254488,1.0057684876956046
72,72.0,0.14871172430898905,0.16912227801362525,0.13440171561726616,0.20727810730568308,1.0189657281152904
73,73.0,0.14604075263228178,0.1670677217407013,0.13355363756475286,0.21285171342424292,1.0319358338601887
74,74.0,0.14346325547408223,0.16501814711222898,0.13264235763401971,0.21839006525806326,1.0446787546388805
75,75.0,0.14097547727610826,0.16297599931562792,0.13167390613873736,0.22388844286433596,1.057194835972041
76,76.0,0.13857371789377093,0.16094353308285128,0.1306541472679122,0.22934242711744446,1.0694848061539233
77,77.0,0.13625434703167438,0.15892282759154688,0.12958875370734618,0.2347478969149961,1.0815497231669724
78,78.0,0.1340138098315513,0.15691579251865398,0.1284831895265846,0.24010103383443493,1.0933909700252116
79,79.0,0.13184863851379514,0.15492418294156443,0.1273426893405734,0.2453983146824612,1.105010203551501
80,80.0,0.1297554593623793,0.1529496072543646,0.12617224282642142,0.2506365161516442,1.1164093385450542
81,81.0,0.12773099877845406,0.15099354067201268,0.124976581219223,0.2558127050415351,1.127590514253825
82,82.0,0.12577208607431412,0.14905732383335482,0.12376017987319515,0.260924236396022,1.1385560887865722
83,83.0,0.12387566232096314,0.14714217863360893,0.1225272412650405,0.2659687432587816,1.1493085878901184
84,84.0,0.12203878407340407,0.14524921893457424,0.12128170046546743,0.2709441217721178,1.1598506825976074
85,85.0,0.12025862337063908,0.14337944171706687,0.12002722572126673,0.27584853443659085,1.1701851938851178
86,86.0,0.11853246773566961,0.14153374896700036,0.1187672172911583,0.28068039055324334,1.1803150535561144
87,87.0,0.11685772855739951,0.13971294534707915,0.11750481326655732,0.2854383378416969,1.190243283752352
88,88.0,0.11523193270873189,0.13791774238775026,0.11624289585800157,0.2901212540582492,1.1999729950912297
89,89.0,0.11365273092847228,0.13614876407513868,0.11498410420083688,0.2947282255754544,1.2095073494128883
90,90.0,0.11211788850810289,0.134406557561257,0.11373083156124936,0.2992585464508011,1.2188495607115328
91,91.0,0.1106252894827342,0.1326915889730538,0.11248524372988628,0.3037117016629054,1.228002883028239
92,92.0,0.10917293430279851,0.13100424434373628,0.11124929159471081,0.30808735407299537,1.2369705918245018
93,93.0,0.1077589300551629,0.12934484544525396,0.11002471509912298,0.3123853341803624,1.2457559793256223
94,94.0,0.10638149791370988,0.12771364373470198,0.10881305581481443,0.3166056280151679,1.2543623396195471
95,95.0,0.10503896289478898,0.12611082873622428,0.1076156692817925,0.3207483645655884,1.2627929612062871
96,96.0,0.10372975199457168,0.12453653036932003,0.10643373967671083,0.3248138027392997,1.2710511186160147
97,97.0,0.1024523899980998,0.12299081801752101,0.1052682888932644,0.3288023276381864,1.2791400798596442
98,98.0,0.10120549947928548,0.12147370751331102,0.10412018655390726,0.33271443053490657,1.2870630738325417
99,99.0,0.0999877854340887,0.11998516858870636,0.1029901595559089,0.33655071003704506,1.2948233191855252
100,100.0,0.09879804366242051,0.11852511975298177,0.1018788088351606,0.34031185089952487,1.302423991728574
101,101.0,0.09763514912661075,0.11709343993420254,0.10078661402278827,0.34399862053214747,1.3098682318814099
102,102.0,0.09649805222611785,0.1156899591659988,0.09971394718216048,0.3476118645758106,1.3171591493301094
103,103.0,0.09538577740054488,0.11431447767967831,0.09866108165645288,0.3511524864134117,1.3242998025380075
104,104.0,0.09429741614472031,0.11296675565967809,0.09762819975205944,0.3546214515936299,1.3312932117842138
105,105.0,0.09323212002377868,0.11164652302245151,0.09661540251747952,0.35801977758637804,1.3381423619575799
106,106.0,0.0921891025358057,0.11035348267609726,0.0956227197550355,0.36134851864881057,1.3448501788079739
107,107.0,0.09116763026427388,0.10908730865771424,0.09465011188351796,0.36460877234458167,1.3514195503666997
108,108.0,0.09016702287804246,0.10784765172133695,0.09369748623633073,0.3678016623143776,1.3578533120453358
109,109.0,0.08918664242114782,0.10663414399454843,0.09276469310336993,0.37092834409668285,1.36415426293388
110,110.0,0.08822589890073895,0.10544639339054476,0.09185154202916906,0.37398998882963497,1.3703251448459923
111,111.0,0.08728423817988396,0.10428399944061886,0.09095779878610061,0.3769877872091456,1.3763686590828001
112,112.0,0.08636114430587649,0.103146541186967,0.09008320050836788,0.37992293808019895,1.382287456188351
113,113.0,0.0854561353192842,0.10203358649591457,0.08922745266520665,0.3827966496010049,1.3880841401405632
114,114.0,0.08456875766601324,0.10094469485188376,0.08839023418315933,0.3856101369146927,1.3937612734735012
115,115.0,0.08369858573164701,0.09987942015136134,0.08757121095025228,0.3883646067824884,1.3993213619105518
116,116.0,0.082845216719172,0.0988373074432696,0.0867700225446491,0.39106127690865833,1.4047668827697635
117,117.0,0.08200827390860677,0.09781789898256313,0.08598629969694899,0.39370135149329144,1.410100252367556
118,118.0,0.08118739687811494,0.09682073097059976,0.08521966056489633,0.3962860356677993,1.4153238590806723
119,119.0,0.08038224755760193,0.09584533681476962,0.08446972400472746,0.39881651523865,1.420440030284226
120,120.0,0.07959250044982791,0.0948912578387047,0.08373609397151754,0.4012939718213602,1.425451060757041
121,121.0,0.0788178463556981,0.09395802698413383,0.0830183786112933,0.4037195716646238,1.4303591987118125
122,122.0,0.07805798771764993,0.09304518417770516,0.0823161809478073,0.40609447077258665,1.4351666579023004
123,123.0,0.07731263908531427,0.09215227214003455,0.08162910749727176,0.40841980489312846,1.4398756017908454
124,124.0,0.0765815261841929,0.09127883405739914,0.0809567689668505,0.4106966948729678,1.4444881561212242
125,125.0,0.07586438312169075,0.09042442149797927,0.08029877420106218,0.4129262457263394,1.4490064065903425
126,126.0,0.07516094912748694,0.08958858789260041,0.07965474135765122,0.41510954570367176,1.4534324072301388
127,127.0,0.07447097646977663,0.08877089365700733,0.07902429511362002,0.41724765837534505,1.4577681585215032
128,128.0,0.07379421927940011,0.08797090758884799,0.0784070652682452,0.419341631944917,1.4620156339369714
129,129.0,0.07313043727513313,0.08718820407370578,0.0778026867430775,0.4213924955238326,1.4661767641082406
130,130.0,0.07247939809199333,0.086422362153777,0.07721080656686113,0.4234012568031176,1.470253445673734
131,131.0,0.07184087169330478,0.08567297297845136,0.07663107921892093,0.42536890019073326,1.4742475324310362
132,132.0,0.07121463269900441,0.08493963095674764,0.07606316709482358,0.4272963933308347,1.4781608460471034
133,133.0,0.07060045945431948,0.08422194027657162,0.07550674050637768,0.42918468337848026,1.4819951727986336
134,134.0,0.06999813216712236,0.08351951630169999,0.07496147954427884,0.43103469560264784,1.4857522640377283
135,135.0,0.0694074370988822,0.08283197579289328,0.07442707733773873,0.4328473333862348,1.4894338324666023
136,136.0,0.0688281605110681,0.08215895041207325,0.07390323074125932,0.43462348241700965,1.493041560985148
137,137.0,0.06826009239043951,0.08150007834041964,0.0733896496478586,0.43636400416835386,1.4965770919807255
138,138.0,0.0677030241207397,0.0808550061410154,0.07288605279811905,0.4380697410215362,1.5000420366413891
139,139.0,0.0671567526736474,0.08022338689620148,0.07239216638320373,0.439741518594019,1.503437977284193
140,140.0,0.06662107315819621,0.07960488439852845,0.07190772683882402,0.44138013968586165,1.5067664594389498
141,141.0,0.06609578580569386,0.07899917082245003,0.07143248037957833,0.4429863870736881,1.5100289951078594
142,142.0,0.06558069224443197,0.07840592439601671,0.07096618206762956,0.4445610249076708,1.5132270655594766
143,143.0,0.06507559503402471,0.0778248359201337,0.07050859069043086,0.44610480197115976,1.516362125519663
144,144.0,0.06458030092503786,0.07725560038665782,0.07005947900527404,0.4476184432987793,1.5194355905987322
145,145.0,0.06409461806502104,0.07669792163501035,0.06961862396040247,0.4491026599553152,1.5224488517269492
146,146.0,0.06361835832681417,0.07615151048953187,0.06918581600823687,0.45055813879116613,1.5254032611846924
147,147.0,0.06315133172061205,0.07561608895043384,0.06876084653252051,0.45198555641218263,1.5283001535572112
148,148.0,0.06269335570719003,0.07509138320887934,0.06834351762720631,0.45338556707247335,1.5311408219859004
149,149.0,0.06224424635033965,0.07457712830359589,0.06793363837116645,0.45475881105630833,1.5339265405200422
150,150.0,0.061803822973481415,0.07407306486124646,0.06753102389686988,0.45610591234981257,1.5366585520096123
151,151.0,0.06137191002231002,0.07357894328738104,0.0671354944590597,0.45742747631265956,1.5393380634486675
152,152.0,0.06094833054553628,0.07309451864416253,0.06674687822872089,0.45872409666299063,1.5419662673957646
153,153.0,0.060532912248483894,0.07261955390999567,0.06636501362138675,0.459996344301544,1.5445443163625896
154,154.0,0.06012548469912171,0.07215381765122067,0.06598973625862287,0.4612447854724451,1.54707334889099
155,155.0,0.0597258802593863,0.07169708961004864,0.06562089060955928,0.4624699636024161,1.549554463941604
156,156.0,0.059333935016504524,0.07124914766604554,0.06525832719692276,0.4636724142019375,1.551988746970892
157,157.0,0.05894948552336454,0.07080977994332563,0.06490190492534326,0.4648526532237156,1.5543772517703474
158,158.0,0.05857237345512867,0.07037878015393864,0.06455148456209586,0.46601118544458586,1.5567210079170763
159,159.0,0.05820244141828179,0.06995595178882133,0.06420692687445567,0.4671485039998515,1.5590210198424757
160,160.0,0.0578395357445991,0.0695410964762653,0.06386810240858481,0.4682650894519611,1.5612782719545066
161,161.0,0.057483505094162224,0.06913402655477177,0.06353488683291958,0.46936140559955675,1.5634937193244696
162,162.0,0.057134200921020506,0.06873455575982582,0.06320715814420269,0.4704379087907,1.5656683007255197
163,163.0,0.056791478404513596,0.06834250807146083,0.06288479666748331,0.4714950409379526,1.5678029265254736
164,164.0,0.05645519272398114,0.0679577084010328,0.06256768505611704,0.47253323790027935,1.5698984945192933
165,165.0,0.05612520511235952,0.06757998678217184,0.06225571527668522,0.47355291644453246,1.571955868974328
166,166.0,0.0558013777339077,0.06720917930210482,0.061948779295769196,0.4745544872839673,1.5739759020507336
167,167.0,0.05548357694383621,0.0668451262390102,0.061646770942595464,0.47553834949030716,1.575959418900311
168,168.0,0.055171670494339464,0.06648767019937288,0.06134958963432596,0.47650489328771073,1.5779072316363454
169,169.0,0.05486552800025701,0.06613666170591961,0.06105713525378392,0.4774544986557885,1.5798201304860413
170,170.0,0.054565023733041285,0.0657919545410062,0.06076931280606673,0.4783875325356348,1.5816988800652325
171,171.0,0.054270035223773716,0.06545340109000455,0.06048602962457822,0.47930435721173126,1.5835442342795432
172,172.0,0.053980440003535746,0.06512086677680265,0.06020719118007706,0.4802053256553336,1.585356928408146
173,173.0,0.05369612072568297,0.06479421423132073,0.05993271085956381,0.4810907782648428,1.5871376730501652
174,174.0,0.05341696097489357,0.06447331213707577,0.05966250251570032,0.48196104798807937,1.588887163437903
175,175.0,0.05314284759547472,0.06415803057456862,0.05939648093247102,0.4828164645132347,1.590606088284403
176,176.0,0.05287366836305618,0.06384824474657427,0.05913456694745706,0.4836573435586615,1.5922951116226614
177,177.0,0.05260931850384831,0.06354383171851288,0.05887668186390088,0.48448399199514824,1.5939548737369478
178,178.0,0.05234968998443246,0.06324467321241747,0.05862274512239979,0.4852967157621606,1.5955860130488873
179,179.0,0.05209467849668026,0.06295065467561137,0.05837268175148652,0.4860958086919709,1.5971891465596855
180,180.0,0.05184418485473752,0.06266166341806303,0.0581264177110164,0.48688155809759337,1.5987648754380643
181,181.0,0.05159810987275004,0.06237759047503125,0.05788387849518345,0.4876542452384456,1.6003137854859233
182,182.0,0.051356357158831356,0.06209832874441992,0.05764499565177844,0.4884141425263806,1.601836449932307
183,183.0,0.05111883171807885,0.061823773918100705,0.05740970026293085,0.4891615181822999,1.6033334312960505
184,184.0,0.05088544367786407,0.061553823550590386,0.05717792713606046,0.4898966292512341,1.604805267881602
185,185.0,0.050656101302913425,0.06128837892169606,0.05694960828461931,0.49061973464085895,1.6062525017187
186,186.0,0.05043071751456618,0.06102734596783768,0.056724679913011056,0.49133107975467283,1.6076756473630667
187,187.0,0.05020920709680676,0.06077062969411265,0.0565030791569619,0.49203090720220644,1.6090752119198442
188,188.0,0.04999148669626474,0.06051813789958607,0.05628474454918192,0.4927194544707163,1.6104516927152872
189,189.0,0.049777473890892265,0.06026978210861336,0.056069617416348916,0.4933969497342332,1.6118055684491992
190,190.0,0.049567090449593065,0.06002547570819508,0.05585763675683425,0.49406361976980406,1.6131373108364642
191,191.0,0.049360258141270874,0.05978513208533179,0.05564874808826731,0.4947196839038952,1.6144473822787404
192,192.0,0.04915690106313586,0.05954867114628207,0.05544289413430975,0.4953653558750375,1.6157362293452024
193,193.0,0.04895694564070463,0.05931601186598193,0.05524001948126839,0.4960008456964715,1.6170042902231216
194,194.0,0.048760318765155075,0.0590870760133351,0.05504007430338548,0.4966263540682121,1.6182519891299307
195,195.0,0.04856695198427796,0.05886178442592274,0.05484300458395169,0.49724208215593535,1.6194797423668206
196,196.0,0.04837677451755762,0.058640066323229184,0.05464875723758028,0.4978482246060594,1.6206879569217563
197,197.0,0.04818972024109125,0.05842184533680331,0.0544572861638038,0.4984449709427281,1.6218770327977836
198,198.0,0.04800572349663734,0.05820705441141974,0.05426853827723549,0.4990325064991339,1.6230473527684808
199,199.0,0.04782472141992211,0.057995621835240235,0.05408246840873049,0.4996110114861949,1.6241992954164743
200,200.0,0.04764665114667177,0.05778748055303942,0.05389903045782135,0.5001806614582165,1.62533322814852
201,201.0,0.047471452606580256,0.05758256257826935,0.05371818251499222,0.5007416259159072,1.6264495076611638
202,202.0,0.04729906479801893,0.0573808101689304,0.0535398728918402,0.5012940757569595,1.6275484855286777
203,203.0,0.047129432307294605,0.05718215347582947,0.05336406433546231,0.5018381730315014,1.6286305035464466
204,204.0,0.04696249832373023,0.05698653661961209,0.053190710279729825,0.5023740779270156,1.629695893265307
205,205.0,0.0467982078992939,0.0567938990643109,0.05301977067777203,0.5029019459743722,1.63074498064816
206,206.0,0.04663650748293757,0.05660418120528113,0.052851208276685935,0.5034219271165057,1.6317780814133584
207,207.0,0.046477344920597075,0.056417329957136025,0.052684976976004105,0.5039341726933344,1.6327955042943358
208,208.0,0.046320669920853375,0.05623328664655339,0.052521044645097714,0.5044388238002284,1.6337975496426225
209,209.0,0.046166431726626156,0.05605199911946904,0.05235937356540249,0.5049360206012352,1.634784510359168
210,210.0,0.046014582374802826,0.05587341615314137,0.05219992369004772,0.505425902794741,1.6357566742226481
211,211.0,0.04586507576491594,0.05569748745615136,0.05204265916311429,0.5059086030942126,1.6367143173702061
212,212.0,0.04571786393385291,0.05552416273707997,0.05188754412868307,0.5063842551444395,1.637657718732953
213,213.0,0.0455729040407753,0.0553533907731856,0.05173454645612524,0.506852984208308,1.6385871386155486
214,214.0,0.04543015184786081,0.05518512686098467,0.05158362982386039,0.5073149169456883,1.6395028396509588
215,215.0,0.04528956404860973,0.055019324434348454,0.0514347653608887,0.5077701716345473,1.6404050723649561
216,216.0,0.04515110013049006,0.05485593878979336,0.05128791488298462,0.5082188721407874,1.6412940872833133
217,217.0,0.04501471958096981,0.054694925223835816,0.05114304858782576,0.5086611330170854,1.6421701237559319
218,218.0,0.0448803809561944,0.05453624275828253,0.05100013620742844,0.5090970664878114,1.643033416941762
219,219.0,0.04474804700326085,0.05437984668964993,0.050859145611163836,0.5095267866399809,1.6438842001371086
220,220.0,0.04461768140058875,0.0542256969710673,0.05072004792803214,0.5099503996443673,1.6447226940654218
221,221.0,0.04448924549829125,0.05407375448698651,0.050582811493065816,0.5103680144657119,1.6455491231754422
222,222.0,0.04436270390611052,0.05392397919053685,0.050447409297910195,0.5107797335494979,1.6463637007400393
223,223.0,0.044238021699450014,0.05377633289749276,0.05031380967759774,0.5111856621351762,1.6471666409634054
224,224.0,0.04411516395371318,0.05363077928627383,0.050181981898483496,0.511585900805585,1.6479581478051841
225,225.0,0.0439940980726099,0.053487281103977075,0.050051901746180516,0.5119805454869493,1.6487384233623743
226,226.0,0.04387479006286621,0.05334580016637694,0.0499235398840277,0.5123696962964459,1.6495076711289585
227,227.0,0.043757208725175856,0.05320630387718331,0.04979686744102524,0.5127534463663324,1.6502660801634192
228,228.0,0.04364132146324873,0.05306875777746092,0.04967185461485074,0.5131318925541564,1.65101384697482
229,229.0,0.043527098940423725,0.05293312554562937,0.04954847532847212,0.5135051270608528,1.6517511596903205
230,230.0,0.0434145099573946,0.05279937086010825,0.04942670443617986,0.513873241156034,1.6524782055057585
231,231.0,0.04330352424617767,0.05266746671254288,0.049306509341683846,0.5142363261093124,1.653195166029036
232,232.0,0.04319411340143442,0.05253737678135287,0.04918786815890358,0.5145944680680259,1.653902219608426
233,233.0,0.04308624715518117,0.05240906940157067,0.04907074968853281,0.5149477606300934,1.6545995529741049
234,234.0,0.04297989896472454,0.05228251197690617,0.048955126922216874,0.5152962885458692,1.6552873337641358
235,235.0,0.04287504042472601,0.05215767470503699,0.048840969591972094,0.5156401416879817,1.6559657412581146
236,236.0,0.042771643595508335,0.05203452498967301,0.04872825068944381,0.5159794066694303,1.65663494868204
237,237.0,0.04266968146871686,0.051913031165846696,0.048616946000245076,0.5163141673092468,1.6572951273992658
238,238.0,0.04256912889864206,0.05179316156859051,0.04850702385940836,0.5166445120830758,1.657946447841823
239,239.0,0.04246995701428413,0.051674887326904645,0.04839845865556286,0.5169705234129651,1.6585890771821141
240,240.0,0.042372140669933556,0.05155817770714413,0.04829122105204747,0.5172922865149303,1.6592231816612184
241,241.0,0.04227565378855824,0.05144300197566401,0.048185282643523675,0.5176098875363095,1.6598489321768284
242,242.0,0.04218046982746482,0.05132933033014189,0.048080612230685216,0.5179234135557635,1.6604664977639914
243,243.0,0.042086563175282476,0.05121713296825539,0.04797718094253228,0.5182329493236466,1.6610760451294482
244,244.0,0.04199391008328557,0.051106375431069245,0.04787496503033922,0.5185385753993614,1.6616777339950204
245,245.0,0.041902484008780716,0.050997031641551366,0.04777392863818691,0.5188403816555365,1.662271736189723
246,246.0,0.04181225934039712,0.050889071797379365,0.04767404475772069,0.5191384500485583,1.662858213763684
247,247.0,0.04172321232940912,0.050782462370940556,0.04757528358661817,0.5194328671914263,1.6634373334236443
248,248.0,0.04163531596746206,0.05067717728520285,0.047477613459911805,0.5197237187658175,1.6640092628076673
249,249.0,0.041548546505830286,0.05057318208123099,0.047381008300569516,0.5200110885907634,1.6645741667598486
250,250.0,0.04146287926446557,0.050470449750670304,0.04728543364965604,0.5202950632792636,1.6651322091929615
251,251.0,0.041378289097658394,0.05036894676590811,0.04719086203315542,0.5205757280473335,1.665683557279408
252,252.0,0.04129475039403796,0.050268645187267175,0.047097260854777556,0.5208531695079728,1.666228377725929
253,253.0,0.0412122398705399,0.05016951241845738,0.04700460170918391,0.5211274719458743,1.6667668339796364
254,254.0,0.04113073191579342,0.05007151958847891,0.046912849671777945,0.5213987252336665,1.6672990969382226
255,255.0,0.04105020138408899,0.04997463503236424,0.0468219772685437,0.5216670127247198,1.6678253300487995
256,256.0,0.04097062312971711,0.049878829879113545,0.04673195190319107,0.5219324219633563,1.668345701880753
257,257.0,0.040891972472629545,0.04978407153243672,0.04664274284207509,0.5221950395625754,1.6688603782095015
258,258.0,0.04081422659542322,0.04969032832736622,0.04655432121419595,0.5224549502727314,1.6693695238791406
259,259.0,0.04073735848974347,0.04959757046157967,0.046466655354586106,0.5227122416381462,1.669873308390379
260,260.0,0.04066134487252593,0.0495057672014321,0.0463797145296006,0.5229669993404968,1.6703718965873122
261,261.0,0.04058615966673851,0.049414889675923696,0.04629346660861061,0.5232193104584439,1.6708654565736651
262,262.0,0.04051177819233298,0.04932490622008692,0.04620788272061632,0.5234692597423418,1.6713541531935334
263,263.0,0.04043817716624498,0.049235783306309094,0.046122934925940495,0.5237169310112222,1.671838148497045
264,264.0,0.04036533097710371,0.04914749299491297,0.046038592956599456,0.5239624094811006,1.6723176096566021
265,265.0,0.04029321587618351,0.04906000548357617,0.045954827010270816,0.5242057780396863,1.672792695928365
266,266.0,0.04022180625211358,0.04897329003865372,0.0458716068189709,0.5244471228343173,1.6732635744847357
267,267.0,0.040151078821829556,0.04888731778914582,0.04578890444302247,0.5246865248900576,1.673730403650552
268,268.0,0.0400810093709445,0.04880205520743977,0.045706694271054726,0.5249240666289552,1.6741933459416032
269,269.0,0.040011574150732754,0.04871747528518092,0.045624948829051715,0.5251598276790901,1.674652558285743
270,270.0,0.039942748481146095,0.04863355008269202,0.0455436401773362,0.5253938872028812,1.6751081943511963
271,271.0,0.039874507682136295,0.04855025072897326,0.045462744101521235,0.5256263234314247,1.6755604115314782
272,272.0,0.03980683126460671,0.04846754555905711,0.0453822359215586,0.525857213198833,1.6760093593038619
273,273.0,0.03973969454850912,0.04838541035855662,0.04530208630078719,0.5260866352018638,1.6764551908709109
274,274.0,0.03967307471644044,0.04830381439382683,0.04522227614709423,0.526314660686694,1.6768980510532856
