,t,TG,DG,MG,G,ME
46,46.0,0.18499286250185132,0.1960321909500147,0.14198304162184955,0.13650573320046533,0.8487211707979441
47,47.0,0.18031583410661578,0.19374164405594121,0.1423414386465332,0.14311491134867538,0.8669749535620213
48,48.0,0.1758315070622778,0.19139877545962583,0.14250316543095992,0.14978038003027905,0.8849519472569227
49,49.0,0.17153314604397774,0.18901227253804456,0.14247736191666932,0.15649104765907396,0.9026458375155926
50,50.0,0.1674139458776629,0.18659012371058117,0.14227377136760638,0.16323598702729214,0.9200513269752264
51,51.0,0.16346708602245807,0.18413966034854304,0.14190261173119084,0.1700044702301966,0.9371639937162399
52,52.0,0.15968573150198817,0.1816675870431448,0.1413744645198925,0.17678604456887115,0.9539803508669138
53,53.0,0.15606307807352304,0.17918003515655648,0.14070015973468558,0.18357055536762346,0.9704977218061686
54,54.0,0.15259236945744514,0.17668258889893543,0.13989066660926924,0.19034820325032342,0.9867142327129841
55,55.0,0.149266915963701,0.17418034074211966,0.13895699256156818,0.19710957859933842,1.0026287604123354
56,56.0,0.1460801219658172,0.17167792541290175,0.1379100890137373,0.20384569135785569,1.0182408764958382
57,57.0,0.14302549242015838,0.16917956133688342,0.13676076640897677,0.21054800735146273,1.0335508147254586
58,58.0,0.1400966631339109,0.16668909115100752,0.13551961307005272,0.21720845946401823,1.0485593946650624
59,59.0,0.13728741799455046,0.1642100063836063,0.134196936875221,0.22381946579844225,1.063267975114286
60,60.0,0.13459169176380992,0.16174548889825593,0.13280269214940504,0.23037395435676444,1.0776784336194396
61,61.0,0.1320035975516951,0.15929843697080862,0.13134643973374055,0.23686535279557575,1.0917930724099278
62,62.0,0.12951743240442037,0.15687149136642467,0.1298373004194467,0.243287602395867,1.10561459697783
63,63.0,0.12712768568631172,0.15446706001962077,0.12828392793947146,0.24963515294075478,1.1191460732370615
64,64.0,0.12482905863758087,0.15208733200410854,0.12669447660503225,0.2559029594558524,1.1323908623307943
65,65.0,0.12261646018337369,0.14973429848755251,0.12507659653258757,0.26208647196472157,1.1453526066616178
66,66.0,0.12048502043794751,0.1474097676327313,0.12343740873095826,0.26818163036659826,1.1580351749435067
67,67.0,0.11843009303297758,0.1451153804300214,0.12178351092209355,0.27418484348163474,1.1704426314681768
68,68.0,0.11644726210247636,0.14285261162871968,0.1201209853408976,0.280092968561803,1.1825791858136654
69,69.0,0.1145323394888258,0.14062279348576914,0.11845539384578602,0.2859033010463463,1.194449182599783
70,70.0,0.1126813666054225,0.13842710272724282,0.11679180096891956,0.29161355733231176,1.2060570754110813
71,71.0,0.1108906139710164,0.13626658709103714,0.11513477950413958,0.29722184683487285,1.2174073858186603
72,72.0,0.10915657655309796,0.13414216765517842,0.11348843611833886,0.30272664777294267,1.2285046819597483
73,73.0,0.10747597143959164,0.1320546313872422,0.11185642648545341,0.3081267987872707,1.2393535794690251
