,t,Q,TG,DG,MG,G,ME
72,72.0,6.0,0.10953261,0.14781037,0.12398901,0.010247646,0.6541532
73,73.0,6.0,0.10681296,0.14580643,0.12250641,0.0104242135,0.6577387
74,74.0,6.0,0.104344286,0.14384982,0.12102276,0.010582121,0.6612934
75,75.0,6.0,0.10212966,0.14194047,0.11954173,0.010720879,0.66481876
76,76.0,6.0,0.10016864,0.14007661,0.11806602,0.010840048,0.6683148
77,77.0,6.0,0.09845705,0.13825548,0.116597384,0.010939463,0.6717813
78,78.0,6.0,0.09698686,0.13647321,0.11513665,0.0110191675,0.6752169
79,79.0,6.0,0.09574628,0.13472459,0.11368361,0.011079386,0.67861927
80,80.0,6.0,0.09472001,0.13300407,0.11223756,0.011120559,0.6819855
81,81.0,6.0,0.09388938,0.13130534,0.11079701,0.011143365,0.6853125
82,82.0,6.0,0.093232855,0.12962171,0.109360054,0.011148653,0.6885961
83,83.0,6.0,0.09272643,0.1279467,0.1079245,0.011137445,0.6918322
84,84.0,6.0,0.09234473,0.12627417,0.10648827,0.011110973,0.695016
85,85.0,6.0,0.0920611,0.124598466,0.10504928,0.011070525,0.6981431
86,86.0,6.0,0.09184859,0.12291496,0.10360581,0.011017535,0.7012093
87,87.0,6.0,0.09168102,0.121219985,0.10215667,0.01095345,0.7042104
88,88.0,6.0,0.091533184,0.11951136,0.100701496,0.010879752,0.7071426
89,89.0,6.0,0.091381535,0.1177878,0.09924022,0.010797923,0.71000254
90,90.0,6.0,0.09120479,0.11604952,0.09777383,0.010709408,0.71278787
91,91.0,6.0,0.090984575,0.1142981,0.09630409,0.010615481,0.7154964
92,92.0,6.0,0.0907052,0.11253614,0.094833285,0.01051739,0.7181268
93,93.0,6.0,0.09035419,0.11076727,0.09336454,0.010416249,0.7206782
94,94.0,6.0,0.089922264,0.10899592,0.091901466,0.010313015,0.72315073
95,95.0,6.0,0.08940315,0.10722721,0.090448156,0.010208482,0.7255446
96,96.0,6.0,0.08879378,0.10546682,0.08900903,0.010103308,0.7278607
97,97.0,6.0,0.08809343,0.10372051,0.08758871,0.009998003,0.7301005
98,98.0,6.0,0.087304085,0.101994164,0.08619195,0.009892987,0.73226595
99,99.0,6.0,0.08642969,0.10029381,0.08482347,0.0097883865,0.7343588
100,100.0,6.0,0.08547623,0.09862505,0.08348784,0.009684462,0.73638153
101,101.0,6.0,0.08445074,0.09699333,0.08218953,0.009581095,0.7383367
102,102.0,6.0,0.08336182,0.09540374,0.0809327,0.0094783325,0.7402266
103,103.0,6.0,0.08221848,0.09386089,0.07972117,0.00937601,0.74205446
104,104.0,6.0,0.08103036,0.092368826,0.078558385,0.009273911,0.74382246
105,105.0,6.0,0.07980728,0.090931214,0.077447414,0.009171804,0.74553347
106,106.0,6.0,0.07855904,0.08955105,0.07639086,0.009069482,0.74719
107,107.0,6.0,0.077295505,0.08823108,0.075391084,0.008966656,0.7487949
108,108.0,6.0,0.076025665,0.086973205,0.074449725,0.00886306,0.75035036
109,109.0,6.0,0.07475853,0.08577911,0.07356826,0.008758403,0.75185895
110,110.0,6.0,0.0735022,0.084649846,0.07274771,0.008652475,0.7533231
111,111.0,6.0,0.07226429,0.08358612,0.07198859,0.008545024,0.75474465
112,112.0,6.0,0.07105153,0.082588136,0.071291134,0.008435879,0.7561259
113,113.0,6.0,0.06987019,0.0816559,0.07065527,0.008324856,0.7574688
114,114.0,6.0,0.06872553,0.080788784,0.07008053,0.008211743,0.75877535
115,115.0,6.0,0.06762219,0.0799862,0.06956619,0.008096492,0.7600471
116,116.0,6.0,0.06656409,0.07924697,0.06911117,0.007978978,0.7612859
117,117.0,6.0,0.06555456,0.07856982,0.06871435,0.007859161,0.762493
118,118.0,6.0,0.064596176,0.07795336,0.06837429,0.0077370387,0.7636703
119,119.0,6.0,0.06369084,0.07739573,0.06808923,0.0076125246,0.764819
120,120.0,6.0,0.06284014,0.07689516,0.067857414,0.007485708,0.7659403
121,121.0,6.0,0.06204485,0.07644958,0.06767691,0.007356653,0.7670356
122,122.0,6.0,0.061305456,0.0760569,0.06754558,0.0072253663,0.768106
123,123.0,6.0,0.06062189,0.07571494,0.06746131,0.0070920065,0.7691525
124,124.0,6.0,0.05999384,0.07542126,0.06742177,0.0069566593,0.7701762
125,125.0,6.0,0.059420407,0.07517359,0.06742462,0.0068194643,0.7711781
126,126.0,6.0,0.05890066,0.07496952,0.067467466,0.0066805314,0.7721591
127,127.0,6.0,0.05843342,0.074806705,0.06754806,0.00654006,0.77312005
128,128.0,6.0,0.05801696,0.07468261,0.067663774,0.0063981377,0.7740618
129,129.0,6.0,0.05764959,0.07459476,0.06781223,0.006255027,0.7749852
130,130.0,6.0,0.05732955,0.07454083,0.06799102,0.0061108563,0.7758907
131,131.0,6.0,0.05705472,0.07451842,0.06819777,0.0059658196,0.7767792
132,132.0,6.0,0.05682288,0.07452499,0.06842998,0.0058200825,0.7776514
133,133.0,6.0,0.0566321,0.07455844,0.06868544,0.00567385,0.77850795
134,134.0,6.0,0.056479894,0.07461626,0.06896168,0.0055273008,0.7793493
135,135.0,6.0,0.056364007,0.07469626,0.06925652,0.005380625,0.7801765
136,136.0,6.0,0.056282215,0.07479641,0.06956786,0.0052339546,0.7809894
137,137.0,6.0,0.05623211,0.07491433,0.06989333,0.005087545,0.78178906
138,138.0,6.0,0.056211457,0.075048216,0.07023111,0.00494154,0.78257585
139,139.0,6.0,0.056217786,0.07519593,0.070578985,0.0047960933,0.7833501
140,140.0,6.0,0.0562491,0.07535562,0.07093517,0.00465136,0.7841126
141,141.0,6.0,0.05630304,0.07552541,0.071297675,0.0045075435,0.7848637
142,142.0,6.0,0.056377534,0.07570351,0.07166487,0.0043647215,0.78560376
143,143.0,6.0,0.056470312,0.0758882,0.07203484,0.004223151,0.7863332
144,144.0,6.0,0.0565794,0.07607792,0.07240614,0.0040828567,0.7870525
145,145.0,6.0,0.056702916,0.0762711,0.07277714,0.0039440244,0.78776205
146,146.0,6.0,0.056838892,0.07646629,0.07314636,0.0038067605,0.78846216
147,147.0,6.0,0.056985468,0.07666212,0.07351248,0.00367116,0.7891532
148,148.0,6.0,0.057140928,0.07685714,0.07387407,0.0035373848,0.7898358
149,149.0,6.0,0.05730357,0.077050254,0.07422991,0.0034054667,0.79050994
150,150.0,6.0,0.0574719,0.07724025,0.074579015,0.0032755043,0.7911762
151,151.0,6.0,0.057644185,0.077425964,0.07492007,0.0031476747,0.7918347
152,152.0,6.0,0.05781912,0.077606395,0.0752521,0.0030219145,0.7924861
153,153.0,6.0,0.057995424,0.07778058,0.07557424,0.0028983746,0.7931303
154,154.0,6.0,0.05817166,0.07794759,0.07588555,0.0027771164,0.7937678
155,155.0,6.0,0.058346637,0.07810666,0.07618523,0.0026581548,0.7943988
156,156.0,6.0,0.058519267,0.078256875,0.076472506,0.0025415365,0.7950237
157,157.0,6.0,0.058688514,0.078397706,0.07674679,0.0024273507,0.7956426
158,158.0,6.0,0.05885331,0.07852832,0.07700731,0.0023156013,0.79625595
159,159.0,6.0,0.059012733,0.07864824,0.07725359,0.0022062957,0.7968638
160,160.0,6.0,0.059166037,0.0787568,0.0774851,0.0020994637,0.7974665
161,161.0,6.0,0.059312224,0.07885349,0.07770127,0.0019951593,0.79806423
162,162.0,6.0,0.059450753,0.07893796,0.07790187,0.0018933415,0.7986572
163,163.0,6.0,0.05958089,0.07900976,0.07808643,0.001794057,0.7992457
164,164.0,6.0,0.059701957,0.07906844,0.07825461,0.0016973075,0.79982996
165,165.0,6.0,0.059813533,0.07911383,0.07840625,0.0016030502,0.8004099
166,166.0,6.0,0.059914876,0.079145476,0.078540936,0.0015113298,0.8009858
167,167.0,6.0,0.060005736,0.079163246,0.07865861,0.0014220979,0.80155814
168,168.0,6.0,0.06008562,0.07916686,0.078759044,0.0013353657,0.80212665
169,169.0,6.0,0.06015423,0.07915617,0.078842185,0.0012510866,0.8026918
170,170.0,6.0,0.06021114,0.07913108,0.07890785,0.0011692885,0.80325365
171,171.0,6.0,0.060256127,0.07909137,0.07895609,0.0010899212,0.8038124
172,172.0,6.0,0.060288858,0.079037026,0.07898675,0.0010129362,0.804368
173,173.0,6.0,0.06030929,0.078967944,0.07899994,0.00093835406,0.8049208
174,174.0,6.0,0.060317066,0.07888409,0.07899555,0.00086612813,0.8054707
175,175.0,6.0,0.060312152,0.078785464,0.07897375,0.00079620443,0.806018
176,176.0,6.0,0.060294513,0.07867212,0.07893464,0.00072856434,0.8065628
177,177.0,6.0,0.06026383,0.07854399,0.07887813,0.0006632041,0.80710495
178,178.0,6.0,0.060220286,0.078401245,0.07880448,0.0006000269,0.8076451
179,179.0,6.0,0.06016369,0.07824384,0.07871378,0.0005390439,0.8081827
180,180.0,6.0,0.060094073,0.0780719,0.078606166,0.0004802402,0.8087182
181,181.0,6.0,0.060011473,0.077885546,0.07848178,0.00042352267,0.80925167
182,182.0,6.0,0.059915937,0.07768488,0.07834084,0.00036887266,0.8097832
183,183.0,6.0,0.059807494,0.077470064,0.07818352,0.00031624734,0.8103125
184,184.0,6.0,0.05968619,0.07724113,0.078010015,0.0002656225,0.81084013
185,185.0,6.0,0.059552267,0.07699843,0.0778206,0.00021694042,0.8113657
186,186.0,6.0,0.059405595,0.076741956,0.07761541,0.00017017312,0.81188977
187,187.0,6.0,0.05924646,0.07647195,0.07739471,0.00012527965,0.8124119
188,188.0,6.0,0.05907491,0.07618859,0.07715877,8.219294e-05,0.81293225
189,189.0,6.0,0.05889116,0.07589213,0.07690786,4.089251e-05,0.8134512
190,190.0,6.0,0.058695294,0.075582676,0.07664219,1.3671815e-06,0.8139682
191,191.0,6.0,0.058487516,0.07526049,0.076362014,-3.6487356e-05,0.8144839
192,192.0,6.0,0.058267996,0.0749258,0.07606769,-7.2646886e-05,0.8149979
193,193.0,6.0,0.058036946,0.07457885,0.07575947,-0.000107178465,0.81551015
194,194.0,6.0,0.057794552,0.07421986,0.075437605,-0.00014013983,0.81602097
195,195.0,6.0,0.05754098,0.073849015,0.0751024,-0.00017152168,0.81653035
196,196.0,6.0,0.05727645,0.07346661,0.07475416,-0.00020140968,0.8170383
197,197.0,6.0,0.057001274,0.07307298,0.07439325,-0.00022982247,0.81754446
198,198.0,6.0,0.05671553,0.07266818,0.07401988,-0.0002568215,0.8180492
199,199.0,6.0,0.056419488,0.072252624,0.07363437,-0.00028239563,0.8185524
200,200.0,6.0,0.056113463,0.07182656,0.07323709,-0.0003066305,0.81905425
201,201.0,6.0,0.05579751,0.07139013,0.07282829,-0.0003295336,0.8195542
202,202.0,6.0,0.055472106,0.0709438,0.07240835,-0.00035113096,0.82005286
203,203.0,6.0,0.05513729,0.07048769,0.07197754,-0.00037150085,0.82054996
204,204.0,6.0,0.05479341,0.07002206,0.071536124,-0.0003906507,0.8210454
205,205.0,6.0,0.05444073,0.06954737,0.071084596,-0.00040856563,0.8215393
206,206.0,6.0,0.054079358,0.06906368,0.070623085,-0.00042537972,0.8220316
207,207.0,6.0,0.05370977,0.06857142,0.07015208,-0.00044106133,0.8225224
208,208.0,6.0,0.053332042,0.06807073,0.06967173,-0.00045567192,0.8230113
209,209.0,6.0,0.05294647,0.06756201,0.069182515,-0.0004692208,0.8234985
210,210.0,6.0,0.052553434,0.06704556,0.06868471,-0.0004817173,0.82398415
211,211.0,6.0,0.05215301,0.066521525,0.06817854,-0.0004932601,0.8244679
212,212.0,6.0,0.05174552,0.06599028,0.06766444,-0.0005038027,0.82495
213,213.0,6.0,0.051331233,0.065452166,0.06714274,-0.00051344,0.82543015
214,214.0,6.0,0.050910432,0.06490733,0.06661368,-0.00052219443,0.82590854
215,215.0,6.0,0.050483253,0.06435614,0.06607761,-0.00053000264,0.82638514
216,216.0,6.0,0.050050214,0.0637989,0.06553492,-0.00053700805,0.8268597
217,217.0,6.0,0.04961137,0.06323582,0.06498585,-0.00054318644,0.8273324
218,218.0,6.0,0.049166907,0.06266718,0.06443066,-0.00054858066,0.827803
219,219.0,6.0,0.04871728,0.062093377,0.063869804,-0.00055318885,0.82827175
220,220.0,6.0,0.048262585,0.06151455,0.0633035,-0.0005570557,0.82873833
221,221.0,6.0,0.047803205,0.060931124,0.062732115,-0.00056020357,0.8292029
222,222.0,6.0,0.047339287,0.06034325,0.06215588,-0.00056265853,0.8296652
223,223.0,6.0,0.046871074,0.05975116,0.06157511,-0.00056442805,0.83012545
224,224.0,6.0,0.046398934,0.059155293,0.060990226,-0.0005655382,0.83058345
225,225.0,6.0,0.04592303,0.05855582,0.060401406,-0.0005660504,0.8310391
226,226.0,6.0,0.04544353,0.057953,0.05980897,-0.00056595355,0.83149254
227,227.0,6.0,0.044960827,0.05734714,0.05921323,-0.0005652867,0.83194363
228,228.0,6.0,0.044475023,0.05673848,0.058614485,-0.0005640313,0.83239233
229,229.0,6.0,0.043986443,0.056127317,0.058013014,-0.00056224875,0.83283865
230,230.0,6.0,0.043495268,0.05551383,0.057409048,-0.00055994466,0.8332826
231,231.0,6.0,0.043001775,0.054898374,0.056802943,-0.0005571451,0.833724
232,232.0,6.0,0.042506184,0.054281168,0.056194976,-0.0005538836,0.83416283
233,233.0,6.0,0.042008705,0.053662412,0.055585343,-0.000550149,0.83459914
234,234.0,6.0,0.041509498,0.05304236,0.05497436,-0.0005459748,0.8350328
235,235.0,6.0,0.041008934,0.05242134,0.054362312,-0.00054137595,0.8354639
236,236.0,6.0,0.040507045,0.051799446,0.053749375,-0.00053635426,0.83589244
237,237.0,6.0,0.040004175,0.051177047,0.05313595,-0.0005309656,0.83631814
238,238.0,6.0,0.039500482,0.050554276,0.052522123,-0.00052518025,0.8367411
239,239.0,6.0,0.038996145,0.049931444,0.05190823,-0.0005190596,0.8371613
240,240.0,6.0,0.038491488,0.049308784,0.051294565,-0.0005125832,0.8375788
241,0.0,6.0,0.6189395,0.039975636,0.0005145818,8.312985e-06,1.4588237e-05
242,1.0,6.0,0.6041744,0.052294545,0.0021361187,0.000106241554,0.015874311
243,2.0,6.0,0.58904314,0.06437055,0.0038913712,0.00018641539,0.031923436
244,3.0,6.0,0.57385623,0.07598143,0.0058030933,0.00025380217,0.048044637
245,4.0,6.0,0.5588658,0.086959355,0.00788527,0.00031248853,0.064143255
246,5.0,6.0,0.5442473,0.09720109,0.010143638,0.00036539696,0.08015117
247,6.0,6.0,0.53010017,0.106664605,0.012577325,0.00041390583,0.09602439
248,7.0,6.0,0.51646173,0.1153573,0.015181698,0.00045797788,0.11173721
249,8.0,6.0,0.5033267,0.12331999,0.017949782,0.00049660914,0.12727533
250,9.0,6.0,0.49066702,0.13061205,0.020874053,0.00052836724,0.14262994
251,10.0,6.0,0.47844687,0.13729966,0.023946881,0.0005517751,0.15779343
252,11.0,6.0,0.4666331,0.14344805,0.027160853,0.000565568,0.17275743
253,12.0,6.0,0.45519984,0.14911634,0.030508101,0.0005689487,0.18751171
254,13.0,6.0,0.4441304,0.15435627,0.033980604,0.00056176074,0.20204464
255,14.0,6.0,0.43341574,0.15921134,0.037569594,0.00054429844,0.21634373
256,15.0,6.0,0.42305246,0.16371733,0.041264925,0.0005174354,0.23039664
257,16.0,6.0,0.413041,0.16790396,0.04505574,0.00048243254,0.24419197
258,17.0,6.0,0.4033825,0.17179531,0.048929848,0.0004408434,0.25771967
259,18.0,6.0,0.39407733,0.17541131,0.052873947,0.00039447844,0.2709719
260,19.0,6.0,0.3851237,0.17876855,0.056873996,0.00034528412,0.2839426
261,20.0,6.0,0.37651747,0.18188092,0.06091526,0.00029527582,0.296628
262,21.0,6.0,0.36825112,0.18476075,0.0649826,0.00024645962,0.30902606
263,22.0,6.0,0.36031434,0.18741828,0.06906056,0.00020073913,0.32113653
264,23.0,6.0,0.35269403,0.18986285,0.073133826,0.00016004033,0.33296055
265,24.0,6.0,0.3453751,0.19210246,0.077187106,0.00012603588,0.34450024
266,25.0,6.0,0.3383406,0.19414449,0.081205726,0.000100398436,0.35575867
267,26.0,6.0,0.33157262,0.19599542,0.08517542,8.448027e-05,0.36673948
268,27.0,6.0,0.32505235,0.19766125,0.08908251,7.962249e-05,0.37744656
269,28.0,6.0,0.31876037,0.19914714,0.09291393,8.691661e-05,0.3878842
270,29.0,6.0,0.31267768,0.20045793,0.09665758,0.00010730326,0.3980568
271,30.0,6.0,0.30678543,0.20159817,0.10030212,0.00014158897,0.40796882
272,31.0,6.0,0.30106506,0.20257184,0.10383693,0.00019038841,0.4176246
273,32.0,6.0,0.2954987,0.20338258,0.107252456,0.00025418028,0.42702857
274,33.0,6.0,0.2900692,0.20403397,0.11053977,0.0003332775,0.43618527
275,34.0,6.0,0.2847601,0.2045294,0.11369102,0.00042790733,0.44509903
276,35.0,6.0,0.27955595,0.2048719,0.11669905,0.0005381312,0.45377415
277,36.0,6.0,0.274442,0.20506454,0.11955746,0.000663938,0.4622151
278,37.0,6.0,0.26940447,0.20511049,0.12226103,0.0008051526,0.47042635
279,38.0,6.0,0.26443037,0.20501265,0.124804854,0.0009615589,0.47841224
280,39.0,6.0,0.25950778,0.20477414,0.12718508,0.0011328645,0.48617747
281,40.0,6.0,0.25462565,0.204398,0.12939855,0.0013186429,0.4937266
282,41.0,6.0,0.2497738,0.20388746,0.13144276,0.0015184544,0.5010643
283,42.0,6.0,0.24494296,0.20324585,0.13331595,0.001731772,0.5081955
284,43.0,6.0,0.24012497,0.20247656,0.13501698,0.00195802,0.51512504
285,44.0,6.0,0.23531246,0.20158324,0.13654539,0.0021966007,0.5218581
286,45.0,6.0,0.23049915,0.20056957,0.13790132,0.0024467986,0.52839977
287,46.0,6.0,0.22568005,0.19943967,0.13908562,0.0027079843,0.53475523
288,47.0,6.0,0.22085077,0.19819763,0.14009947,0.0029793717,0.54093003
289,48.0,6.0,0.21600837,0.19684786,0.14094488,0.0032602027,0.5469296
290,49.0,6.0,0.2111508,0.19539502,0.1416243,0.0035496224,0.55275977
291,50.0,6.0,0.20627752,0.19384396,0.14214073,0.003846893,0.558426
292,51.0,6.0,0.20138898,0.19219992,0.14249767,0.0041510127,0.5639343
293,52.0,6.0,0.19648686,0.19046834,0.14269927,0.004461171,0.56929076
294,53.0,6.0,0.19157448,0.18865487,0.14274997,0.0047763903,0.57450116
295,54.0,6.0,0.18665609,0.18676546,0.1426549,0.0050956905,0.57957184
296,55.0,6.0,0.1817374,0.18480662,0.14241946,0.0054181106,0.5845091
297,56.0,6.0,0.17682567,0.18278459,0.14204974,0.0057425667,0.589319
298,57.0,6.0,0.17192939,0.18070635,0.14155197,0.0060680024,0.5940081
299,58.0,6.0,0.1670585,0.178579,0.14093316,0.00639328,0.59858286
300,59.0,6.0,0.16222408,0.17640975,0.14020039,0.0067172553,0.60304976
301,60.0,6.0,0.15743876,0.17420617,0.13936129,0.0070387814,0.6074152
302,61.0,6.0,0.15271616,0.17197585,0.13842362,0.0073565897,0.61168575
303,62.0,6.0,0.14807123,0.1697267,0.13739568,0.0076695066,0.615868
304,63.0,6.0,0.14351964,0.16746637,0.13628572,0.007976171,0.6199683
305,64.0,6.0,0.13907799,0.16520268,0.13510226,0.008275388,0.6239929
306,65.0,6.0,0.13476337,0.16294333,0.13385391,0.008565811,0.62794816
307,66.0,6.0,0.13059309,0.16069567,0.13254914,0.008846173,0.6318399
308,67.0,6.0,0.12658471,0.15846673,0.13119645,0.009115165,0.635674
309,68.0,6.0,0.122755215,0.15626323,0.1298042,0.009371545,0.6394558
310,69.0,6.0,0.11912084,0.15409109,0.12838009,0.009614103,0.6431904
311,70.0,6.0,0.115696944,0.15195546,0.12693167,0.009841656,0.6468822
312,71.0,6.0,0.11249694,0.14986074,0.12546588,0.010053178,0.65053546
313,72.0,6.0,0.10953261,0.14781037,0.12398901,0.010247646,0.6541532
314,73.0,6.0,0.10681296,0.14580643,0.12250641,0.0104242135,0.6577387
315,74.0,6.0,0.104344286,0.14384982,0.12102276,0.010582121,0.6612934
316,75.0,6.0,0.10212966,0.14194047,0.11954173,0.010720879,0.66481876
317,76.0,6.0,0.10016864,0.14007661,0.11806602,0.010840048,0.6683148
318,77.0,6.0,0.09845705,0.13825548,0.116597384,0.010939463,0.6717813
319,78.0,6.0,0.09698686,0.13647321,0.11513665,0.0110191675,0.6752169
320,79.0,6.0,0.09574628,0.13472459,0.11368361,0.011079386,0.67861927
321,80.0,6.0,0.09472001,0.13300407,0.11223756,0.011120559,0.6819855
322,81.0,6.0,0.09388938,0.13130534,0.11079701,0.011143365,0.6853125
323,82.0,6.0,0.093232855,0.12962171,0.109360054,0.011148653,0.6885961
324,83.0,6.0,0.09272643,0.1279467,0.1079245,0.011137445,0.6918322
325,84.0,6.0,0.09234473,0.12627417,0.10648827,0.011110973,0.695016
326,85.0,6.0,0.0920611,0.124598466,0.10504928,0.011070525,0.6981431
327,86.0,6.0,0.09184859,0.12291496,0.10360581,0.011017535,0.7012093
328,87.0,6.0,0.09168102,0.121219985,0.10215667,0.01095345,0.7042104
329,88.0,6.0,0.091533184,0.11951136,0.100701496,0.010879752,0.7071426
330,89.0,6.0,0.091381535,0.1177878,0.09924022,0.010797923,0.71000254
331,90.0,6.0,0.09120479,0.11604952,0.09777383,0.010709408,0.71278787
332,91.0,6.0,0.090984575,0.1142981,0.09630409,0.010615481,0.7154964
333,92.0,6.0,0.0907052,0.11253614,0.094833285,0.01051739,0.7181268
334,93.0,6.0,0.09035419,0.11076727,0.09336454,0.010416249,0.7206782
335,94.0,6.0,0.089922264,0.10899592,0.091901466,0.010313015,0.72315073
336,95.0,6.0,0.08940315,0.10722721,0.090448156,0.010208482,0.7255446
337,96.0,6.0,0.08879378,0.10546682,0.08900903,0.010103308,0.7278607
338,97.0,6.0,0.08809343,0.10372051,0.08758871,0.009998003,0.7301005
339,98.0,6.0,0.087304085,0.101994164,0.08619195,0.009892987,0.73226595
340,99.0,6.0,0.08642969,0.10029381,0.08482347,0.0097883865,0.7343588
341,100.0,6.0,0.08547623,0.09862505,0.08348784,0.009684462,0.73638153
