,t,TG,DG,MG,G,ME
143,143.0,0.08159448333058417,0.09500623997150462,0.08883740700023496,0.39407569332252024,1.4141138405539095
144,144.0,0.0810192966458565,0.09442638782633941,0.08834922074513757,0.3957189184075105,1.4174872911535203
145,145.0,0.08045548932600677,0.09385873088462751,0.08786961243661368,0.397329990977596,1.4207936353050172
146,146.0,0.0799028220211333,0.09330295622198384,0.08739832037301981,0.39890972500870703,1.4240344781428576
147,147.0,0.07936105724397957,0.09275875696762007,0.08693509309726083,0.4004589163159835,1.4272113991901278
148,148.0,0.07882996356088579,0.09222582857905429,0.08647968753414476,0.40197834395075915,1.4303259421139956
149,149.0,0.07830931093517601,0.09170387582703035,0.08603185874583447,0.40346877811680315,1.433379634283483
150,150.0,0.07779887305546462,0.09119260581059854,0.0855913743673476,0.4049309703914332,1.4363739718683064
151,151.0,0.07729842826697886,0.09069173168240588,0.08515800622465336,0.4063656574508059,1.4393104226328433
152,152.0,0.0768077572432524,0.09020097264869611,0.08473153499128544,0.40777355874161003,1.44219042500481
153,153.0,0.07632664391744792,0.0897200516410033,0.08431174692871296,0.4091553811376798,1.4450153945945203
154,154.0,0.07585487548235714,0.08924870136974852,0.08389843202369535,0.41051181474904297,1.4477867153473198
155,155.0,0.07539224239040077,0.08878665501101415,0.08349138864489519,0.41184353757853387,1.4505057511851192
156,156.0,0.0749385388192898,0.08833365505410831,0.08309042493986213,0.41315120481158374,1.4531738250516355
157,157.0,0.07449356080938041,0.08788944771362941,0.08269535091879093,0.4144354641830432,1.455792248249054
158,158.0,0.07405710859198034,0.08745378479211133,0.08230598450811827,0.41569694573263405,1.4583622962236404
159,159.0,0.07362898612368762,0.08702642461134594,0.08192215620713555,0.41693625668267487,1.460885212291032
160,160.0,0.07320899829242289,0.08660713108106058,0.08154369372116649,0.418154000530194,1.463362225331366
161,161.0,0.0727969555740422,0.08619567323325675,0.08117043965669596,0.4193507551608491,1.465794524177909
162,162.0,0.07239267123836934,0.08579182475654881,0.08080224267380559,0.42052708495612023,1.4681832711212337
163,163.0,0.07199595995221197,0.08539536772145431,0.08043894584464156,0.42168355010653613,1.4705296158790588
164,164.0,0.07160664103899061,0.08500608838944237,0.08008041505875313,0.42282067913765786,1.4728346620686352
165,165.0,0.07122453847873866,0.084623777678595,0.07972651480870568,0.42393899265880464,1.4750994918867946
166,166.0,0.07084947625148952,0.08424823395757478,0.07937711703764522,0.42503899637813447,1.4773251633159816
167,167.0,0.07048128578785717,0.08387925792335074,0.07903210207062089,0.4261211778430152,1.4795127012766898
168,168.0,0.07011979805279434,0.08351666144876282,0.07869135116400444,0.4271860129592824,1.4816631083376706
169,169.0,0.06976485006485045,0.08316025594098966,0.07835475628437721,0.42823396133462666,1.4837773577310145
170,170.0,0.0694162807052201,0.08280986351741951,0.07802221405493343,0.42926546534727095,1.485856393352151
171,171.0,0.06907393351171076,0.08246530862374704,0.07769362948077047,0.4302809520086157,1.4879011297598481
172,172.0,0.06873765341911375,0.08212642408757012,0.07736890896396958,0.4312808371541905,1.4899124596267939
173,173.0,0.068407292812801,0.08179304413347047,0.0770479672885152,0.4322655193900573,1.4918912430293858
174,174.0,0.06808270547512829,0.08146500903962653,0.07673072948294007,0.4332353796271491,1.493838313035667
175,175.0,0.0677637456541127,0.08114217119141023,0.07641711312519633,0.4341907936541247,1.4957544840872288
176,176.0,0.06745027551401317,0.08082437878324192,0.07610705116005861,0.4351321181675303,1.4976405412890017
177,177.0,0.06714215861607253,0.08051149304805796,0.0758004779292854,0.4360596940314281,1.4994972366839647
178,178.0,0.06683926364380777,0.08020337615011733,0.07549733336257064,0.43697385046834825,1.501325299963355
179,179.0,0.06654146300602615,0.07989989444463055,0.07519756856547916,0.4378748976087081,1.503125430084765
180,180.0,0.06624862957719624,0.07960092639400165,0.0749011267273339,0.4387631409263122,1.5048983078449965
181,181.0,0.06596064181972205,0.07930634859798949,0.07460796454163515,0.4396388686654973,1.5066445884294808
182,182.0,0.06567738378394306,0.07901604370994966,0.07431803637357676,0.4405023597573745,1.5083649004809558
183,183.0,0.06539873905453741,0.07872990369646352,0.07403130357327187,0.4413538773005712,1.5100598479621112
184,184.0,0.06512459726978004,0.07844781959278982,0.07374773307876908,0.44219367368350504,1.5117300115525723
185,185.0,0.06485485039625227,0.07816969221307438,0.07346728996547186,0.44302199105004547,1.5133759495802224
186,186.0,0.06458939366016447,0.07789542749373715,0.07318994163709008,0.4438390608338523,1.514998197555542
187,187.0,0.06432812741000116,0.07762492904289167,0.07291566481055939,0.44464510236139176,1.5165972704999149
188,188.0,0.06407095478821456,0.07735810791923206,0.07264443713413798,0.4454403237832594,1.5181736582890153
189,189.0,0.0638177798685795,0.07709488542600076,0.07237623066814863,0.4462249276621151,1.5197278349660337
190,190.0,0.06356851277846753,0.07683517960681122,0.0721110281831237,0.4469991030564415,1.5212602498941123
191,191.0,0.06332306457657277,0.07657891642151873,0.07184881058695042,0.44776303203980206,1.5227713384665549
192,192.0,0.06308135051254093,0.07632602555526893,0.071589558787516,0.4485168892351794,1.5242615155875683
193,193.0,0.06284329002696931,0.07607643669320743,0.07133325741799795,0.44926084041799186,1.525731177534908
194,194.0,0.0626088025604552,0.07583008929936688,0.07107988692062223,0.44999504577572225,1.5271807052195072
195,195.0,0.062377813141531346,0.07558691864682834,0.07082943891348564,0.4507196538543212,1.5286104627884924
196,196.0,0.06215024679873049,0.07534686978755992,0.07058189756410443,0.451434810871433,1.530020802281797
197,197.0,0.06192603554550469,0.07510988544522326,0.07033724610867226,0.45214065792242764,1.5314120561815798
198,198.0,0.061705108601338265,0.07487591672538321,0.0700954701116892,0.45283732911775587,1.5327845490537584
199,199.0,0.06148740170497358,0.07464491519926589,0.06985655280934894,0.45352495484257815,1.5341385900974274
200,200.0,0.06127285059515297,0.07441683383508127,0.0696204816287967,0.4542036589627969,1.5354744787327945
201,201.0,0.061061394270247815,0.07419162792934578,0.06938724120320999,0.45487356208468555,1.5367925013415515
202,202.0,0.060852975919581054,0.07396925138159197,0.06915681663142764,0.4555347810892272,1.538092932663858
203,203.0,0.0606475364041692,0.07374966973288458,0.06892918928699815,0.4561874295977759,1.5393760418519378
204,204.0,0.06044502124164164,0.07353284247069161,0.06870434007780873,0.45683162123168586,1.5406420910730958
205,205.0,0.06024537827793419,0.07331873141078751,0.06848225689666593,0.4574674584364402,1.5418913252651691
206,206.0,0.06004855489332139,0.07310730349122088,0.06826291226955378,0.4580950548333931,1.5431239972822368
207,207.0,0.05985450265902936,0.07289852425305646,0.06804628570737564,0.45871451286802767,1.54434033902362
208,208.0,0.05966317268062293,0.07269235923735898,0.06783235672103488,0.45932593684847234,1.545540587976575
209,209.0,0.05947451885763466,0.07248877771048348,0.06762110016482198,0.4599294282888877,1.5467249676585197
210,210.0,0.05928849602091968,0.07228774335084956,0.06741249368699515,0.4605250914974022,1.5478937099687755
211,211.0,0.059105060863978265,0.0720892310127477,0.06720650562258684,0.46111302705685375,1.5490470281802118
212,212.0,0.0589241700803107,0.0718932071685652,0.06700311408551657,0.4616933332217741,1.5501851397566497
213,213.0,0.05874578082907855,0.07169964480994742,0.06680228368552649,0.4622661152316141,1.5513082626275718
214,214.0,0.058569853063411115,0.07150851320324939,0.0666039888112458,0.46283146947826026,1.552416604012251
215,215.0,0.05839634627077639,0.07131978254614871,0.06640819500373923,0.46338950026984094,1.5535103781148791
216,216.0,0.058225222732610105,0.071133423036323,0.06621487059803927,0.4639403072578716,1.5545897907577455
217,217.0,0.05805644240204155,0.07094940673409503,0.06602397740992033,0.4644839966131258,1.5556550561450422
218,218.0,0.057889968491829036,0.07076770290581982,0.06583548284309232,0.4650206689184415,1.5567063800990582
219,219.0,0.057725764680392144,0.070588281749175,0.06564934871332967,0.4655504275506246,1.5577439665794373
220,220.0,0.05756379371482789,0.07041111439316075,0.06546553823339069,0.4660733763521421,1.5587680246680975
221,221.0,0.05740401927355587,0.07023616917280953,0.06528401321904981,0.4665896205624449,1.559778762049973
222,222.0,0.05724640596631825,0.0700634181484441,0.06510473315777504,0.4670992649553227,1.5607763840816915
223,223.0,0.057090917937195895,0.06989282965509694,0.06492765567438924,0.46760241896117805,1.5617611026391387
224,224.0,0.05693751979593098,0.06972437295912307,0.06475274211900556,0.4680991873538005,1.5627331240102649
225,225.0,0.056786178014910815,0.06955801732687752,0.06457994732247913,0.46858967956359265,1.5636926554143429
226,226.0,0.05663685813520014,0.0693937301620702,0.06440923449756825,0.4690739994330215,1.5646399022080004
227,227.0,0.05648952476654112,0.06923147979973357,0.0642405566124829,0.4695522610491025,1.565575080923736
228,228.0,0.05634414438132107,0.0690712336435775,0.06407387129204595,0.4700245729109156,1.5664983997121453
229,229.0,0.0562006834519273,0.06891295816598933,0.06390914035203182,0.47049104025791166,1.567410064395517
230,230.0,0.05605910845074713,0.06875662263332408,0.0637463097757312,0.4709517813680577,1.5683102910406888
231,231.0,0.05591938538450658,0.06860219072400134,0.06358534696685397,0.47140689868683694,1.5691992854699492
232,232.0,0.05578148025993168,0.06844963170437615,0.06342620303096497,0.47185650630126474,1.5700772614218295
233,233.0,0.05564536094639361,0.06829891111551326,0.06326883605854833,0.47230071317608235,1.5709444275125861
234,234.0,0.055510993450618384,0.06814999263583224,0.06311319855215275,0.47273963665793417,1.5718010044656694
235,235.0,0.0553783451763159,0.06800284460036557,0.06295925651850426,0.4731733750013518,1.5726471873931587
236,236.0,0.05524738352719605,0.06785743068753283,0.06280696246015155,0.4736020446216571,1.5734831942245364
237,237.0,0.055118074975646136,0.06771371830104392,0.06265627493324005,0.47402575308660744,1.5743092321790755
238,238.0,0.05499038785669863,0.06757167111931842,0.06250715389089906,0.47444460842962144,1.57512550894171
239,239.0,0.05486428910840213,0.06743125468342107,0.06235955928625786,0.4748587186841178,1.5759322340600193
240,240.0,0.05473974753145039,0.0672924345344166,0.06221345014112317,0.47526819002086995,1.576729609631002
241,241.0,0.054616730063892005,0.0671551752820472,0.06206878827126944,0.4756731286106515,1.5775178424082696
242,242.0,0.05449520504075944,0.06701944433002274,0.06192553502680981,0.4760736382959294,1.5782971340231597
243,243.0,0.054375142194069026,0.06688520442544024,0.061783657345792886,0.47646981919388054,1.5790676814503968
244,244.0,0.05425650799620807,0.06675242576597731,0.06164311099039638,0.47686177794093965,1.5798296863213181
245,245.0,0.05413927357617676,0.06662107203005355,0.06150386476131403,0.4772496118603158,1.580583341885358
246,246.0,0.0540234058720237,0.06649111341534655,0.06136588187130415,0.4776334210691857,1.5813288451172411
247,247.0,0.053908876012749074,0.06636251266895335,0.061229131586721774,0.47801330149377463,1.58206638507545
248,248.0,0.05379565466169178,0.06623523719458382,0.061093582242599365,0.4783893471976626,1.5827961480244994
249,249.0,0.05368371015388429,0.06610925905256074,0.060959195189050075,0.47876165736670373,1.5835183262825012
250,250.0,0.05357301548097193,0.06598453912733596,0.06082595086829984,0.4791303158199298,1.5842330930754542
251,251.0,0.053463539443648456,0.06586105413584512,0.06069381389009082,0.47949541382695315,1.5849406281486154
252,252.0,0.05335525549922049,0.0657387714817981,0.06056275491776192,0.47985703939775703,1.5856411042623222
253,253.0,0.053248135242349504,0.06561765856890481,0.06043275066824877,0.48021527728269575,1.5863346965052187
254,254.0,0.053142150267696975,0.06549768838881057,0.06030377040790641,0.4805702122321236,1.5870215706527233
255,255.0,0.053037274032569526,0.06537883020787041,0.06017579504462206,0.48092192201147554,1.5877018910832703
256,256.0,0.05293347952861249,0.06526105794905226,0.06004879663871848,0.4812704876458156,1.5883758189156651
257,257.0,0.05283074207577765,0.06514434181003373,0.05992275423543775,0.4816159831752884,1.5890435045585036
258,258.0,0.0527290355970329,0.06502865664510529,0.0597976440860542,0.48195848543400643,1.5897051058709621
259,259.0,0.05262833494666874,0.06491397544591229,0.059673449426761505,0.482298061477195,1.5903607634827495
260,260.0,0.05252861544463694,0.06480027492939036,0.059550145577511426,0.4826347853449988,1.5910106268711388
261,261.0,0.052429854273534415,0.06468752808718484,0.05942771717148149,0.4829687217643368,1.5916548324748874
262,262.0,0.05233202721897423,0.0645757134988765,0.05930614558222019,0.4832999349964666,1.5922935144044459
263,263.0,0.05223511332619846,0.06446480788140099,0.05918541311459863,0.48362848744000075,1.5929268011823297
264,264.0,0.0521390902434653,0.06435478702037137,0.05906550766142332,0.48395443683693884,1.5935548176057637
265,265.0,0.05204393561903298,0.06424563042669099,0.05894641059624278,0.4842778446545708,1.594177690334618
266,266.0,0.051949629429466126,0.06413731854258578,0.05882811167450869,0.48459876211563824,1.594795532990247
267,267.0,0.051856151651329396,0.06402982994763654,0.05871059506373727,0.48491724509949563,1.595408460125327
268,268.0,0.05176348226118743,0.06392314694671433,0.058593849588057634,0.48523334296623943,1.596016579773277
269,269.0,0.05167160309825003,0.06381725091336768,0.0584778636059376,0.4855471046103048,1.5966199967078865
270,270.0,0.05158049646738827,0.06371212415246766,0.058362625475844976,0.4858585761321592,1.5972188082523644
271,271.0,0.05149014467347324,0.06360774803756278,0.058248129609844324,0.48616780037264107,1.5978131131269038
272,272.0,0.05140052909005344,0.06350411232410472,0.058134359709790584,0.48647482156957267,1.598403001204133
273,273.0,0.05131163621295154,0.06340119372902911,0.05802131298171603,0.4867796797698247,1.5989885637536645
