Time	Value				
0,291666667	-29				
0,293333333	-42				
0,295	-42				
0,296666667	-33				
0,298333333	-23				
0,3	-25				
0,301666667	-41				
0,303333333	-58				
0,305	-49				
0,306666667	-33				
0,308333333	-14				
0,31	-25				
0,311666667	-38				
0,313333333	-53				
0,315	-35				
0,316666667	-36				
0,318333333	-24				
0,32	-8				
0,321666667	-25				
0,323333333	-49				
0,325	-51				
0,326666667	-56				
0,328333333	-46				
0,33	-52				
0,331666667	-47				
0,333333333	-34				
0,335	-38				
0,336666667	-38				
0,338333333	-32				
0,34	-38				
0,341666667	-37				
0,343333333	-47				
0,345	-27				
0,346666667	-13				
0,348333333	-20				
0,35	-20				
0,351666667	-25				
0,353333333	-28				
0,355	-14				
0,356666667	-12				
0,358333333	-23				
0,36	-47				
0,361666667	-50				
0,363333333	-36				
0,365	-12				
0,366666667	-15				
0,368333333	-47				
0,37	-30				
0,371666667	-41				
0,373333333	-50				
0,375	-56				
0,376666667	-60				
0,378333333	-45				
0,38	-42				
0,381666667	-27				
0,383333333	-38				
0,385	-61				
0,386666667	-71				
0,388333333	-61				
0,39	-56				
0,391666667	-50				
0,393333333	-49				
0,395	-51				
0,396666667	-47				
0,398333333	-47				
0,4	-57				
0,401666667	-53				
0,403333333	-57				
0,405	-55				
0,406666667	-55				
0,408333333	-61				
0,41	-56				
0,411666667	-47				
0,413333333	-34				
0,415	-39				
0,416666667	-50				
0,418333333	-41				
0,42	-25				
0,421666667	-27				
0,423333333	-40				
0,425	-44				
0,426666667	-38				
0,428333333	-44				
0,43	-37				
0,431666667	-26				
0,433333333	-46				
0,435	-49				
0,436666667	-56				
0,438333333	-51				
0,44	-45				
0,441666667	-34				
0,443333333	-40				
0,445	-34				
0,446666667	-41				
0,448333333	-47				
0,45	-38				
0,451666667	-21				
0,453333333	-27				
0,455	-33				
0,456666667	-40				
0,458333333	-39				
0,46	-36				
0,461666667	-40				
0,463333333	-44				
0,465	-37				
0,466666667	-39				
0,468333333	-38				
0,47	-45				
0,471666667	-53				
0,473333333	-29				
0,475	-24				
0,476666667	-33				
0,478333333	-33				
0,48	-39				
0,481666667	-51				
0,483333333	-39				
0,485	-27				
0,486666667	-33				
0,488333333	-50				
0,49	-47				
0,491666667	-45				
0,493333333	-44				
0,495	-35				
0,496666667	-35				
0,498333333	-38				
0,5	-28				
0,501666667	-45				
0,503333333	-65				
0,505	-71				
0,506666667	-64				
0,508333333	-55				
0,51	-51				
0,511666667	-32				
0,513333333	-26				
0,515	-19				
0,516666667	-4				
0,518333333	-18				
0,52	-41				
0,521666667	-48				
0,523333333	-40				
0,525	-23				
0,526666667	-13				
0,528333333	-18				
0,53	-16				
0,531666667	-45				
0,533333333	-49				
0,535	-25				
0,536666667	-32				
0,538333333	-35				
0,54	-30				
0,541666667	-30				
0,543333333	-26				
0,545	-33				
0,546666667	-44				
0,548333333	-58				
0,55	-65				
0,551666667	-62				
0,553333333	-49				
0,555	-44				
0,556666667	-37				
0,558333333	-44				
0,56	-55				
0,561666667	-40				
0,563333333	-41				
0,565	-49				
0,566666667	-54				
0,568333333	-60				
0,57	-69				
0,571666667	-60				
0,573333333	-54				
0,575	-45				
0,576666667	-38				
0,578333333	-28				
0,58	-36				
0,581666667	-25				
0,583333333	-23				
0,585	-19				
0,586666667	-35				
0,588333333	-42				
0,59	-43				
0,591666667	-28				
0,593333333	-37				
0,595	-32				
0,596666667	-30				
0,598333333	-43				
0,6	-58				
0,601666667	-62				
0,603333333	-51				
0,605	-50				
0,606666667	-51				
0,608333333	-43				
0,61	-20				
0,611666667	-43				
0,613333333	-49				
0,615	-53				
0,616666667	-65				
0,618333333	-42				
0,62	-50				
0,621666667	-41				
0,623333333	-35				
0,625	-37				
0,626666667	-34				
0,628333333	-31				
0,63	-2				
0,631666667	-10				
0,633333333	-32				
0,635	-47				
0,636666667	-55				
0,638333333	-41				
0,64	-24				
0,641666667	-28				
0,643333333	-45				
0,645	-46				
0,646666667	-50				
0,648333333	-54				
0,65	-57				
0,651666667	-62				
0,653333333	-60				
0,655	-63				
0,656666667	-60				
0,658333333	-52				
0,66	-52				
0,661666667	-38				
0,663333333	-28				
0,665	-14				
0,666666667	-33				
0,668333333	-41				
0,67	-37				
0,671666667	-42				
0,673333333	-54				
0,675	-58				
0,676666667	-42				
0,678333333	-39				
0,68	-50				
0,681666667	-32				
0,683333333	-40				
0,685	-56				
0,686666667	-46				
0,688333333	-30				
0,69	-22				
0,691666667	32				
0,693333333	167				
0,695	737				
0,696666667	2921				
0,698333333	9247				
0,7	23703				
0,701666667	46059				
0,703333333	58722				
0,705	56191				
0,706666667	44052				
0,708333333	35635				
0,71	39262				
0,711666667	57615				
0,713333333	97039				
0,715	173490				
0,716666667	305143				
0,718333333	448393				
0,72	541775				
0,721666667	559585				
0,723333333	514387				
0,725	448988				
0,726666667	401500				
0,728333333	406998				
0,73	485627				
0,731666667	644229				
0,733333333	931516				
0,735	1351484				
0,736666667	1901404				
0,738333333	2536253				
0,74	3193073				
0,741666667	3717887				
0,743333333	4062428				
0,745	4274680				
0,746666667	4412941				
0,748333333	4489960				
0,75	4523361				
0,751666667	4515507				
0,753333333	4474035				
0,755	4434046				
0,756666667	4358594				
0,758333333	4263333				
0,76	4147309				
0,761666667	4024795				
0,763333333	3875006				
0,765	3711375				
0,766666667	3532815				
0,768333333	3370886				
0,77	3204207				
0,771666667	3041255				
0,773333333	2883347				
0,775	2730157				
0,776666667	2564792				
0,778333333	2418828				
0,78	2270790				
0,781666667	2130781				
0,783333333	1996278				
0,785	1877246				
0,786666667	1775900				
0,788333333	1693171				
0,79	1623435				
0,791666667	1577090				
0,793333333	1534566				
0,795	1492761				
0,796666667	1460416				
0,798333333	1444220				
0,8	1439979				
0,801666667	1447174				
0,803333333	1454448				
0,805	1461074				
0,806666667	1463064				
0,808333333	1473496				
0,81	1487908				
0,811666667	1503989				
0,813333333	1511754				
0,815	1523545				
0,816666667	1543613				
0,818333333	1654862				
0,82	2070238				
0,821666667	3123850				
0,823333333	4853334				
0,825	7025765				
0,826666667	9413452				
0,828333333	12107422				
0,83	14734074				
0,831666667	17262053				
0,833333333	19657508				
0,835	22110870				
0,836666667	24500619				
0,838333333	26945671				
0,84	29303388				
0,841666667	31598767				
0,843333333	33895196				
0,845	36084075				
0,846666667	38257510				
0,848333333	40822302				
0,85	42901024				
0,851666667	44796021				
0,853333333	46722976				
0,855	48734298				
0,856666667	50477638				
0,858333333	52409009				
0,86	54415448				
0,861666667	56181610				
0,863333333	57829666				
0,865	59549954				
0,866666667	61099912				
0,868333333	62590496				
0,87	63982426				
0,871666667	65496088				
0,873333333	66952072				
0,875	68141414				
0,876666667	69298256				
0,878333333	70482676				
0,88	71709692				
0,881666667	73019053				
0,883333333	74381275				
0,885	75550117				
0,886666667	76558854				
0,888333333	77500319				
0,89	78456501				
0,891666667	79673070				
0,893333333	80612535				
0,895	81604122				
0,896666667	82485925				
0,898333333	82985749				
0,9	83586976				
0,901666667	84441266				
0,903333333	84917127				
0,905	85480381				
0,906666667	86086806				
0,908333333	86717989				
0,91	87417698				
0,911666667	88155370				
0,913333333	88993491				
0,915	89784747				
0,916666667	90392755				
0,918333333	91206624				
0,92	91886340				
0,921666667	92553002				
0,923333333	93316875				
0,925	93992621				
0,926666667	94535958				
0,928333333	95268439				
0,93	95971029				
0,931666667	96659284				
0,933333333	97302079				
0,935	97951010				
0,936666667	98550854				
0,938333333	99244252				
0,94	99984596				
0,941666667	100706365				
0,943333333	101047878				
0,945	101501067				
0,946666667	102261024				
0,948333333	102840035				
0,95	103462880				
0,951666667	104143365				
0,953333333	104743208				
0,955	105221208				
0,956666667	105513105				
0,958333333	106078306				
0,96	106463255				
0,961666667	106836349				
0,963333333	107556155				
0,965	108139423				
0,966666667	108373171				
0,968333333	108752760				
0,97	109306457				
0,971666667	109839288				
0,973333333	110174690				
0,975	110511668				
0,976666667	111135954				
0,978333333	111808006				
0,98	112206420				
0,981666667	112507843				
0,983333333	112794623				
0,985	113062398				
0,986666667	113435014				
0,988333333	113811483				
0,99	114227508				
0,991666667	114817724				
0,993333333	115168240				
0,995	115235582				
0,996666667	115802256				
0,998333333	116252451				
1	116647769				
1,001666667	117105077				
1,003333333	117391075				
1,005	117716945				
1,006666667	118348020				
1,008333333	119201655				
1,01	119807891				
1,011666667	120514519				
1,013333333	121385950				
1,015	122636780				
1,016666667	123722866				
1,018333333	124631783				
1,02	125770905				
1,021666667	126722613				
1,023333333	127327104				
1,025	128013167				
1,026666667	128488772				
1,028333333	128727480				
1,03	128643678				
1,031666667	128449774				
1,033333333	128541544				
1,035	128775708				
1,036666667	128861851				
1,038333333	128881380				
1,04	128822796				
1,041666667	128567934				
1,043333333	128422250				
1,045	128244556				
1,046666667	128230805				
1,048333333	128390141				
1,05	128533513				
1,051666667	128466979				
1,053333333	128510569				
1,055	128548429				
1,056666667	128706815				
1,058333333	128964111				
1,06	129110103				
1,061666667	129318314				
1,063333333	129706423				
1,065	130008560				
1,066666667	130268309				
1,068333333	130507508				
1,07	130663624				
1,071666667	130839512				
1,073333333	131257720				
1,075	131790422				
1,076666667	132317217				
1,078333333	132814739				
1,08	133419544				
1,081666667	133699058				
1,083333333	134151109				
1,085	134120636				
1,086666667	134427868				
1,088333333	135002229				
1,09	135437631				
1,091666667	135916204				
1,093333333	136441716				
1,095	136769345				
1,096666667	136879432				
1,098333333	136927978				
1,1	137239593				
1,101666667	137590731				
1,103333333	137981542				
1,105	138243184				
1,106666667	138507456				
1,108333333	138698079				
1,11	138816092				
1,111666667	138842324				
1,113333333	139150139				
1,115	139491758				
1,116666667	139754827				
1,118333333	140147500				
1,12	140538324				
1,121666667	140808382				
1,123333333	141172469				
1,125	141250635				
1,126666667	141380559				
1,128333333	141446746				
1,13	141550271				
1,131666667	141780327				
1,133333333	141958719				
1,135	142202380				
1,136666667	142469200				
1,138333333	142841475				
1,14	143033845				
1,141666667	143151267				
1,143333333	143468667				
1,145	143805836				
1,146666667	144068081				
1,148333333	144336645				
1,15	144281940				
1,151666667	144433924				
1,153333333	144665094				
1,155	144755178				
1,156666667	145008539				
1,158333333	145319450				
1,16	145620926				
1,161666667	145904378				
1,163333333	145969171				
1,165	146101246				
1,166666667	146178317				
1,168333333	146497830				
1,17	146817690				
1,171666667	147103532				
1,173333333	147395794				
1,175	147485495				
1,176666667	147534659				
1,178333333	147859340				
1,18	147962723				
1,181666667	148270623				
1,183333333	148531974				
1,185	148552941				
1,186666667	148713328				
1,188333333	149054129				
1,19	149333482				
1,191666667	149552448				
1,193333333	149615571				
1,195	149703469				
1,196666667	149811210				
1,198333333	150133425				
1,2	150454747				
1,201666667	150614915				
1,203333333	150956643				
1,205	151484284				
1,206666667	151745958				
1,208333333	151820763				
1,21	151999123				
1,211666667	152352410				
1,213333333	152766138				
1,215	153144108				
1,216666667	153264356				
1,218333333	153245563				
1,22	153459857				
1,221666667	153548877				
1,223333333	153596532				
1,225	153782206				
1,226666667	153838684				
1,228333333	154009434				
1,23	154255681				
1,231666667	154596480				
1,233333333	154820529				
1,235	154914981				
1,236666667	155310732				
1,238333333	155671632				
1,24	155933105				
1,241666667	156130300				
1,243333333	156159385				
1,245	156314969				
1,246666667	156484556				
1,248333333	156609906				
1,25	156859490				
1,251666667	156875967				
1,253333333	156977383				
1,255	157166358				
1,256666667	157505275				
1,258333333	158067130				
1,26	158675874				
1,261666667	159165754				
1,263333333	158568813				
1,265	158325512				
1,266666667	158710294				
1,268333333	159058527				
1,27	159048318				
1,271666667	159395644				
1,273333333	159364983				
1,275	159635930				
1,276666667	159716491				
1,278333333	159472312				
1,28	159670455				
1,281666667	159766373				
1,283333333	159689635				
1,285	159962138				
1,286666667	160232312				
1,288333333	160173393				
1,29	160356591				
1,291666667	160612990				
1,293333333	160751529				
1,295	160684818				
1,296666667	161036495				
1,298333333	161531288				
1,3	162120888				
1,301666667	162132485				
1,303333333	162555406				
1,305	163029268				
1,306666667	163157211				
1,308333333	163454650				
1,31	163946663				
1,311666667	164025712				
1,313333333	164551036				
1,315	164501710				
1,316666667	164240929				
1,318333333	164465370				
1,32	164682172				
1,321666667	164776988				
1,323333333	165156521				
1,325	165540396				
1,326666667	165635457				
1,328333333	165583365				
1,33	166319923				
1,331666667	166426957				
1,333333333	166761335				
1,335	167225579				
1,336666667	167693089				
1,338333333	168808834				
1,34	170796077				
1,341666667	172716475				
1,343333333	174686392				
1,345	176722634				
1,346666667	178335255				
1,348333333	179466821				
1,35	179957915				
1,351666667	180562529				
1,353333333	180786969				
1,355	180559808				
1,356666667	180728464				
1,358333333	180645487				
1,36	181147724				
1,361666667	181503387				
1,363333333	181318017				
1,365	181506113				
1,366666667	182101029				
1,368333333	182381084				
1,37	182967849				
1,371666667	183306110				
1,373333333	183417106				
1,375	183630971				
1,376666667	184042599				
1,378333333	184131845				
1,38	178002964				
1,381666667	35292109				
1,383333333	759790				
1,385	99282				
1,386666667	54930				
1,388333333	40972				
1,39	33394				
1,391666667	25759				
1,393333333	20005				
1,395	15824				
1,396666667	12931				
1,398333333	10589				
1,4	9071				
1,401666667	8266				
1,403333333	8530				
1,405	10794				
1,406666667	13006				
1,408333333	11333				
1,41	8094				
1,411666667	6593				
1,413333333	7317				
1,415	8857				
1,416666667	8430				
1,418333333	6898				
1,42	6075				
1,421666667	5897				
1,423333333	5575				
1,425	5065				
1,426666667	4605				
1,428333333	4304				
1,43	4144				
1,431666667	4046				
1,433333333	3873				
1,435	3738				
1,436666667	3676				
1,438333333	3618				
1,44	3591				
1,441666667	3519				
1,443333333	3501				
1,445	3418				
1,446666667	3387				
1,448333333	3396				
1,45	3441				
1,451666667	3470				
1,453333333	3466				
1,455	3339				
1,456666667	3264				
1,458333333	3157				
1,46	3109				
1,461666667	3164				
1,463333333	3261				
1,465	3356				
1,466666667	3388				
1,468333333	3256				
1,47	3096				
1,471666667	3001				
1,473333333	2940				
1,475	2924				
1,476666667	2957				
1,478333333	3038				
1,48	3140				
1,481666667	3160				
1,483333333	3099				
1,485	2908				
1,486666667	2840				
1,488333333	2848				
1,49	2938				
1,491666667	3067				
1,493333333	3063				
1,495	2932				
1,496666667	2765				
1,498333333	2658				
1,5	2572				
1,501666667	2504				
1,503333333	2456				
1,505	2406				
1,506666667	2373				
1,508333333	2356				
1,51	2367				
1,511666667	2378				
1,513333333	2393				
1,515	2408				
1,516666667	2426				
1,518333333	2449				
1,52	2379				
1,521666667	2322				
1,523333333	2274				
1,525	2229				
1,526666667	2233				
1,528333333	2313				
1,53	2347				
1,531666667	2349				
1,533333333	2337				
1,535	2325				
1,536666667	2337				
1,538333333	2350				
1,54	2343				
1,541666667	2327				
1,543333333	2250				
1,545	2227				
1,546666667	2191				
1,548333333	2194				
1,55	2206				
1,551666667	2196				
1,553333333	2200				
1,555	2212				
1,556666667	2233				
1,558333333	2462				
1,56	2833				
1,561666667	3257				
1,563333333	3472				
1,565	3384				
1,566666667	3033				
1,568333333	2646				
1,57	2314				
1,571666667	2112				
1,573333333	1958				
1,575	1857				
1,576666667	1789				
1,578333333	1773				
1,58	1774				
1,581666667	1799				
1,583333333	2000				
1,585	2454				
1,586666667	3247				
1,588333333	4223				
1,59	4926				
1,591666667	5041				
1,593333333	4517				
1,595	3690				
1,596666667	2913				
1,598333333	2319				
1,6	1965				
1,601666667	1770				
1,603333333	1667				
1,605	1641				
1,606666667	1641				
1,608333333	1625				
1,61	1641				
1,611666667	1681				
1,613333333	1873				
1,615	2200				
1,616666667	2705				
1,618333333	3386				
1,62	4578				
1,621666667	7451				
1,623333333	13244				
1,625	21573				
1,626666667	30004				
1,628333333	34877				
1,63	34545				
1,631666667	29910				
1,633333333	23415				
1,635	17152				
1,636666667	12186				
1,638333333	8554				
1,64	6134				
1,641666667	4507				
1,643333333	3401				
1,645	2712				
1,646666667	2343				
1,648333333	2119				
1,65	2034				
1,651666667	1976				
1,653333333	1936				
1,655	1897				
1,656666667	1837				
1,658333333	1779				
1,66	1738				
1,661666667	1725				
1,663333333	1711				
1,665	1787				
1,666666667	2038				
1,668333333	2687				
1,67	3871				
1,671666667	5317				
1,673333333	6331				
1,675	6511				
1,676666667	5968				
1,678333333	5081				
1,68	4261				
1,681666667	3617				
1,683333333	3132				
1,685	2787				
1,686666667	2519				
1,688333333	2328				
1,69	2280				
1,691666667	2446				
1,693333333	2612				
1,695	2599				
1,696666667	2478				
1,698333333	2344				
1,7	2181				
1,701666667	2076				
1,703333333	2053				
1,705	2081				
1,706666667	2162				
1,708333333	2245				
1,71	2304				
1,711666667	2340				
1,713333333	2326				
1,715	2267				
1,716666667	2164				
1,718333333	2060				
1,72	1932				
1,721666667	1845				
1,723333333	1769				
1,725	1682				
1,726666667	1635				
1,728333333	1617				
1,73	1555				
1,731666667	1548				
1,733333333	1533				
1,735	1538				
1,736666667	1552				
1,738333333	1613				
1,74	1664				
1,741666667	1695				
1,743333333	1671				
1,745	1637				
1,746666667	1594				
1,748333333	1526				
1,75	1459				
1,751666667	1411				
1,753333333	1371				
1,755	1352				
1,756666667	1313				
1,758333333	1286				
1,76	1248				
1,761666667	1225				
1,763333333	1234				
1,765	1214				
1,766666667	1205				
1,768333333	1167				
1,77	1182				
1,771666667	1164				
1,773333333	1164				
1,775	1164				
1,776666667	1157				
1,778333333	1145				
1,78	1148				
1,781666667	1149				
1,783333333	1161				
1,785	1168				
1,786666667	1189				
1,788333333	1185				
1,79	1151				
1,791666667	1154				
1,793333333	1142				
1,795	1131				
1,796666667	1136				
1,798333333	1116				
1,8	1096				
1,801666667	1115				
1,803333333	1098				
1,805	1085				
1,806666667	1069				
1,808333333	1071				
1,81	1100				
1,811666667	1103				
1,813333333	1092				
1,815	1102				
1,816666667	1114				
1,818333333	1119				
1,82	1110				
1,821666667	1096				
1,823333333	1135				
1,825	1121				
1,826666667	1112				
1,828333333	1133				
1,83	1109				
1,831666667	1129				
1,833333333	1105				
1,835	1074				
1,836666667	1066				
1,838333333	1047				
1,84	1052				
1,841666667	1036				
1,843333333	1013				
1,845	1019				
1,846666667	1029				
1,848333333	1044				
1,85	1057				
1,851666667	1063				
1,853333333	1081				
1,855	1077				
1,856666667	1041				
1,858333333	998				
1,86	985				
1,861666667	996				
1,863333333	1019				
1,865	1021				
1,866666667	1026				
1,868333333	1012				
1,87	1020				
1,871666667	1056				
1,873333333	1107				
1,875	1183				
1,876666667	1360				
1,878333333	1544				
1,88	1669				
1,881666667	1737				
1,883333333	1730				
1,885	1651				
1,886666667	1574				
1,888333333	1499				
1,89	1428				
1,891666667	1352				
1,893333333	1262				
1,895	1191				
1,896666667	1119				
1,898333333	1049				
1,9	999				
1,901666667	971				
1,903333333	969				
1,905	950				
1,906666667	924				
1,908333333	905				
1,91	907				
1,911666667	903				
1,913333333	891				
1,915	880				
1,916666667	871				
1,918333333	890				
1,92	892				
1,921666667	871				
1,923333333	877				
1,925	859				
1,926666667	863				
1,928333333	883				
1,93	894				
1,931666667	884				
1,933333333	892				
1,935	877				
1,936666667	873				
1,938333333	887				
1,94	900				
1,941666667	912				
1,943333333	914				
1,945	912				
1,946666667	887				
1,948333333	871				
1,95	852				
1,951666667	843				
1,953333333	839				
1,955	846				
1,956666667	839				
1,958333333	857				
1,96	859				
1,961666667	833				
1,963333333	804				
1,965	796				
1,966666667	811				
1,968333333	850				
1,97	858				
1,971666667	884				
1,973333333	891				
1,975	919				
1,976666667	933				
1,978333333	955				
1,98	978				
1,981666667	969				
1,983333333	944				
1,985	930				
1,986666667	940				
1,988333333	919				
1,99	901				
1,991666667	890				
1,993333333	902				
1,995	916				
1,996666667	917				
1,998333333	950				
2	989				
2,001666667	1068				
2,003333333	1264				
2,005	1521				
2,006666667	1806				
2,008333333	2104				
2,01	2341				
2,011666667	2464				
2,013333333	2453				
2,015	2368				
2,016666667	2275				
2,018333333	2184				
2,02	2079				
2,021666667	1982				
2,023333333	1852				
2,025	1734				
2,026666667	1671				
2,028333333	1602				
2,03	1530				
2,031666667	1420				
2,033333333	1314				
2,035	1221				
2,036666667	1135				
2,038333333	1067				
2,04	1024				
2,041666667	965				
2,043333333	918				
2,045	898				
2,046666667	871				
2,048333333	842				
2,05	836				
2,051666667	827				
2,053333333	837				
2,055	851				
2,056666667	881				
2,058333333	917				
2,06	942				
2,061666667	943				
2,063333333	942				
2,065	908				
2,066666667	930				
2,068333333	934				
2,07	903				
2,071666667	890				
2,073333333	893				
2,075	899				
2,076666667	929				
2,078333333	982				
2,08	1090				
2,081666667	1187				
2,083333333	1294				
2,085	1382				
2,086666667	1480				
2,088333333	1495				
2,09	1459				
2,091666667	1407				
2,093333333	1339				
2,095	1242				
2,096666667	1167				
2,098333333	1119				
2,1	1065				
2,101666667	1020				
2,103333333	1003				
2,105	998				
2,106666667	1048				
2,108333333	1082				
2,11	1112				
2,111666667	1137				
2,113333333	1160				
2,115	1172				
2,116666667	1154				
2,118333333	1108				
2,12	1060				
2,121666667	1043				
2,123333333	1014				
2,125	1026				
2,126666667	1035				
2,128333333	1036				
2,13	1059				
2,131666667	1088				
2,133333333	1129				
2,135	1196				
2,136666667	1288				
2,138333333	1377				
2,14	1441				
2,141666667	1454				
2,143333333	1449				
2,145	1402				
2,146666667	1343				
2,148333333	1263				
2,15	1181				
2,151666667	1137				
2,153333333	1146				
2,155	1229				
2,156666667	1315				
2,158333333	1376				
2,16	1386				
2,161666667	1395				
2,163333333	1370				
2,165	1354				
2,166666667	1323				
2,168333333	1264				
2,17	1214				
2,171666667	1156				
2,173333333	1098				
2,175	1076				
2,176666667	1069				
2,178333333	1073				
2,18	1078				
2,181666667	1107				
2,183333333	1135				
2,185	1182				
2,186666667	1235				
2,188333333	1266				
2,19	1308				
2,191666667	1352				
2,193333333	1381				
2,195	1375				
2,196666667	1335				
2,198333333	1313				
2,2	1348				
2,201666667	1390				
2,203333333	1479				
2,205	1599				
2,206666667	1712				
2,208333333	1794				
2,21	1860				
2,211666667	1893				
2,213333333	1894				
2,215	1835				
2,216666667	1744				
2,218333333	1614				
2,22	1491				
2,221666667	1380				
2,223333333	1304				
2,225	1261				
2,226666667	1241				
2,228333333	1261				
2,23	1304				
2,231666667	1355				
2,233333333	1438				
2,235	1533				
2,236666667	1616				
2,238333333	1689				
2,24	1741				
2,241666667	1784				
2,243333333	1824				
2,245	1793				
2,246666667	1789				
2,248333333	1784				
2,25	1803				
2,251666667	1863				
2,253333333	1955				
2,255	2053				
2,256666667	2140				
2,258333333	2155				
2,26	2106				
2,261666667	2006				
2,263333333	1827				
2,265	1637				
2,266666667	1436				
2,268333333	1243				
2,27	1072				
2,271666667	956				
2,273333333	878				
2,275	820				
2,276666667	788				
2,278333333	766				
2,28	766				
2,281666667	757				
2,283333333	753				
2,285	768				
2,286666667	796				
2,288333333	808				
2,29	809				
2,291666667	812				
2,293333333	834				
2,295	828				
2,296666667	822				
2,298333333	796				
2,3	789				
2,301666667	761				
2,303333333	750				
2,305	745				
2,306666667	745				
2,308333333	746				
2,31	757				
2,311666667	793				
2,313333333	845				
2,315	877				
2,316666667	922				
2,318333333	916				
2,32	925				
2,321666667	914				
2,323333333	922				
2,325	912				
2,326666667	887				
2,328333333	850				
2,33	820				
2,331666667	791				
2,333333333	781				
2,335	777				
2,336666667	794				
2,338333333	801				
2,34	812				
2,341666667	824				
2,343333333	831				
2,345	817				
2,346666667	811				
2,348333333	817				
2,35	835				
2,351666667	837				
2,353333333	842				
2,355	832				
2,356666667	829				
2,358333333	835				
2,36	835				
2,361666667	838				
2,363333333	831				
2,365	827				
2,366666667	802				
2,368333333	773				
2,37	775				
2,371666667	797				
2,373333333	803				
2,375	845				
2,376666667	852				
2,378333333	867				
2,38	856				
2,381666667	856				
2,383333333	880				
2,385	905				
2,386666667	942				
2,388333333	976				
2,39	1023				
2,391666667	1034				
2,393333333	1050				
2,395	1050				
2,396666667	1028				
2,398333333	999				
2,4	981				
2,401666667	998				
2,403333333	1028				
2,405	1119				
2,406666667	1244				
2,408333333	1411				
2,41	1629				
2,411666667	1882				
2,413333333	2115				
2,415	2292				
2,416666667	2351				
2,418333333	2303				
2,42	2147				
2,421666667	1934				
2,423333333	1692				
2,425	1465				
2,426666667	1251				
2,428333333	1098				
2,43	985				
2,431666667	910				
2,433333333	866				
2,435	841				
2,436666667	844				
2,438333333	835				
2,44	842				
2,441666667	842				
2,443333333	861				
2,445	873				
2,446666667	885				
2,448333333	910				
2,45	946				
2,451666667	982				
2,453333333	1049				
2,455	1113				
2,456666667	1158				
2,458333333	1167				
2,46	1148				
