Time	Value				
0,306666667	-5				
0,308333333					
0,31	-4				
0,311666667	-21				
0,313333333	-20				
0,315	-22				
0,316666667	-9				
0,318333333	8				
0,32	16				
0,321666667					
0,323333333	-22				
0,325	-22				
0,326666667	-20				
0,328333333	-12				
0,33	-12				
0,331666667	-16				
0,333333333					
0,335	4				
0,336666667	-11				
0,338333333	-9				
0,34	-31				
0,341666667	-26				
0,343333333	-16				
0,345	-17				
0,346666667	-10				
0,348333333	-21				
0,35	-31				
0,351666667	-31				
0,353333333	-27				
0,355	-25				
0,356666667	1				
0,358333333	8				
0,36	10				
0,361666667	-12				
0,363333333	-20				
0,365	-22				
0,366666667	-11				
0,368333333	-45				
0,37	-25				
0,371666667	-5				
0,373333333	-9				
0,375	-9				
0,376666667	-18				
0,378333333	-41				
0,38	-40				
0,381666667	-26				
0,383333333	-16				
0,385	-16				
0,386666667	1				
0,388333333	-3				
0,39	-24				
0,391666667	-47				
0,393333333	-48				
0,395	-37				
0,396666667	-31				
0,398333333	-22				
0,4	-3				
0,401666667	-5				
0,403333333	4				
0,405	-11				
0,406666667	-33				
0,408333333	-37				
0,41	-28				
0,411666667	-14				
0,413333333	4				
0,415	-9				
0,416666667	-3				
0,418333333	-18				
0,42	-14				
0,421666667	-9				
0,423333333	-8				
0,425	-12				
0,426666667	-17				
0,428333333	-14				
0,43	2				
0,431666667	5				
0,433333333	-10				
0,435	-33				
0,436666667	-35				
0,438333333	-21				
0,44	-9				
0,441666667	-12				
0,443333333	-19				
0,445	-23				
0,446666667	-26				
0,448333333	-32				
0,45	-16				
0,451666667	13				
0,453333333	-7				
0,455	-24				
0,456666667	-31				
0,458333333	-39				
0,46	-35				
0,461666667	-28				
0,463333333	-38				
0,465	-35				
0,466666667	-26				
0,468333333	-20				
0,47	-14				
0,471666667	-16				
0,473333333	-24				
0,475	-33				
0,476666667	-54				
0,478333333	-48				
0,48	-20				
0,481666667	-22				
0,483333333	-21				
0,485	-17				
0,486666667	-16				
0,488333333	-37				
0,49	-37				
0,491666667	-32				
0,493333333	-35				
0,495	-47				
0,496666667	-26				
0,498333333	-1				
0,5	-21				
0,501666667	-22				
0,503333333	-9				
0,505	-36				
0,506666667	-45				
0,508333333	-27				
0,51	-6				
0,511666667					
0,513333333	-11				
0,515	-6				
0,516666667	-4				
0,518333333	-12				
0,52	-21				
0,521666667	-13				
0,523333333	-17				
0,525	-26				
0,526666667	-17				
0,528333333	-7				
0,53	5				
0,531666667	-4				
0,533333333	-21				
0,535	-27				
0,536666667	-15				
0,538333333	-6				
0,54	1				
0,541666667	-7				
0,543333333	-27				
0,545	-32				
0,546666667	-27				
0,548333333	-25				
0,55	-13				
0,551666667	4				
0,553333333	1				
0,555	-7				
0,556666667	-2				
0,558333333	-12				
0,56	-35				
0,561666667	-44				
0,563333333	-37				
0,565	-20				
0,566666667	-8				
0,568333333	-10				
0,57	-28				
0,571666667	-36				
0,573333333	-37				
0,575	-50				
0,576666667	-54				
0,578333333	-44				
0,58	-32				
0,581666667	-30				
0,583333333	-15				
0,585	-12				
0,586666667	-28				
0,588333333	-43				
0,59	-33				
0,591666667	-28				
0,593333333	-51				
0,595	-41				
0,596666667	-24				
0,598333333	-14				
0,6	-19				
0,601666667	-20				
0,603333333	-22				
0,605	-23				
0,606666667	-25				
0,608333333	-5				
0,61	-5				
0,611666667	-9				
0,613333333	-32				
0,615	-33				
0,616666667	-40				
0,618333333	-58				
0,62	-47				
0,621666667	-29				
0,623333333	-36				
0,625	-24				
0,626666667	-17				
0,628333333	-19				
0,63	-25				
0,631666667	-20				
0,633333333	-18				
0,635	-21				
0,636666667	-36				
0,638333333	-20				
0,64	-25				
0,641666667	-36				
0,643333333	-36				
0,645	-23				
0,646666667	-16				
0,648333333	-17				
0,65	-27				
0,651666667	-27				
0,653333333	-29				
0,655	-40				
0,656666667	-33				
0,658333333	-26				
0,66	-35				
0,661666667	-29				
0,663333333	-25				
0,665	-22				
0,666666667	-31				
0,668333333	-40				
0,67	-45				
0,671666667	-47				
0,673333333	-48				
0,675	-31				
0,676666667	-10				
0,678333333	-15				
0,68	-34				
0,681666667	-10				
0,683333333	-6				
0,685	-22				
0,686666667	-19				
0,688333333	-8				
0,69	51				
0,691666667	282				
0,693333333	1029				
0,695	3410				
0,696666667	9398				
0,698333333	23273				
0,7	48748				
0,701666667	71833				
0,703333333	80642				
0,705	70504				
0,706666667	50504				
0,708333333	34354				
0,71	27540				
0,711666667	27971				
0,713333333	34156				
0,715	48488				
0,716666667	70679				
0,718333333	92031				
0,72	102404				
0,721666667	99920				
0,723333333	90018				
0,725	78152				
0,726666667	70264				
0,728333333	81369				
0,73	158670				
0,731666667	419225				
0,733333333	999184				
0,735	1754999				
0,736666667	2525333				
0,738333333	3155899				
0,74	3517149				
0,741666667	3685398				
0,743333333	3726993				
0,745	3705709				
0,746666667	3680250				
0,748333333	3662321				
0,75	3648869				
0,751666667	3610682				
0,753333333	3550593				
0,755	3467500				
0,756666667	3367800				
0,758333333	3252894				
0,76	3142794				
0,761666667	3020058				
0,763333333	2884043				
0,765	2747698				
0,766666667	2608361				
0,768333333	2465279				
0,77	2320423				
0,771666667	2170771				
0,773333333	2033460				
0,775	1901285				
0,776666667	1761386				
0,778333333	1638520				
0,78	1528349				
0,781666667	1424150				
0,783333333	1324674				
0,785	1229543				
0,786666667	1143190				
0,788333333	1064882				
0,79	993356				
0,791666667	928810				
0,793333333	876347				
0,795	826441				
0,796666667	783592				
0,798333333	746431				
0,8	717232				
0,801666667	699109				
0,803333333	690495				
0,805	693874				
0,806666667	706540				
0,808333333	720433				
0,81	733712				
0,811666667	741928				
0,813333333	746563				
0,815	751866				
0,816666667	756470				
0,818333333	766821				
0,82	814010				
0,821666667	1046924				
0,823333333	1768979				
0,825	3338430				
0,826666667	5396775				
0,828333333	7726216				
0,83	10169095				
0,831666667	12880099				
0,833333333	15410296				
0,835	17848543				
0,836666667	20249774				
0,838333333	22728598				
0,84	25037591				
0,841666667	27387766				
0,843333333	29689296				
0,845	31996589				
0,846666667	34222462				
0,848333333	36673164				
0,85	38830576				
0,851666667	41198256				
0,853333333	43314376				
0,855	45206132				
0,856666667	47095945				
0,858333333	49012409				
0,86	50697964				
0,861666667	52607810				
0,863333333	54424480				
0,865	56262875				
0,866666667	58026917				
0,868333333	59352615				
0,87	60720092				
0,871666667	62414557				
0,873333333	63880545				
0,875	65383189				
0,876666667	66797390				
0,878333333	68150677				
0,88	69273901				
0,881666667	70335845				
0,883333333	71511944				
0,885	72775470				
0,886666667	73902094				
0,888333333	75148743				
0,89	76192784				
0,891666667	77053812				
0,893333333	78068034				
0,895	79175307				
0,896666667	79967888				
0,898333333	80709858				
0,9	81363946				
0,901666667	82110515				
0,903333333	82799707				
0,905	83595376				
0,906666667	84187660				
0,908333333	84716822				
0,91	85357931				
0,911666667	86062468				
0,913333333	86875511				
0,915	87625105				
0,916666667	88253336				
0,918333333	89128221				
0,92	89757015				
0,921666667	90532391				
0,923333333	91305302				
0,925	91875743				
0,926666667	92424609				
0,928333333	93213353				
0,93	93894609				
0,931666667	94640357				
0,933333333	95466163				
0,935	96060347				
0,936666667	96660352				
0,938333333	97367048				
0,94	98019200				
0,941666667	98757988				
0,943333333	99518729				
0,945	100297590				
0,946666667	100995060				
0,948333333	101496042				
0,95	101877700				
0,951666667	102396224				
0,953333333	102832924				
0,955	103239704				
0,956666667	103902951				
0,958333333	104521758				
0,96	105141365				
0,961666667	105518375				
0,963333333	105939801				
0,965	106546878				
0,966666667	106822824				
0,968333333	107237412				
0,97	107979597				
0,971666667	108442785				
0,973333333	108835164				
0,975	109394363				
0,976666667	109890274				
0,978333333	110515996				
0,98	110930223				
0,981666667	111121092				
0,983333333	111322801				
0,985	111911897				
0,986666667	112297628				
0,988333333	112540120				
0,99	112925855				
0,991666667	113379048				
0,993333333	113703621				
0,995	114122692				
0,996666667	114445080				
0,998333333	115073848				
1	115326925				
1,001666667	115499785				
1,003333333	115717403				
1,005	116170704				
1,006666667	116478494				
1,008333333	116638006				
1,01	117138006				
1,011666667	117879573				
1,013333333	118590417				
1,015	119314451				
1,016666667	119909892				
1,018333333	120489041				
1,02	121396059				
1,021666667	122599873				
1,023333333	124172470				
1,025	125790273				
1,026666667	127033876				
1,028333333	127848417				
1,03	128677039				
1,031666667	129258552				
1,033333333	129590118				
1,035	129684600				
1,036666667	129860981				
1,038333333	129922108				
1,04	130053638				
1,041666667	129944024				
1,043333333	129588966				
1,045	129405863				
1,046666667	129365574				
1,048333333	129296522				
1,05	129209084				
1,051666667	129134325				
1,053333333	129209084				
1,055	129152725				
1,056666667	128989468				
1,058333333	128594401				
1,06	128585220				
1,061666667	128553092				
1,063333333	128763149				
1,065	128995214				
1,066666667	128971080				
1,068333333	128986020				
1,07	129040043				
1,071666667	129157325				
1,073333333	129590118				
1,075	129960176				
1,076666667	130462498				
1,078333333	131030649				
1,08	131474690				
1,081666667	131946214				
1,083333333	132264912				
1,085	132412761				
1,086666667	132831140				
1,088333333	133459363				
1,09	134113677				
1,091666667	134493654				
1,093333333	134771940				
1,095	135157554				
1,096666667	135643882				
1,098333333	136129902				
1,1	136298797				
1,101666667	136517453				
1,103333333	136843989				
1,105	137173285				
1,106666667	137492298				
1,108333333	137608610				
1,11	137709533				
1,111666667	137728534				
1,113333333	138038680				
1,115	138470611				
1,116666667	138809011				
1,118333333	139107241				
1,12	139297081				
1,121666667	139525300				
1,123333333	139753704				
1,125	140133197				
1,126666667	140429248				
1,128333333	140794046				
1,13	140993445				
1,131666667	141091995				
1,133333333	141236277				
1,135	141511818				
1,136666667	141723772				
1,138333333	141809321				
1,14	141972055				
1,141666667	142091453				
1,143333333	142262798				
1,145	142422169				
1,146666667	142817359				
1,148333333	143113808				
1,15	143179189				
1,151666667	143372998				
1,153333333	143663959				
1,155	144110670				
1,156666667	144252841				
1,158333333	144472918				
1,16	144782038				
1,161666667	145062235				
1,163333333	145263413				
1,165	145136593				
1,166666667	145240239				
1,168333333	145602682				
1,17	145845783				
1,171666667	146161262				
1,173333333	146102542				
1,175	146248139				
1,176666667	146330146				
1,178333333	146652275				
1,18	146980892				
1,181666667	147259524				
1,183333333	147603573				
1,185	147848338				
1,186666667	148008345				
1,188333333	148099464				
1,19	148227570				
1,191666667	148639365				
1,193333333	148720806				
1,195	148933148				
1,196666667	149265546				
1,198333333	149556235				
1,2	149803851				
1,201666667	150040516				
1,203333333	149920302				
1,205	149914107				
1,206666667	150353051				
1,208333333	150610020				
1,21	151137056				
1,211666667	151402165				
1,213333333	151590246				
1,215	151759744				
1,216666667	151784678				
1,218333333	152044114				
1,22	152256318				
1,221666667	152574902				
1,223333333	152897571				
1,225	153166724				
1,226666667	153248142				
1,228333333	153279462				
1,23	153439873				
1,231666667	153602877				
1,233333333	153796084				
1,235	154200457				
1,236666667	154172812				
1,238333333	154415417				
1,24	155043555				
1,241666667	155578285				
1,243333333	155864946				
1,245	155986256				
1,246666667	156298595				
1,248333333	156512480				
1,25	156560593				
1,251666667	156413746				
1,253333333	156661907				
1,255	156727778				
1,256666667	156634042				
1,258333333	156949564				
1,26	157349172				
1,261666667	156646707				
1,263333333	156772122				
1,265	157196880				
1,266666667	157049736				
1,268333333	156999012				
1,27	157429155				
1,271666667	157581559				
1,273333333	157819202				
1,275	158283568				
1,276666667	158613491				
1,278333333	158854461				
1,28	159146677				
1,281666667	159250101				
1,283333333	159514560				
1,285	159275643				
1,286666667	159183701				
1,288333333	159444271				
1,29	159705055				
1,291666667	160111995				
1,293333333	160200362				
1,295	160222137				
1,296666667	160288753				
1,298333333	160496376				
1,3	160971080				
1,301666667	161254954				
1,303333333	161415627				
1,305	161690884				
1,306666667	162115807				
1,308333333	162242104				
1,31	162253704				
1,311666667	162781349				
1,313333333	163240023				
1,315	163571185				
1,316666667	163841798				
1,318333333	163903979				
1,32	163870296				
1,321666667	164034858				
1,323333333	164322717				
1,325	164596546				
1,326666667	164861508				
1,328333333	165061669				
1,33	165081172				
1,331666667	165018768				
1,333333333	165042167				
1,335	165567811				
1,336666667	166182990				
1,338333333	166787546				
1,34	167573931				
1,341666667	168894381				
1,343333333	170898001				
1,345	173119757				
1,346666667	175556930				
1,348333333	177545631				
1,35	179218888				
1,351666667	180622438				
1,353333333	181234978				
1,355	181040214				
1,356666667	180965333				
1,358333333	181230891				
1,36	181184574				
1,361666667	181408037				
1,363333333	181701201				
1,365	181985044				
1,366666667	182133878				
1,368333333	181679375				
1,37	181676647				
1,371666667	182248617				
1,373333333	182531520				
1,375	183506274				
1,376666667	184152517				
1,378333333	184267890				
1,38	184383298				
1,381666667	183014466				
1,383333333	103047514				
1,385	4254867				
1,386666667	666441				
1,388333333	665484				
1,39	385202				
1,391666667	288929				
1,393333333	222971				
1,395	88465				
1,396666667	35645				
1,398333333	23058				
1,4	15020				
1,401666667	10285				
1,403333333	9236				
1,405	10180				
1,406666667	12567				
1,408333333	15041				
1,41	13791				
1,411666667	9842				
1,413333333	8790				
1,415	16771				
1,416666667	29696				
1,418333333	28471				
1,42	16589				
1,421666667	8730				
1,423333333	6277				
1,425	5532				
1,426666667	4977				
1,428333333	4560				
1,43	4312				
1,431666667	4189				
1,433333333	4093				
1,435	3905				
1,436666667	3789				
1,438333333	3633				
1,44	3577				
1,441666667	3554				
1,443333333	3494				
1,445	3440				
1,446666667	3376				
1,448333333	3339				
1,45	3337				
1,451666667	3372				
1,453333333	3454				
1,455	3442				
1,456666667	3394				
1,458333333	3262				
1,46	3163				
1,461666667	3069				
1,463333333	3078				
1,465	3080				
1,466666667	3126				
1,468333333	3096				
1,47	3013				
1,471666667	2924				
1,473333333	2840				
1,475	2816				
1,476666667	2773				
1,478333333	2742				
1,48	2720				
1,481666667	2670				
1,483333333	2638				
1,485	2620				
1,486666667	2599				
1,488333333	2566				
1,49	2601				
1,491666667	2682				
1,493333333	2848				
1,495	2885				
1,496666667	2812				
1,498333333	2716				
1,5	2603				
1,501666667	2511				
1,503333333	2451				
1,505	2377				
1,506666667	2348				
1,508333333	2329				
1,51	2343				
1,511666667	2365				
1,513333333	2341				
1,515	2352				
1,516666667	2344				
1,518333333	2350				
1,52	2350				
1,521666667	2292				
1,523333333	2199				
1,525	2162				
1,526666667	2147				
1,528333333	2161				
1,53	2189				
1,531666667	2236				
1,533333333	2228				
1,535	2242				
1,536666667	2233				
1,538333333	2223				
1,54	2200				
1,541666667	2169				
1,543333333	2109				
1,545	2109				
1,546666667	2094				
1,548333333	2086				
1,55	2118				
1,551666667	2114				
1,553333333	2094				
1,555	2062				
1,556666667	2033				
1,558333333	2068				
1,56	2164				
1,561666667	2332				
1,563333333	2522				
1,565	2573				
1,566666667	2436				
1,568333333	2250				
1,57	2054				
1,571666667	1872				
1,573333333	1793				
1,575	1756				
1,576666667	1743				
1,578333333	1734				
1,58	1704				
1,581666667	1735				
1,583333333	1786				
1,585	1948				
1,586666667	2366				
1,588333333	2985				
1,59	3605				
1,591666667	3913				
1,593333333	3762				
1,595	3273				
1,596666667	2646				
1,598333333	2170				
1,6	1889				
1,601666667	1754				
1,603333333	1671				
1,605	1653				
1,606666667	1642				
1,608333333	1595				
1,61	1570				
1,611666667	1570				
1,613333333	1605				
1,615	1726				
1,616666667	1992				
1,618333333	2395				
1,62	3209				
1,621666667	5423				
1,623333333	10513				
1,625	18640				
1,626666667	27774				
1,628333333	34391				
1,63	35515				
1,631666667	31725				
1,633333333	25325				
1,635	18605				
1,636666667	13212				
1,638333333	9281				
1,64	6611				
1,641666667	4828				
1,643333333	3623				
1,645	2832				
1,646666667	2369				
1,648333333	2106				
1,65	1957				
1,651666667	1900				
1,653333333	1853				
1,655	1827				
1,656666667	1809				
1,658333333	1762				
1,66	1738				
1,661666667	1724				
1,663333333	1735				
1,665	1758				
1,666666667	1928				
1,668333333	2424				
1,67	3499				
1,671666667	5008				
1,673333333	6356				
1,675	6826				
1,676666667	6414				
1,678333333	5484				
1,68	4511				
1,681666667	3713				
1,683333333	3080				
1,685	2648				
1,686666667	2422				
1,688333333	2252				
1,69	2235				
1,691666667	2461				
1,693333333	2734				
1,695	2826				
1,696666667	2735				
1,698333333	2538				
1,7	2327				
1,701666667	2148				
1,703333333	2016				
1,705	1930				
1,706666667	1857				
1,708333333	1817				
1,71	1818				
1,711666667	1819				
1,713333333	1880				
1,715	1955				
1,716666667	1960				
1,718333333	1951				
1,72	1889				
1,721666667	1831				
1,723333333	1768				
1,725	1724				
1,726666667	1668				
1,728333333	1629				
1,73	1609				
1,731666667	1596				
1,733333333	1598				
1,735	1611				
1,736666667	1660				
1,738333333	1696				
1,74	1776				
1,741666667	1834				
1,743333333	1792				
1,745	1755				
1,746666667	1666				
1,748333333	1599				
1,75	1534				
1,751666667	1475				
1,753333333	1423				
1,755	1411				
1,756666667	1370				
1,758333333	1365				
1,76	1339				
1,761666667	1329				
1,763333333	1291				
1,765	1278				
1,766666667	1263				
1,768333333	1245				
1,77	1254				
1,771666667	1245				
1,773333333	1215				
1,775	1216				
1,776666667	1189				
1,778333333	1158				
1,78	1188				
1,781666667	1205				
1,783333333	1193				
1,785	1179				
1,786666667	1161				
1,788333333	1162				
1,79	1142				
1,791666667	1132				
1,793333333	1140				
1,795	1132				
1,796666667	1136				
1,798333333	1129				
1,8	1126				
1,801666667	1113				
1,803333333	1107				
1,805	1094				
1,806666667	1092				
1,808333333	1088				
1,81	1090				
1,811666667	1111				
1,813333333	1116				
1,815	1117				
1,816666667	1104				
1,818333333	1108				
1,82	1088				
1,821666667	1102				
1,823333333	1089				
1,825	1080				
1,826666667	1070				
1,828333333	1050				
1,83	1017				
1,831666667	1015				
1,833333333	1026				
1,835	1016				
1,836666667	1032				
1,838333333	1003				
1,84	978				
1,841666667	966				
1,843333333	968				
1,845	996				
1,846666667	994				
1,848333333	994				
1,85	1016				
1,851666667	1021				
1,853333333	1009				
1,855	1017				
1,856666667	1032				
1,858333333	1024				
1,86	1019				
1,861666667	1019				
1,863333333	1003				
1,865	976				
1,866666667	979				
1,868333333	1006				
1,87	995				
1,871666667	1012				
1,873333333	1081				
1,875	1157				
1,876666667	1250				
1,878333333	1419				
1,88	1579				
1,881666667	1699				
1,883333333	1741				
1,885	1704				
1,886666667	1625				
1,888333333	1506				
1,89	1413				
1,891666667	1367				
1,893333333	1302				
1,895	1219				
1,896666667	1142				
1,898333333	1057				
1,9	1005				
1,901666667	948				
1,903333333	904				
1,905	907				
1,906666667	922				
1,908333333	911				
1,91	908				
1,911666667	910				
1,913333333	894				
1,915	859				
1,916666667	850				
1,918333333	841				
1,92	839				
1,921666667	861				
1,923333333	876				
1,925	874				
1,926666667	888				
1,928333333	893				
1,93	874				
1,931666667	881				
1,933333333	894				
1,935	895				
1,936666667	914				
1,938333333	904				
1,94	911				
1,941666667	907				
1,943333333	899				
1,945	872				
1,946666667	883				
1,948333333	904				
1,95	912				
1,951666667	889				
1,953333333	860				
1,955	849				
1,956666667	848				
1,958333333	860				
1,96	892				
1,961666667	875				
1,963333333	874				
1,965	842				
1,966666667	814				
1,968333333	817				
1,97	838				
1,971666667	854				
1,973333333	853				
1,975	840				
1,976666667	830				
1,978333333	835				
1,98	853				
1,981666667	854				
1,983333333	848				
1,985	862				
1,986666667	863				
1,988333333	855				
1,99	854				
1,991666667	838				
1,993333333	825				
1,995	835				
1,996666667	826				
1,998333333	808				
2	832				
2,001666667	855				
2,003333333	847				
2,005	841				
2,006666667	837				
2,008333333	832				
2,01	836				
2,011666667	839				
2,013333333	852				
2,015	888				
2,016666667	923				
2,018333333	973				
2,02	1010				
2,021666667	1061				
2,023333333	1141				
2,025	1201				
2,026666667	1220				
2,028333333	1225				
2,03	1185				
2,031666667	1153				
2,033333333	1117				
2,035	1085				
2,036666667	1047				
2,038333333	1007				
2,04	957				
2,041666667	888				
2,043333333	864				
2,045	846				
2,046666667	841				
2,048333333	853				
2,05	869				
2,051666667	841				
2,053333333	822				
2,055	801				
2,056666667	812				
2,058333333	828				
2,06	835				
2,061666667	835				
2,063333333	825				
2,065	819				
2,066666667	811				
2,068333333	814				
2,07	809				
2,071666667	808				
2,073333333	801				
2,075	793				
2,076666667	771				
2,078333333	763				
2,08	748				
2,081666667	729				
2,083333333	747				
2,085	768				
2,086666667	763				
2,088333333	771				
2,09	779				
2,091666667	763				
2,093333333	759				
2,095	774				
2,096666667	756				
2,098333333	768				
2,1	777				
2,101666667	781				
2,103333333	773				
2,105	763				
2,106666667	761				
2,108333333	755				
2,11	754				
2,111666667	767				
2,113333333	781				
2,115	780				
2,116666667	771				
2,118333333	772				
2,12	771				
2,121666667	783				
2,123333333	790				
2,125	785				
2,126666667	805				
2,128333333	811				
2,13	805				
2,131666667	813				
2,133333333	834				
2,135	846				
2,136666667	834				
2,138333333	824				
2,14	842				
2,141666667	858				
2,143333333	836				
2,145	852				
2,146666667	853				
2,148333333	855				
2,15	861				
2,151666667	836				
2,153333333	829				
2,155	805				
2,156666667	799				
2,158333333	853				
2,16	937				
2,161666667	1012				
2,163333333	1069				
2,165	1086				
2,166666667	1101				
2,168333333	1082				
2,17	1067				
2,171666667	1044				
2,173333333	1028				
2,175	989				
2,176666667	957				
2,178333333	932				
2,18	915				
2,181666667	911				
2,183333333	915				
2,185	918				
2,186666667	914				
2,188333333	919				
2,19	916				
2,191666667	910				
2,193333333	917				
2,195	924				
2,196666667	956				
2,198333333	968				
2,2	995				
2,201666667	1004				
2,203333333	1023				
2,205	1028				
2,206666667	1056				
2,208333333	1066				
2,21	1078				
2,211666667	1092				
2,213333333	1085				
2,215	1057				
2,216666667	1042				
2,218333333	1034				
2,22	1028				
2,221666667	1031				
2,223333333	1023				
2,225	1017				
2,226666667	1024				
2,228333333	1031				
2,23	1065				
2,231666667	1101				
2,233333333	1153				
2,235	1223				
2,236666667	1294				
2,238333333	1355				
2,24	1378				
2,241666667	1412				
2,243333333	1428				
2,245	1413				
2,246666667	1411				
2,248333333	1392				
2,25	1425				
2,251666667	1505				
2,253333333	1615				
2,255	1804				
2,256666667	1952				
2,258333333	2045				
2,26	2053				
2,261666667	1964				
2,263333333	1811				
2,265	1617				
2,266666667	1405				
2,268333333	1217				
2,27	1065				
2,271666667	952				
2,273333333	868				
2,275	810				
2,276666667	766				
2,278333333	745				
2,28	735				
2,281666667	723				
2,283333333	714				
2,285	721				
2,286666667	728				
2,288333333	747				
2,29	759				
2,291666667	765				
2,293333333	781				
2,295	801				
2,296666667	773				
2,298333333	750				
2,3	741				
2,301666667	755				
2,303333333	746				
2,305	731				
2,306666667	729				
2,308333333	722				
2,31	720				
2,311666667	718				
2,313333333	717				
2,315	738				
2,316666667	763				
2,318333333	771				
2,32	771				
2,321666667	759				
2,323333333	741				
2,325	723				
2,326666667	704				
2,328333333	685				
2,33	692				
2,331666667	704				
2,333333333	716				
2,335	727				
2,336666667	712				
2,338333333	690				
2,34	693				
2,341666667	693				
2,343333333	689				
2,345	704				
2,346666667	711				
2,348333333	727				
2,35	714				
2,351666667	727				
2,353333333	717				
2,355	704				
2,356666667	707				
2,358333333	715				
2,36	729				
2,361666667	717				
2,363333333	724				
2,365	724				
2,366666667	712				
2,368333333	712				
2,37	710				
2,371666667	712				
2,373333333	700				
2,375	680				
2,376666667	681				
2,378333333	678				
2,38	689				
2,381666667	716				
2,383333333	723				
2,385	731				
2,386666667	756				
2,388333333	764				
2,39	761				
2,391666667	761				
2,393333333	761				
2,395	748				
2,396666667	759				
2,398333333	762				
2,4	761				
2,401666667	753				
2,403333333	762				
2,405	757				
2,406666667	760				
2,408333333	763				
2,41	779				
2,411666667	764				
2,413333333	782				
2,415	784				
2,416666667	775				
2,418333333	776				
2,42	777				
2,421666667	774				
2,423333333	766				
2,425	764				
2,426666667	753				
2,428333333	743				
2,43	739				
2,431666667	754				
2,433333333	756				
2,435	761				
2,436666667	772				
2,438333333	744				
2,44	724				
2,441666667	715				
2,443333333	713				
2,445	729				
2,446666667	721				
2,448333333	692				
2,45	679				
2,451666667	655				
2,453333333	654				
2,455	667				
2,456666667	692				
2,458333333	700				
2,46	699				
2,461666667	694				
2,463333333	680				
2,465	667				
2,466666667	660				
2,468333333	673				
2,47	680				
2,471666667	668				
2,473333333	654				
2,475	652				
2,476666667	640				
2,478333333	659				
2,48	667				
2,481666667	665				
2,483333333	655				
2,485	652				
2,486666667	629				
2,488333333	629				
2,49	641				
2,491666667	642				
2,493333333	637				
2,495	640				
2,496666667	647				
2,498333333	635				
2,5	619				
