Time	Value				
8,1	5842279				
8,101666667	5821578				
8,103333333	5815826				
8,105	5883654				
8,106666667	5950148				
8,108333333	5956446				
8,11	5939860				
8,111666667	5957511				
8,113333333	6013601				
8,115	6034921				
8,116666667	4104320				
8,118333333	381800				
8,12	129243				
8,121666667	113766				
8,123333333	109376				
8,125	106188				
8,126666667	102981				
8,128333333	101323				
8,13	101994				
8,131666667	102357				
8,133333333	101084				
8,135	100075				
8,136666667	100339				
8,138333333	101865				
8,14	101162				
8,141666667	100394				
8,143333333	100313				
8,145	98551				
8,146666667	95956				
8,148333333	94261				
8,15	93920				
8,151666667	93737				
8,153333333	93519				
8,155	92532				
8,156666667	91631				
8,158333333	91006				
8,16	90471				
8,161666667	89784				
8,163333333	89903				
8,165	88682				
8,166666667	87852				
8,168333333	86636				
8,17	84713				
8,171666667	83854				
8,173333333	83398				
8,175	83092				
8,176666667	82916				
8,178333333	82410				
8,18	81806				
8,181666667	81987				
8,183333333	82716				
8,185	83912				
8,186666667	83451				
8,188333333	82428				
8,19	81517				
8,191666667	79896				
8,193333333	78911				
8,195	77856				
8,196666667	77011				
8,198333333	76279				
8,2	74915				
8,201666667	74792				
8,203333333	74238				
8,205	73140				
8,206666667	72594				
8,208333333	72101				
8,21	71523				
8,211666667	71074				
8,213333333	70281				
8,215	69679				
8,216666667	68972				
8,218333333	68480				
8,22	68113				
8,221666667	68181				
8,223333333	68125				
8,225	68147				
8,226666667	67782				
8,228333333	68089				
8,23	68281				
8,231666667	68038				
8,233333333	67876				
8,235	67151				
8,236666667	66538				
8,238333333	66297				
8,24	64905				
8,241666667	63507				
8,243333333	63028				
8,245	62237				
8,246666667	62055				
8,248333333	61445				
8,25	60148				
8,251666667	59730				
8,253333333	58976				
8,255	58163				
8,256666667	57626				
8,258333333	56962				
8,26	56263				
8,261666667	56512				
8,263333333	57341				
8,265	57595				
8,266666667	57103				
8,268333333	56689				
8,27	56447				
8,271666667	56830				
8,273333333	57148				
8,275	57683				
8,276666667	57549				
8,278333333	56782				
8,28	56090				
8,281666667	54907				
8,283333333	54355				
8,285	53873				
8,286666667	53458				
8,288333333	52920				
8,29	52329				
8,291666667	51978				
8,293333333	52368				
8,295	52086				
8,296666667	52706				
8,298333333	53748				
8,3	54009				
8,301666667	54092				
8,303333333	54006				
8,305	54237				
8,306666667	54015				
8,308333333	53491				
8,31	53026				
8,311666667	52334				
8,313333333	51637				
8,315	50279				
8,316666667	49249				
8,318333333	48986				
8,32	47866				
8,321666667	47464				
8,323333333	46923				
8,325	45999				
8,326666667	45491				
8,328333333	45083				
8,33	44947				
8,331666667	44434				
8,333333333	43785				
8,335	43062				
8,336666667	42262				
8,338333333	42012				
8,34	41575				
8,341666667	41530				
8,343333333	41069				
8,345	41491				
8,346666667	41604				
8,348333333	41591				
8,35	41321				
8,351666667	40900				
8,353333333	40403				
8,355	40136				
8,356666667	40229				
8,358333333	40294				
8,36	39806				
8,361666667	39463				
8,363333333	39140				
8,365	39145				
8,366666667	39630				
8,368333333	40015				
8,37	40326				
8,371666667	40252				
8,373333333	40386				
8,375	40129				
8,376666667	39739				
8,378333333	39536				
8,38	39050				
8,381666667	38497				
8,383333333	38159				
8,385	37493				
8,386666667	36627				
8,388333333	35768				
8,39	35211				
8,391666667	34803				
8,393333333	34195				
8,395	33467				
8,396666667	33050				
8,398333333	33078				
8,4	33308				
8,401666667	33044				
8,403333333	32579				
8,405	32505				
8,406666667	32107				
8,408333333	31611				
8,41	31405				
8,411666667	31320				
8,413333333	31301				
8,415	31017				
8,416666667	31021				
8,418333333	30801				
8,42	30163				
8,421666667	29829				
8,423333333	30013				
8,425	30397				
8,426666667	30148				
8,428333333	29752				
8,43	29290				
8,431666667	29305				
8,433333333	29386				
8,435	28936				
8,436666667	28643				
8,438333333	28539				
8,44	28288				
8,441666667	28313				
8,443333333	28347				
8,445	27721				
8,446666667	27356				
8,448333333	27194				
8,45	27042				
8,451666667	26803				
8,453333333	26861				
8,455	26943				
8,456666667	26872				
8,458333333	26792				
8,46	27005				
8,461666667	27349				
8,463333333	28190				
8,465	29435				
8,466666667	30853				
8,468333333	32524				
8,47	34049				
8,471666667	35677				
8,473333333	37493				
8,475	38472				
8,476666667	38332				
8,478333333	37612				
8,48	36449				
8,481666667	34951				
8,483333333	33030				
8,485	30901				
8,486666667	29038				
8,488333333	27516				
8,49	26484				
8,491666667	25221				
8,493333333	23916				
8,495	23327				
8,496666667	22918				
8,498333333	22392				
8,5	22083				
8,501666667	22170				
8,503333333	22210				
8,505	22151				
8,506666667	22044				
8,508333333	21781				
8,51	21434				
8,511666667	21083				
8,513333333	21068				
8,515	20965				
8,516666667	20829				
8,518333333	20947				
8,52	20812				
8,521666667	20424				
8,523333333	20227				
8,525	20366				
8,526666667	20111				
8,528333333	19827				
8,53	19536				
8,531666667	19374				
8,533333333	19221				
8,535	19307				
8,536666667	19237				
8,538333333	19136				
8,54	19074				
8,541666667	18952				
8,543333333	18785				
8,545	18758				
8,546666667	18470				
8,548333333	18445				
8,55	18248				
8,551666667	18263				
8,553333333	18118				
8,555	17881				
8,556666667	17707				
8,558333333	17510				
8,56	17611				
8,561666667	17644				
8,563333333	17494				
8,565	17275				
8,566666667	17047				
8,568333333	16839				
8,57	16722				
8,571666667	16435				
8,573333333	16509				
8,575	16480				
8,576666667	16211				
8,578333333	16032				
8,58	16022				
8,581666667	16078				
8,583333333	16107				
8,585	16099				
8,586666667	15941				
8,588333333	15624				
8,59	15466				
8,591666667	15386				
8,593333333	15179				
8,595	15091				
8,596666667	14975				
8,598333333	14930				
8,6	14729				
8,601666667	14530				
8,603333333	14441				
8,605	14373				
8,606666667	14245				
8,608333333	14250				
8,61	14192				
8,611666667	14174				
8,613333333	14182				
8,615	14047				
8,616666667	13801				
8,618333333	13711				
8,62	13712				
8,621666667	13821				
8,623333333	14043				
8,625	14188				
8,626666667	14623				
8,628333333	15345				
8,63	16107				
8,631666667	16761				
8,633333333	17570				
8,635	18655				
8,636666667	19620				
8,638333333	20316				
8,64	20913				
8,641666667	21050				
8,643333333	20636				
8,645	19594				
8,646666667	18554				
8,648333333	17540				
8,65	16450				
8,651666667	15396				
8,653333333	14379				
8,655	13423				
8,656666667	12697				
8,658333333	12160				
8,66	11686				
8,661666667	11525				
8,663333333	11356				
8,665	11187				
8,666666667	11077				
8,668333333	10999				
8,67	10895				
8,671666667	10786				
8,673333333	10729				
8,675	10710				
8,676666667	10785				
8,678333333	10754				
8,68	10717				
8,681666667	10646				
8,683333333	10510				
8,685	10352				
8,686666667	10177				
8,688333333	9942				
8,69	9925				
8,691666667	9847				
8,693333333	9660				
8,695	9601				
8,696666667	9663				
8,698333333	9527				
8,7	9353				
8,701666667	9241				
8,703333333	9230				
8,705	9260				
8,706666667	9247				
8,708333333	9232				
8,71	9366				
8,711666667	9363				
8,713333333	9216				
8,715	9108				
8,716666667	9091				
8,718333333	9026				
8,72	8963				
8,721666667	8901				
8,723333333	8738				
8,725	8709				
8,726666667	8672				
8,728333333	8554				
8,73	8477				
8,731666667	8532				
8,733333333	8500				
8,735	8384				
8,736666667	8289				
8,738333333	8244				
8,74	8303				
8,741666667	8198				
8,743333333	8029				
8,745	8016				
8,746666667	7975				
8,748333333	7854				
8,75	7856				
8,751666667	7841				
8,753333333	7927				
8,755	7875				
8,756666667	7840				
8,758333333	7894				
8,76	7879				
8,761666667	7858				
8,763333333	7795				
8,765	7764				
8,766666667	7779				
8,768333333	7791				
8,77	7811				
8,771666667	7818				
8,773333333	7724				
8,775	7649				
8,776666667	7612				
8,778333333	7547				
8,78	7477				
8,781666667	7437				
8,783333333	7377				
8,785	7343				
8,786666667	7283				
8,788333333	7172				
8,79	7140				
8,791666667	7192				
8,793333333	7185				
8,795	7148				
8,796666667	7139				
8,798333333	7161				
8,8	7157				
8,801666667	7128				
8,803333333	7160				
8,805	7151				
8,806666667	7042				
8,808333333	6878				
8,81	6892				
8,811666667	6963				
8,813333333	7009				
8,815	6931				
8,816666667	6858				
8,818333333	6823				
8,82	6695				
8,821666667	6557				
8,823333333	6494				
8,825	6321				
8,826666667	6157				
8,828333333	6112				
8,83	6187				
8,831666667	6268				
8,833333333	6299				
8,835	6549				
8,836666667	6973				
8,838333333	7704				
8,84	8736				
8,841666667	10006				
8,843333333	11554				
8,845	13516				
8,846666667	16045				
8,848333333	19087				
8,85	22188				
8,851666667	24945				
8,853333333	27392				
8,855	29265				
8,856666667	30483				
8,858333333	31039				
8,86	30520				
8,861666667	28991				
8,863333333	26614				
8,865	23668				
8,866666667	20794				
8,868333333	18128				
8,87	15903				
8,871666667	14391				
8,873333333	13515				
8,875	13354				
8,876666667	14217				
8,878333333	15762				
8,88	18131				
8,881666667	21200				
8,883333333	24962				
8,885	29191				
8,886666667	33052				
8,888333333	36373				
8,89	39837				
8,891666667	42733				
8,893333333	44646				
8,895	45249				
8,896666667	44559				
8,898333333	42748				
8,9	40643				
8,901666667	37709				
8,903333333	34182				
8,905	30805				
8,906666667	27831				
8,908333333	25118				
8,91	22925				
8,911666667	21475				
8,913333333	20632				
8,915	20636				
8,916666667	22037				
8,918333333	24813				
8,92	28723				
8,921666667	34109				
8,923333333	40719				
8,925	48654				
8,926666667	57274				
8,928333333	66137				
8,93	75125				
8,931666667	82655				
8,933333333	87973				
8,935	92485				
8,936666667	94594				
8,938333333	92198				
8,94	84520				
8,941666667	74292				
8,943333333	63107				
8,945	52560				
8,946666667	42879				
8,948333333	34191				
8,95	27680				
8,951666667	22747				
8,953333333	19026				
8,955	16511				
8,956666667	14477				
8,958333333	12783				
8,96	11373				
8,961666667	10432				
8,963333333	9665				
8,965	9038				
8,966666667	8641				
8,968333333	8384				
8,97	8135				
8,971666667	7918				
8,973333333	7898				
8,975	8058				
8,976666667	8212				
8,978333333	8632				
8,98	9310				
8,981666667	9924				
8,983333333	10531				
8,985	11314				
8,986666667	11955				
8,988333333	12398				
8,99	12607				
8,991666667	12657				
8,993333333	12453				
8,995	12068				
8,996666667	11611				
8,998333333	11089				
9	10380				
9,001666667	9791				
9,003333333	9353				
9,005	8789				
9,006666667	8206				
9,008333333	7779				
9,01	7620				
9,011666667	7779				
9,013333333	8194				
9,015	8883				
9,016666667	10033				
9,018333333	11665				
9,02	13951				
9,021666667	17059				
9,023333333	20710				
9,025	24667				
9,026666667	28827				
9,028333333	32633				
9,03	36279				
9,031666667	39710				
9,033333333	41160				
9,035	40387				
9,036666667	37978				
9,038333333	34530				
9,04	30586				
9,041666667	26363				
9,043333333	22895				
9,045	20465				
9,046666667	19285				
9,048333333	20040				
9,05	22725				
9,051666667	27181				
9,053333333	33588				
9,055	42124				
9,056666667	52782				
9,058333333	65004				
9,06	78268				
9,061666667	92214				
9,063333333	107633				
9,065	124945				
9,066666667	143938				
9,068333333	167025				
9,07	185929				
9,071666667	205013				
9,073333333	225331				
9,075	247095				
9,076666667	268737				
9,078333333	289154				
9,08	307032				
9,081666667	324749				
9,083333333	346766				
9,085	373183				
9,086666667	398619				
9,088333333	419035				
9,09	440137				
9,091666667	462652				
9,093333333	483706				
9,095	503694				
9,096666667	526144				
9,098333333	543965				
9,1	565458				
9,101666667	592209				
9,103333333	619751				
9,105	640436				
9,106666667	655032				
9,108333333	673738				
9,11	697892				
9,111666667	720951				
9,113333333	737505				
9,115	761528				
9,116666667	786620				
9,118333333	805502				
9,12	834300				
9,121666667	869176				
9,123333333	899299				
9,125	917709				
9,126666667	927169				
9,128333333	943059				
9,13	950140				
9,131666667	839012				
9,133333333	501859				
9,135	185651				
9,136666667	64413				
9,138333333	37919				
9,14	32720				
9,141666667	31064				
9,143333333	30129				
9,145	29712				
9,146666667	29591				
9,148333333	29365				
9,15	29083				
9,151666667	28537				
9,153333333	27547				
9,155	26565				
9,156666667	26012				
9,158333333	25558				
9,16	25391				
9,161666667	25216				
9,163333333	24890				
9,165	24751				
9,166666667	24939				
9,168333333	24564				
9,17	23804				
9,171666667	23257				
9,173333333	23174				
9,175	22704				
9,176666667	22205				
9,178333333	21767				
9,18	21396				
9,181666667	20957				
9,183333333	20589				
9,185	20292				
9,186666667	19919				
9,188333333	19591				
9,19	19152				
9,191666667	18987				
9,193333333	18682				
9,195	18251				
9,196666667	18096				
9,198333333	17995				
9,2	17817				
9,201666667	17703				
9,203333333	17491				
9,205	17255				
9,206666667	17164				
9,208333333	17024				
9,21	16900				
9,211666667	16802				
9,213333333	16667				
9,215	16378				
9,216666667	16158				
9,218333333	16179				
9,22	16121				
9,221666667	15875				
9,223333333	15791				
9,225	15667				
9,226666667	15527				
9,228333333	15510				
9,23	15531				
9,231666667	15332				
9,233333333	15025				
9,235	14745				
9,236666667	14557				
9,238333333	14305				
9,24	14140				
9,241666667	13949				
9,243333333	13758				
9,245	13707				
9,246666667	13547				
9,248333333	13411				
9,25	13427				
9,251666667	13407				
9,253333333	13276				
9,255	13175				
9,256666667	13111				
9,258333333	12929				
9,26	12868				
9,261666667	12837				
9,263333333	12825				
9,265	12620				
9,266666667	12378				
9,268333333	12392				
9,27	12443				
9,271666667	12548				
9,273333333	12628				
9,275	12625				
9,276666667	12600				
9,278333333	12519				
9,28	12431				
9,281666667	12230				
9,283333333	12134				
9,285	12153				
9,286666667	12226				
9,288333333	12159				
9,29	12005				
9,291666667	11841				
9,293333333	11757				
9,295	11814				
9,296666667	11710				
9,298333333	11579				
9,3	11570				
9,301666667	11525				
9,303333333	11317				
9,305	11213				
9,306666667	11166				
9,308333333	11147				
9,31	11034				
9,311666667	10847				
9,313333333	10808				
9,315	10876				
9,316666667	10866				
9,318333333	10929				
9,32	10934				
9,321666667	10759				
9,323333333	10619				
9,325	10615				
9,326666667	10690				
9,328333333	10767				
9,33	10760				
9,331666667	10760				
9,333333333	10655				
9,335	10521				
9,336666667	10532				
9,338333333	10606				
9,34	10783				
9,341666667	10830				
9,343333333	10655				
9,345	10597				
9,346666667	10524				
9,348333333	10451				
9,35	10377				
9,351666667	10315				
9,353333333	10222				
9,355	10126				
9,356666667	10111				
9,358333333	10136				
9,36	9987				
9,361666667	9738				
9,363333333	9714				
9,365	9609				
9,366666667	9466				
9,368333333	9416				
9,37	9459				
9,371666667	9435				
9,373333333	9410				
9,375	9417				
9,376666667	9359				
9,378333333	9268				
9,38	9164				
9,381666667	9145				
9,383333333	9133				
9,385	9098				
9,386666667	8999				
9,388333333	8945				
9,39	8982				
9,391666667	9051				
9,393333333	9065				
9,395	9009				
9,396666667	8975				
9,398333333	8894				
9,4	8778				
9,401666667	8792				
9,403333333	8773				
9,405	8719				
9,406666667	8712				
9,408333333	8673				
9,41	8622				
9,411666667	8639				
9,413333333	8754				
9,415	8767				
9,416666667	8637				
9,418333333	8552				
9,42	8462				
9,421666667	8335				
9,423333333	8276				
9,425	8244				
9,426666667	8276				
9,428333333	8295				
9,43	8222				
9,431666667	8107				
9,433333333	8051				
9,435	8014				
9,436666667	7936				
9,438333333	7910				
9,44	7784				
9,441666667	7739				
9,443333333	7651				
9,445	7612				
9,446666667	7637				
9,448333333	7706				
9,45	7755				
9,451666667	7744				
9,453333333	7619				
9,455	7520				
9,456666667	7435				
9,458333333	7369				
9,46	7352				
9,461666667	7296				
9,463333333	7275				
9,465	7312				
9,466666667	7464				
9,468333333	7652				
9,47	7865				
9,471666667	8102				
9,473333333	8431				
9,475	8776				
9,476666667	9203				
9,478333333	9753				
9,48	10446				
9,481666667	11292				
9,483333333	12295				
9,485	13521				
9,486666667	14915				
9,488333333	16568				
9,49	18508				
9,491666667	20623				
9,493333333	22428				
9,495	23732				
9,496666667	24854				
9,498333333	25532				
9,5	25382				
9,501666667	24416				
9,503333333	22659				
9,505	20456				
9,506666667	18388				
9,508333333	16518				
9,51	14715				
9,511666667	13197				
9,513333333	11746				
9,515	10492				
9,516666667	9568				
9,518333333	8973				
9,52	8588				
9,521666667	8356				
9,523333333	8147				
9,525	8148				
9,526666667	8038				
9,528333333	7967				
9,53	7943				
9,531666667	7818				
9,533333333	7802				
9,535	7804				
9,536666667	7739				
9,538333333	7650				
9,54	7644				
9,541666667	7550				
9,543333333	7391				
9,545	7338				
9,546666667	7214				
9,548333333	6951				
9,55	6827				
9,551666667	6763				
9,553333333	6667				
9,555	6648				
9,556666667	6619				
9,558333333	6537				
9,56	6475				
9,561666667	6445				
9,563333333	6428				
9,565	6483				
9,566666667	6520				
9,568333333	6501				
9,57	6350				
9,571666667	6269				
9,573333333	6218				
9,575	6225				
9,576666667	6264				
9,578333333	6293				
9,58	6287				
9,581666667	6331				
9,583333333	6403				
9,585	6558				
9,586666667	6685				
9,588333333	6722				
9,59	6824				
9,591666667	6881				
9,593333333	6972				
9,595	7053				
9,596666667	7056				
9,598333333	6975				
9,6	6976				
9,601666667	6924				
9,603333333	6840				
9,605	6817				
9,606666667	6778				
9,608333333	6760				
9,61	6691				
9,611666667	6626				
9,613333333	6657				
9,615	6587				
9,616666667	6518				
9,618333333	6494				
9,62	6447				
9,621666667	6416				
9,623333333	6434				
9,625	6398				
9,626666667	6433				
9,628333333	6564				
9,63	6678				
9,631666667	6851				
9,633333333	7134				
9,635	7530				
9,636666667	8070				
9,638333333	8855				
9,64	9704				
9,641666667	10675				
9,643333333	11569				
9,645	12477				
9,646666667	13220				
9,648333333	13709				
9,65	13940				
9,651666667	13932				
9,653333333	13713				
9,655	13181				
9,656666667	12574				
9,658333333	11893				
9,66	11259				
9,661666667	10604				
9,663333333	9883				
9,665	9270				
9,666666667	8708				
9,668333333	8221				
9,67	7937				
9,671666667	7748				
9,673333333	7567				
9,675	7400				
9,676666667	7227				
9,678333333	7127				
9,68	7091				
9,681666667	6975				
9,683333333	6921				
9,685	6841				
9,686666667	6747				
9,688333333	6653				
9,69	6598				
9,691666667	6545				
9,693333333	6453				
9,695	6394				
9,696666667	6282				
9,698333333	6190				
9,7	6141				
9,701666667	6062				
9,703333333	5936				
9,705	5877				
9,706666667	5841				
9,708333333	5771				
9,71	5696				
9,711666667	5622				
9,713333333	5604				
9,715	5585				
9,716666667	5537				
9,718333333	5494				
9,72	5465				
9,721666667	5418				
9,723333333	5414				
9,725	5366				
9,726666667	5361				
9,728333333	5298				
9,73	5222				
9,731666667	5129				
9,733333333	5065				
9,735	5041				
9,736666667	5023				
9,738333333	4976				
9,74	4968				
9,741666667	4961				
9,743333333	4897				
9,745	4892				
9,746666667	4890				
9,748333333	4885				
9,75	4836				
9,751666667	4818				
9,753333333	4797				
9,755	4779				
9,756666667	4774				
9,758333333	4799				
9,76	4814				
9,761666667	4799				
9,763333333	4775				
9,765	4779				
9,766666667	4801				
9,768333333	4795				
9,77	4802				
9,771666667	4812				
9,773333333	4829				
9,775	4832				
9,776666667	4835				
9,778333333	4829				
9,78	4886				
9,781666667	4911				
9,783333333	4877				
9,785	4819				
9,786666667	4840				
9,788333333	4860				
9,79	4914				
9,791666667	4918				
9,793333333	4950				
9,795	4961				
9,796666667	4942				
9,798333333	4915				
9,8	4943				
9,801666667	4940				
9,803333333	4883				
9,805	4839				
9,806666667	4804				
9,808333333	4797				
9,81	4780				
9,811666667	4779				
9,813333333	4753				
9,815	4713				
9,816666667	4675				
9,818333333	4684				
9,82	4698				
9,821666667	4662				
9,823333333	4627				
9,825	4597				
9,826666667	4560				
9,828333333	4563				
9,83	4527				
9,831666667	4504				
9,833333333	4495				
9,835	4527				
9,836666667	4539				
9,838333333	4521				
9,84	4471				
9,841666667	4460				
9,843333333	4451				
9,845	4455				
9,846666667	4460				
9,848333333	4453				
9,85	4472				
9,851666667	4473				
9,853333333	4511				
9,855	4536				
9,856666667	4549				
9,858333333	4545				
9,86	4524				
9,861666667	4486				
9,863333333	4469				
9,865	4469				
9,866666667	4467				
9,868333333	4458				
9,87	4412				
9,871666667	4386				
9,873333333	4363				
9,875	4342				
9,876666667	4313				
9,878333333	4298				
9,88	4279				
9,881666667	4243				
9,883333333	4186				
9,885	4169				
9,886666667	4194				
9,888333333	4238				
9,89	4214				
9,891666667	4201				
9,893333333	4190				
9,895	4156				
9,896666667	4146				
9,898333333	4136				
9,9	4123				
9,901666667	4106				
9,903333333	4094				
9,905	4085				
9,906666667	4091				
9,908333333	4073				
9,91	4060				
9,911666667	4076				
9,913333333	4041				
9,915	4028				
9,916666667	4016				
9,918333333	4004				
9,92	3958				
9,921666667	3938				
9,923333333	3917				
9,925	3908				
9,926666667	3872				
9,928333333	3847				
9,93	3839				
9,931666667	3838				
9,933333333	3820				
9,935	3823				
9,936666667	3800				
9,938333333	3790				
9,94	3783				
9,941666667	3775				
9,943333333	3753				
9,945	3754				
9,946666667	3738				
9,948333333	3713				
9,95	3679				
9,951666667	3674				
9,953333333	3688				
9,955	3667				
9,956666667	3691				
9,958333333	3663				
9,96	3652				
9,961666667	3656				
9,963333333	3659				
9,965	3609				
9,966666667	3622				
9,968333333	3608				
9,97	3606				
9,971666667	3604				
9,973333333	3597				
9,975	3584				
9,976666667	3556				
9,978333333	3531				
9,98	3492				
9,981666667	3481				
9,983333333	3482				
9,985	3496				
9,986666667	3500				
9,988333333	3486				
9,99	3463				
9,991666667	3506				
9,993333333	3543				
9,995	3635				
9,996666667	3799				
9,998333333	4052				
10	4428				
10,00166667	4968				
10,00333333	5750				
10,005	6884				
10,00666667	8380				
10,00833333	10255				
10,01	12554				
10,01166667	15290				
10,01333333	18580				
10,015	22337				
10,01666667	26540				
10,01833333	31324				
10,02	36503				
10,02166667	41889				
10,02333333	47471				
10,025	53097				
10,02666667	59374				
10,02833333	64757				
10,03	69938				
10,03166667	74497				
10,03333333	78540				
10,035	81818				
10,03666667	84627				
10,03833333	86843				
10,04	89248				
10,04166667	91493				
10,04333333	92689				
10,045	94119				
10,04666667	95747				
10,04833333	98710				
10,05	102133				
10,05166667	106258				
10,05333333	110695				
10,055	116224				
10,05666667	124209				
10,05833333	134061				
10,06	143928				
10,06166667	155378				
10,06333333	166533				
10,065	178401				
10,06666667	190148				
10,06833333	201998				
10,07	215585				
10,07166667	231528				
10,07333333	247376				
10,075	264102				
10,07666667	280329				
10,07833333	295701				
10,08	308660				
10,08166667	323277				
10,08333333	341654				
10,085	357464				
10,08666667	372338				
10,08833333	386900				
10,09	401583				
10,09166667	414896				
10,09333333	432605				
10,095	449132				
10,09666667	464756				
10,09833333	470905				
10,1	477759				
10,10166667	490791				
10,10333333	507884				
10,105	523690				
10,10666667	532817				
10,10833333	541947				
10,11	550599				
10,11166667	563861				
10,11333333	577715				
10,115	589494				
10,11666667	598029				
10,11833333	606087				
10,12	611682				
10,12166667	620724				
10,12333333	635333				
10,125	647134				
10,12666667	653437				
10,12833333	664970				
10,13	673592				
10,13166667	678669				
10,13333333	685190				
10,135	698740				
10,13666667	712132				
10,13833333	721124				
10,14	728520				
10,14166667	740458				
10,14333333	751201				
10,145	766580				
10,14666667	778515				
10,14833333	787761				
10,15	802326				
10,15166667	815444				
10,15333333	821618				
10,155	830369				
10,15666667	840161				
10,15833333	856382				
10,16	866773				
10,16166667	877867				
10,16333333	901192				
10,165	923580				
10,16666667	937678				
10,16833333	948115				
10,17	953501				
10,17166667	960628				
10,17333333	968485				
10,175	984911				
10,17666667	999016				
10,17833333	1016699				
10,18	1034569				
10,18166667	1053465				
10,18333333	1063735				
10,185	1080239				
10,18666667	1097561				
10,18833333	1108928				
10,19	1109922				
10,19166667	1124413				
10,19333333	1146059				
10,195	1160961				
10,19666667	1165222				
10,19833333	1175800				
10,2	1185771				
10,20166667	1186619				
10,20333333	1194676				
10,205	1214874				
10,20666667	1231570				
10,20833333	1248210				
10,21	1268646				
10,21166667	1281887				
10,21333333	1301007				
10,215	1320193				
10,21666667	1338107				
10,21833333	1350859				
10,22	1364602				
10,22166667	1372625				
10,22333333	1377101				
10,225	1396127				
10,22666667	1418834				
10,22833333	1435359				
10,23	1439777				
10,23166667	1447178				
10,23333333	1453269				
10,235	1465001				
10,23666667	1478780				
10,23833333	1510015				
10,24	1549619				
10,24166667	1577475				
10,24333333	1589599				
10,245	1587278				
10,24666667	1599416				
10,24833333	1616997				
10,25	1630169				
10,25166667	1646528				
10,25333333	1666849				
10,255	1686998				
10,25666667	1699311				
10,25833333	1714139				
10,26	1718468				
10,26166667	1724373				
10,26333333	1741764				
10,265	1762812				
10,26666667	1777281				
10,26833333	1774354				
10,27	1787294				
10,27166667	1815594				
10,27333333	1838154				
10,275	1838798				
10,27666667	1848690				
10,27833333	1864421				
10,28	1879959				
10,28166667	1897992				
10,28333333	1922224				
10,285	1924778				
10,28666667	1927132				
10,28833333	1949877				
10,29	1976901				
10,29166667	2001333				
10,29333333	2013466				
10,295	2032513				
10,29666667	2028095				
10,29833333	2028780				
10,3	2046189				
10,30166667	2087032				
10,30333333	2098825				
10,305	2106076				
10,30666667	2130938				
10,30833333	2155130				
10,31	2170301				
10,31166667	2186021				
10,31333333	2213223				
10,315	2241066				
10,31666667	2247960				
10,31833333	2247599				
10,32	2249924				
10,32166667	2242848				
10,32333333	2259770				
10,325	2271935				
10,32666667	2278560				
10,32833333	2299299				
10,33	2328227				
10,33166667	2350034				
10,33333333	2362420				
10,335	2389568				
10,33666667	2427252				
10,33833333	2443172				
10,34	2442410				
10,34166667	2449784				
10,34333333	2463075				
10,345	2473963				
10,34666667	2469157				
10,34833333	2469495				
10,35	2471126				
10,35166667	2486770				
10,35333333	2511300				
10,355	2523047				
10,35666667	2520384				
10,35833333	2550483				
10,36	2569691				
10,36166667	2592912				
10,36333333	2585469				
10,365	2601347				
10,36666667	2645153				
10,36833333	2695938				
10,37	2728663				
10,37166667	2735650				
10,37333333	2740991				
10,375	2755415				
10,37666667	2771436				
10,37833333	2791319				
10,38	2813990				
10,38166667	2839897				
10,38333333	2872365				
10,385	2878910				
10,38666667	2880704				
10,38833333	2915326				
10,39	2907876				
10,39166667	2891991				
10,39333333	2903668				
10,395	2914505				
10,39666667	2956190				
10,39833333	2978644				
10,4	2983299				
10,40166667	2992104				
10,40333333	2980600				
10,405	2994983				
10,40666667	3022345				
10,40833333	3030811				
10,41	3060617				
10,41166667	3034337				
10,41333333	3007008				
10,415	3003574				
10,41666667	3024789				
10,41833333	3067972				
10,42	3095364				
10,42166667	3129994				
10,42333333	3121559				
10,425	3142219				
10,42666667	3172138				
10,42833333	3170233				
10,43	3181476				
10,43166667	3194073				
10,43333333	3192411				
10,435	3192320				
10,43666667	3203432				
10,43833333	3180855				
10,44	3207442				
10,44166667	3225338				
10,44333333	3237372				
10,445	3252224				
10,44666667	3288532				
10,44833333	3341445				
10,45	3401254				
10,45166667	3423263				
10,45333333	3411555				
10,455	3410105				
10,45666667	3365779				
10,45833333	3338381				
10,46	3385018				
10,46166667	3429471				
10,46333333	3457251				
10,465	3445977				
10,46666667	3462299				
10,46833333	3478908				
10,47	3502789				
10,47166667	3524363				
10,47333333	3564578				
10,475	3607918				
10,47666667	3600807				
10,47833333	3595838				
10,48	3593019				
10,48166667	3617189				
10,48333333	3646286				
10,485	3682792				
10,48666667	3658220				
10,48833333	3590788				
10,49	3550365				
10,49166667	3560100				
10,49333333	3599294				
10,495	3638944				
10,49666667	3671374				
10,49833333	3687018				
10,5	3702427				
10,50166667	3751727				
10,50333333	3789520				
10,505	3788682				
10,50666667	3782613				
10,50833333	3769322				
10,51	3790468				
10,51166667	3808487				
10,51333333	3837076				
10,515	3857341				
10,51666667	3852459				
10,51833333	3824482				
10,52	3716027				
10,52166667	3482272				
10,52333333	3117233				
10,525	2027635				
10,52666667	813951				
10,52833333	515116				
10,53	540468				
10,53166667	606921				
10,53333333	678857				
10,535	748275				
10,53666667	803427				
10,53833333	852306				
10,54	890574				
10,54166667	929311				
10,54333333	967445				
10,545	1007441				
10,54666667	1050977				
10,54833333	1088271				
10,55	1111624				
10,55166667	1055130				
10,55333333	727320				
10,555	331828				
10,55666667	171626				
