,t,Q,TG,DG,MG,G,ME
107,107.0,6.0,0.07638717,0.0968536,0.08638103,0.37809885,1.3796769
108,108.0,6.0,0.07557176,0.09564446,0.08535737,0.38091165,1.385122
109,109.0,6.0,0.0747745,0.09446183,0.08435497,0.38367236,1.390467
110,110.0,6.0,0.07399488,0.09330544,0.08337399,0.38638198,1.3957144
111,111.0,6.0,0.07323256,0.09217538,0.08241475,0.38904148,1.4008666
112,112.0,6.0,0.072487,0.0910712,0.08147728,0.3916514,1.4059256
113,113.0,6.0,0.07175802,0.089992836,0.08056167,0.39421302,1.4108931
114,114.0,6.0,0.071045,0.088939905,0.07966788,0.39672685,1.4157711
115,115.0,6.0,0.07034765,0.08791199,0.078795776,0.39919382,1.4205614
116,116.0,6.0,0.0696654,0.08690867,0.0779451,0.4016148,1.4252659
117,117.0,6.0,0.068997964,0.08592941,0.077115625,0.40399063,1.4298862
118,118.0,6.0,0.06834495,0.0849738,0.07630704,0.40632212,1.4344239
119,119.0,6.0,0.06770567,0.08404115,0.075518936,0.40861005,1.4388806
120,120.0,6.0,0.06708005,0.08313118,0.07475114,0.4108553,1.4432577
121,121.0,6.0,0.06646744,0.082243025,0.07400289,0.41305876,1.4475571
122,122.0,6.0,0.0658675,0.08137615,0.07327382,0.41522098,1.4517797
123,123.0,6.0,0.06527984,0.08053005,0.0725635,0.41734314,1.4559275
124,124.0,6.0,0.06470412,0.079704,0.07187131,0.41942585,1.4600015
125,125.0,6.0,0.06413978,0.07889733,0.071196705,0.4214698,1.4640031
126,126.0,6.0,0.06358655,0.07810946,0.070539124,0.42347598,1.4679337
127,127.0,6.0,0.06304404,0.0773398,0.069898084,0.42544496,1.4717945
128,128.0,6.0,0.062511936,0.07658774,0.069272876,0.4273777,1.475587
129,129.0,6.0,0.061989833,0.07585262,0.06866306,0.42927492,1.479312
130,130.0,6.0,0.061477415,0.07513395,0.0680681,0.43113714,1.4829715
131,131.0,6.0,0.06097435,0.07443105,0.067487255,0.4329654,1.486566
132,132.0,6.0,0.060480356,0.07374343,0.06692016,0.43476033,1.4900969
133,133.0,6.0,0.05999508,0.07307054,0.066366225,0.43652248,1.4935654
134,134.0,6.0,0.059518382,0.07241197,0.06582502,0.43825287,1.4969732
135,135.0,6.0,0.05904983,0.071767,0.06529583,0.4399519,1.5003207
136,136.0,6.0,0.05858919,0.0711353,0.06477839,0.44162035,1.5036093
137,137.0,6.0,0.05813638,0.07051641,0.064272135,0.44325882,1.5068402
138,138.0,6.0,0.05769104,0.069909945,0.06377669,0.4448681,1.5100147
139,139.0,6.0,0.05725297,0.0693154,0.06329152,0.44644868,1.5131333
140,140.0,6.0,0.056822047,0.068732426,0.06281638,0.4480012,1.5161976
141,141.0,6.0,0.05639801,0.06816067,0.062350806,0.44952625,1.5192086
142,142.0,6.0,0.05598069,0.0675998,0.06189444,0.45102447,1.5221671
143,143.0,6.0,0.055569977,0.06704946,0.06144694,0.45249635,1.5250741
144,144.0,6.0,0.055165723,0.06650935,0.061008003,0.45394242,1.527931
145,145.0,6.0,0.054767665,0.0659792,0.06057736,0.45536327,1.5307384
146,146.0,6.0,0.054375865,0.06545882,0.060154792,0.4567594,1.5334975
147,147.0,6.0,0.05399003,0.06494774,0.05973984,0.45813143,1.536209
148,148.0,6.0,0.05361007,0.06444597,0.05933241,0.45947957,1.538874
149,149.0,6.0,0.053235997,0.06395309,0.058932237,0.46080446,1.5414935
150,150.0,6.0,0.052867662,0.06346907,0.058539145,0.4621066,1.5440682
151,151.0,6.0,0.05250495,0.06299363,0.058153,0.46338636,1.5465995
152,152.0,6.0,0.052147605,0.06252654,0.05777343,0.46464413,1.549087
153,153.0,6.0,0.051795818,0.062067647,0.05740041,0.46588027,1.551533
154,154.0,6.0,0.05144944,0.061616953,0.05703384,0.46709532,1.5539373
155,155.0,6.0,0.0511083,0.06117409,0.056673475,0.4682898,1.5563012
156,156.0,6.0,0.05077247,0.06073909,0.056319207,0.46946365,1.5586252
157,157.0,6.0,0.0504417,0.06031168,0.055970892,0.47061753,1.5609102
158,158.0,6.0,0.05011614,0.05989187,0.05562852,0.47175175,1.5631572
159,159.0,6.0,0.049795575,0.059479382,0.05529187,0.4728666,1.5653664
160,160.0,6.0,0.049480017,0.05907422,0.054960877,0.4739625,1.5675384
161,161.0,6.0,0.049169376,0.05867624,0.054635487,0.47503966,1.5696746
162,162.0,6.0,0.048863675,0.058285426,0.05431559,0.47609842,1.5717753
163,163.0,6.0,0.048562717,0.057901558,0.054001156,0.47713912,1.573841
164,164.0,6.0,0.048266575,0.05752456,0.053692024,0.47816205,1.5758727
165,165.0,6.0,0.047975197,0.057154354,0.053388175,0.47916728,1.5778706
166,166.0,6.0,0.047688454,0.056790944,0.053089526,0.4801554,1.5798355
167,167.0,6.0,0.04740631,0.056434017,0.052796006,0.48112655,1.5817683
168,168.0,6.0,0.047128752,0.056083705,0.052507613,0.482081,1.5836688
169,169.0,6.0,0.046855796,0.05573983,0.052224256,0.48301893,1.5855383
170,170.0,6.0,0.04658725,0.05540232,0.05194575,0.48394072,1.5873771
171,171.0,6.0,0.0463231,0.05507111,0.051672235,0.4848466,1.5891856
172,172.0,6.0,0.046063412,0.054746043,0.05140356,0.48573673,1.5909647
173,173.0,6.0,0.045808088,0.054427188,0.051139712,0.48661125,1.5927144
174,174.0,6.0,0.04555695,0.054114293,0.050880484,0.4874707,1.5944351
175,175.0,6.0,0.045310125,0.05380738,0.050626058,0.48831505,1.5961283
176,176.0,6.0,0.045067385,0.05350634,0.05037619,0.48914462,1.5977937
177,177.0,6.0,0.04482881,0.053211104,0.050130934,0.4899596,1.5994316
178,178.0,6.0,0.044594347,0.05292156,0.049890146,0.49076027,1.6010427
179,179.0,6.0,0.044363797,0.052637596,0.049653776,0.49154663,1.6026276
180,180.0,6.0,0.044137307,0.05235925,0.04942189,0.49231923,1.6041868
181,181.0,6.0,0.0439148,0.052086312,0.049194325,0.49307805,1.6057204
182,182.0,6.0,0.043696046,0.05181874,0.048970968,0.49382323,1.6072288
183,183.0,6.0,0.043481175,0.051556487,0.048751906,0.4945553,1.608713
184,184.0,6.0,0.04326998,0.051299375,0.048536934,0.49527407,1.6101726
185,185.0,6.0,0.043062504,0.05104744,0.048326075,0.49598008,1.6116086
186,186.0,6.0,0.042858724,0.050800543,0.048119314,0.4966734,1.613021
187,187.0,6.0,0.04265841,0.05055858,0.047916457,0.49735415,1.6144105
188,188.0,6.0,0.042461764,0.050321463,0.0477175,0.49802274,1.6157775
189,189.0,6.0,0.04226854,0.050089207,0.047522426,0.49867904,1.6171219
190,190.0,6.0,0.04207873,0.049861517,0.04733108,0.4993235,1.6184448
191,191.0,6.0,0.041892357,0.049638476,0.04714346,0.49995613,1.6197457
192,192.0,6.0,0.041709196,0.04941993,0.046959464,0.5005774,1.6210257
193,193.0,6.0,0.041529313,0.04920582,0.046779066,0.5011872,1.6222848
194,194.0,6.0,0.04135261,0.048996102,0.04660217,0.5017859,1.6235234
195,195.0,6.0,0.041179053,0.04879057,0.046428688,0.50237346,1.6247417
196,196.0,6.0,0.04100869,0.048589233,0.046258606,0.50295043,1.6259402
197,197.0,6.0,0.040841226,0.048391987,0.04609178,0.5035168,1.6271197
198,198.0,6.0,0.040676795,0.04819872,0.045928195,0.5040727,1.6282796
199,199.0,6.0,0.040515307,0.048009355,0.04576783,0.5046184,1.6294206
200,200.0,6.0,0.04035663,0.047823828,0.045610506,0.505154,1.6305434
201,201.0,6.0,0.040200796,0.047642056,0.04545621,0.5056798,1.6316476
202,202.0,6.0,0.040047713,0.047463868,0.045304824,0.50619584,1.6327341
203,203.0,6.0,0.039897338,0.04728928,0.045156367,0.50670236,1.6338028
204,204.0,6.0,0.03974963,0.047118206,0.045010738,0.5071996,1.6348546
205,205.0,6.0,0.039604567,0.046950545,0.044867843,0.50768757,1.635889
206,206.0,6.0,0.03946191,0.04678617,0.0447276,0.5081666,1.6369069
207,207.0,6.0,0.03932189,0.04662508,0.04459004,0.50863683,1.6379083
208,208.0,6.0,0.039184235,0.046467107,0.044454984,0.50909835,1.6388937
209,209.0,6.0,0.03904906,0.04631226,0.04432241,0.50955147,1.6398634
210,210.0,6.0,0.03891618,0.04616039,0.044192247,0.50999624,1.6408172
211,211.0,6.0,0.03878573,0.046011534,0.044064485,0.51043284,1.6417559
212,212.0,6.0,0.03865738,0.04586545,0.043938976,0.5108614,1.6426796
213,213.0,6.0,0.038531255,0.045722146,0.043815717,0.51128215,1.6435881
214,214.0,6.0,0.038407307,0.045581568,0.043694556,0.5116952,1.6444827
215,215.0,6.0,0.038285542,0.045443628,0.043575525,0.51210076,1.6453629
216,216.0,6.0,0.03816579,0.045308266,0.043458596,0.5124989,1.6462291
217,217.0,6.0,0.038048033,0.04517537,0.043343574,0.5128898,1.6470813
218,218.0,6.0,0.037932295,0.045044955,0.04323052,0.5132737,1.6479204
219,219.0,6.0,0.037818518,0.044916894,0.04311936,0.5136506,1.6487463
220,220.0,6.0,0.037706565,0.044791076,0.043009948,0.5140208,1.6495589
221,221.0,6.0,0.037596505,0.044667486,0.042902328,0.51438415,1.6503586
222,222.0,6.0,0.037488263,0.044546064,0.04279641,0.51474136,1.651146
223,223.0,6.0,0.037381735,0.04442675,0.042692125,0.51509196,1.6519212
224,224.0,6.0,0.037277002,0.0443095,0.042589482,0.5154365,1.6526842
225,225.0,6.0,0.037173916,0.04419418,0.0424883,0.5157748,1.6534351
226,226.0,6.0,0.037072536,0.044080783,0.042388678,0.51610714,1.6541752
227,227.0,6.0,0.036972713,0.043969292,0.042290498,0.5164338,1.654903
228,228.0,6.0,0.0368745,0.043859605,0.042193737,0.5167546,1.65562
229,229.0,6.0,0.03677776,0.043751594,0.042098273,0.5170699,1.6563256
230,230.0,6.0,0.036682624,0.04364537,0.042004194,0.51737976,1.6570207
231,231.0,6.0,0.036588836,0.04354075,0.041911367,0.51768416,1.6577051
232,232.0,6.0,0.03649648,0.04343768,0.04181966,0.5179833,1.658379
233,233.0,6.0,0.03640567,0.04333621,0.04172928,0.51827747,1.6590425
234,234.0,6.0,0.036316033,0.043236237,0.041639976,0.5185666,1.6596962
235,235.0,6.0,0.036227826,0.043137673,0.041551776,0.5188509,1.6603402
236,236.0,6.0,0.036140885,0.043040503,0.041464612,0.51913035,1.6609741
237,237.0,6.0,0.036055196,0.042944703,0.041378517,0.5194051,1.6615986
238,238.0,6.0,0.035970736,0.042850193,0.041293357,0.51967525,1.6622137
239,239.0,6.0,0.035887506,0.042756896,0.04120915,0.5199409,1.6628199
240,240.0,6.0,0.035805378,0.042664897,0.041125897,0.5202022,1.663417
241,0.0,6.0,0.6148574,0.038164463,-0.0007532127,-4.4170767e-05,-0.00014053285
242,1.0,6.0,0.6042596,0.047372665,0.00058981404,-7.905066e-05,0.011664048
243,2.0,6.0,0.59356815,0.056403887,0.0021338426,-7.617846e-05,0.023798555
244,3.0,6.0,0.58283913,0.06520809,0.0038833953,-1.3213605e-05,0.036277607
245,4.0,6.0,0.57210934,0.073753506,0.005836431,0.0001248084,0.049109884
246,5.0,6.0,0.5613992,0.08202194,0.0079859905,0.00034650043,0.062297434
247,6.0,6.0,0.5507196,0.09000431,0.010322053,0.00065661967,0.0758366
248,7.0,6.0,0.5400744,0.09769623,0.012832422,0.0010574721,0.08971833
249,8.0,6.0,0.5294663,0.10509543,0.01550414,0.0015504993,0.10392949
250,9.0,6.0,0.5188984,0.112200245,0.018323716,0.002137363,0.118454345
251,10.0,6.0,0.50837594,0.119008794,0.021277826,0.0028205365,0.13327563
252,11.0,6.0,0.49790624,0.1255195,0.024353545,0.0036031604,0.14837566
253,12.0,6.0,0.48749888,0.13173097,0.02753817,0.004489567,0.16373743
254,13.0,6.0,0.47716448,0.13764273,0.030819248,0.005484337,0.1793447
255,14.0,6.0,0.46691406,0.14325547,0.034184657,0.006592255,0.19518194
256,15.0,6.0,0.45675865,0.14857122,0.0376226,0.007818555,0.2112354
257,16.0,6.0,0.4467085,0.1535933,0.041121263,0.009167867,0.22749214
258,17.0,6.0,0.43677288,0.15832603,0.044668823,0.010644503,0.24393944
259,18.0,6.0,0.42695984,0.16277488,0.048253812,0.012252212,0.2605656
260,19.0,6.0,0.41727626,0.1669457,0.051864598,0.01399423,0.27735847
261,20.0,6.0,0.40772837,0.17084493,0.055489846,0.015873123,0.29430643
262,21.0,6.0,0.39832097,0.17447902,0.059118398,0.017890781,0.3113973
263,22.0,6.0,0.38905874,0.17785458,0.06273938,0.020048603,0.32861865
264,23.0,6.0,0.3799451,0.18097784,0.0663421,0.022347275,0.3459577
265,24.0,6.0,0.37098357,0.18385518,0.06991647,0.024786908,0.36340111
266,25.0,6.0,0.36217692,0.18649241,0.07345273,0.02736706,0.38093546
267,26.0,6.0,0.35352746,0.1888956,0.07694179,0.03008668,0.398547
268,27.0,6.0,0.3450372,0.1910703,0.0803749,0.032944325,0.41622132
269,28.0,6.0,0.33670816,0.19302237,0.08374418,0.03593807,0.43394464
270,29.0,6.0,0.32854137,0.19475707,0.087042004,0.039065327,0.45170224
271,30.0,6.0,0.3205382,0.19628033,0.09026174,0.042323235,0.4694798
272,31.0,6.0,0.31269938,0.19759773,0.09339705,0.04570853,0.48726314
273,32.0,6.0,0.30502543,0.19871506,0.09644219,0.049217656,0.50503826
274,33.0,6.0,0.29751697,0.19963855,0.09939228,0.05284681,0.52279115
275,34.0,6.0,0.29017416,0.20037413,0.10224266,0.056592055,0.5405087
276,35.0,6.0,0.2829972,0.20092823,0.104989186,0.06044907,0.5581772
277,36.0,6.0,0.27598628,0.20130754,0.107628316,0.06441365,0.5757845
278,37.0,6.0,0.26914138,0.20151877,0.11015682,0.0684816,0.5933183
279,38.0,6.0,0.2624628,0.20156889,0.11257194,0.07264853,0.6107668
280,39.0,6.0,0.25595045,0.20146492,0.11487126,0.07691015,0.6281188
281,40.0,6.0,0.24960454,0.20121415,0.11705266,0.08126229,0.64536417
282,41.0,6.0,0.24342488,0.2008237,0.119114265,0.08570051,0.6624921
283,42.0,6.0,0.2374117,0.20030108,0.12105483,0.09022089,0.6794941
284,43.0,6.0,0.23156478,0.19965354,0.12287307,0.09481915,0.6963604
285,44.0,6.0,0.22588363,0.19888827,0.12456815,0.0994911,0.71308297
286,45.0,6.0,0.22036792,0.19801262,0.12613955,0.10423275,0.7296541
287,46.0,6.0,0.21501671,0.19703346,0.12758698,0.10903974,0.74606615
288,47.0,6.0,0.20982875,0.19595781,0.12891047,0.11390794,0.76231253
289,48.0,6.0,0.20480248,0.19479233,0.13011044,0.11883299,0.7783867
290,49.0,6.0,0.19993596,0.19354342,0.13118736,0.123810425,0.7942826
291,50.0,6.0,0.19522673,0.19221744,0.13214232,0.12883598,0.80999494
292,51.0,6.0,0.19067192,0.19082028,0.1329765,0.13390481,0.82551825
293,52.0,6.0,0.1862682,0.18935767,0.1336915,0.13901232,0.840848
294,53.0,6.0,0.18201193,0.18783498,0.13428912,0.14415377,0.85598
295,54.0,6.0,0.17789912,0.18625751,0.13477154,0.14932436,0.87091017
296,55.0,6.0,0.17392538,0.18463004,0.13514113,0.15451905,0.88563496
297,56.0,6.0,0.17008619,0.18295729,0.13540064,0.15973315,0.9001514
298,57.0,6.0,0.166377,0.18124387,0.13555306,0.16496173,0.91445655
299,58.0,6.0,0.16279295,0.1794937,0.13560161,0.17019977,0.9285481
300,59.0,6.0,0.15932931,0.17771104,0.13554975,0.17544265,0.94242394
301,60.0,6.0,0.15598136,0.17589967,0.13540117,0.18068574,0.9560828
302,61.0,6.0,0.15274453,0.17406332,0.1351598,0.18592444,0.9695238
303,62.0,6.0,0.14961457,0.17220551,0.13482967,0.19115432,0.98274565
304,63.0,6.0,0.14658722,0.17032963,0.13441509,0.19637108,0.99574804
305,64.0,6.0,0.14365864,0.168439,0.13392048,0.20157072,1.0085311
306,65.0,6.0,0.14082518,0.16653678,0.13335021,0.20674935,1.0210949
307,66.0,6.0,0.13808355,0.16462588,0.13270894,0.21190314,1.0334402
308,67.0,6.0,0.13543063,0.16270941,0.13200134,0.21702869,1.0455682
309,68.0,6.0,0.13286367,0.16078995,0.1312319,0.22212261,1.05748
310,69.0,6.0,0.1303801,0.15887022,0.13040538,0.22718182,1.0691767
311,70.0,6.0,0.12797743,0.15695253,0.12952612,0.23220326,1.0806603
312,71.0,6.0,0.12565349,0.15503925,0.1285986,0.23718421,1.0919329
313,72.0,6.0,0.1234062,0.1531325,0.12762724,0.24212192,1.1029959
314,73.0,6.0,0.121233284,0.151234,0.1266159,0.24701406,1.1138519
315,74.0,6.0,0.11913289,0.14934549,0.12556867,0.25185817,1.124503
316,75.0,6.0,0.11710285,0.14746855,0.12448922,0.25665218,1.1349515
317,76.0,6.0,0.11514115,0.1456044,0.12338109,0.26139402,1.1452
318,77.0,6.0,0.11324565,0.14375417,0.12224752,0.26608205,1.155251
319,78.0,6.0,0.111414015,0.14191857,0.121091455,0.27071416,1.1651068
320,79.0,6.0,0.109643966,0.1400984,0.119915724,0.27528897,1.17477
321,80.0,6.0,0.10793324,0.13829437,0.11872293,0.279805,1.1842436
322,81.0,6.0,0.106279284,0.1365067,0.1175154,0.28426105,1.19353
323,82.0,6.0,0.10467976,0.13473581,0.11629523,0.28865594,1.2026321
324,83.0,6.0,0.103131965,0.13298206,0.115064666,0.29298878,1.2115525
325,84.0,6.0,0.10163362,0.13124554,0.11382535,0.29725862,1.2202946
326,85.0,6.0,0.10018206,0.1295265,0.11257927,0.30146486,1.2288612
327,86.0,6.0,0.09877497,0.12782504,0.11132786,0.30560708,1.2372551
328,87.0,6.0,0.09740995,0.12614149,0.11007294,0.30968475,1.2454802
329,88.0,6.0,0.096084744,0.12447606,0.108816,0.31369776,1.253539
330,89.0,6.0,0.09479716,0.1228289,0.10755837,0.31764597,1.2614354
331,90.0,6.0,0.09354529,0.12120053,0.10630177,0.32152945,1.2691725
332,91.0,6.0,0.09232706,0.11959113,0.105047435,0.32534838,1.2767538
333,92.0,6.0,0.0911409,0.11800124,0.10379696,0.32910293,1.2841831
334,93.0,6.0,0.08998507,0.116431355,0.102551684,0.33279347,1.2914635
335,94.0,6.0,0.08885819,0.1148819,0.10131304,0.3364206,1.2985986
336,95.0,6.0,0.08775892,0.11335352,0.10008238,0.33998471,1.3055924
337,96.0,6.0,0.08668606,0.11184682,0.09886113,0.34348643,1.3124479
338,97.0,6.0,0.08563857,0.110362306,0.09765048,0.34692645,1.3191687
339,98.0,6.0,0.08461538,0.10890058,0.09645176,0.35030538,1.3257582
340,99.0,6.0,0.08361575,0.10746226,0.09526625,0.3536241,1.3322197
341,100.0,6.0,0.082638875,0.10604778,0.09409504,0.35688305,1.3385565
342,101.0,6.0,0.08168416,0.10465789,0.09293941,0.36008346,1.3447717
343,102.0,6.0,0.080750786,0.10329285,0.09180017,0.36322594,1.3508686
344,103.0,6.0,0.079838306,0.101953104,0.09067829,0.36631125,1.35685
345,104.0,6.0,0.07894621,0.100639075,0.08957477,0.36934042,1.3627188
346,105.0,6.0,0.078073956,0.09935102,0.08849026,0.37231416,1.368478
347,106.0,6.0,0.077221036,0.098089114,0.08742547,0.37523335,1.3741297
348,107.0,6.0,0.07638717,0.0968536,0.08638103,0.37809885,1.3796769
