,t,Q,TG,DG,MG,G,ME
216,216.0,6.0,0.04206769,0.050705105,0.043485552,0.53573465,1.6880144
217,217.0,6.0,0.041963242,0.050578274,0.04336393,0.53612185,1.6887466
218,218.0,6.0,0.04186017,0.050453007,0.043243937,0.53650403,1.6894696
219,219.0,6.0,0.041758623,0.050329342,0.0431256,0.53688145,1.6901838
220,220.0,6.0,0.04165837,0.050207242,0.04300894,0.53725404,1.6908885
221,221.0,6.0,0.041559547,0.050086595,0.042893842,0.53762203,1.6915848
222,222.0,6.0,0.04146211,0.049967453,0.04278034,0.5379854,1.6922722
223,223.0,6.0,0.041365977,0.04984978,0.042668387,0.53834414,1.6929507
224,224.0,6.0,0.041271154,0.049733534,0.042558037,0.5386982,1.693621
225,225.0,6.0,0.041177694,0.04961869,0.04244916,0.5390479,1.6942829
226,226.0,6.0,0.04108546,0.049505264,0.04234182,0.5393932,1.6949364
227,227.0,6.0,0.040994458,0.049393162,0.042235956,0.5397341,1.6955819
228,228.0,6.0,0.040904723,0.049282357,0.042131506,0.5400708,1.6962191
229,229.0,6.0,0.040816173,0.049172916,0.042028453,0.5404032,1.6968485
230,230.0,6.0,0.040728826,0.04906472,0.04192687,0.5407315,1.6974704
231,231.0,6.0,0.04064262,0.048957765,0.041826606,0.54105556,1.6980842
232,232.0,6.0,0.04055755,0.048852056,0.04172769,0.5413758,1.6986905
233,233.0,6.0,0.040473603,0.04874745,0.041630052,0.5416921,1.6992899
234,234.0,6.0,0.04039073,0.048644066,0.041533735,0.54200435,1.6998814
235,235.0,6.0,0.040308937,0.048541844,0.041438654,0.54231286,1.700466
236,236.0,6.0,0.040228162,0.04844068,0.041344758,0.5426176,1.7010437
237,237.0,6.0,0.04014837,0.048340574,0.041252054,0.5429188,1.7016143
238,238.0,6.0,0.040069647,0.048241585,0.041160557,0.5432163,1.702178
239,239.0,6.0,0.03999176,0.048143536,0.04107014,0.54351026,1.7027353
240,240.0,6.0,0.039914876,0.048046514,0.040980794,0.54380083,1.703286
241,0.0,6.0,0.6204792,0.04089477,0.0011070892,0.000116650015,7.4207783e-06
242,1.0,6.0,0.6123577,0.048412412,0.0017826073,0.0001542382,0.008878171
243,2.0,6.0,0.60391206,0.05607292,0.0025962554,0.00021556765,0.018242724
244,3.0,6.0,0.5951765,0.06383352,0.0035596378,0.00030113757,0.028087266
245,4.0,6.0,0.58618563,0.07165244,0.004682284,0.00041290373,0.038397476
246,5.0,6.0,0.5769722,0.07948972,0.005971778,0.0005541146,0.04915928
247,6.0,6.0,0.5675667,0.087308235,0.007433925,0.0007291436,0.060359903
248,7.0,6.0,0.55799687,0.09507367,0.009072535,0.00094370544,0.07198868
249,8.0,6.0,0.5482874,0.10275458,0.010890003,0.0012041777,0.08403615
250,9.0,6.0,0.5384603,0.11032225,0.012887284,0.0015180074,0.096495345
251,10.0,6.0,0.52853525,0.11775057,0.015064336,0.0018926263,0.109359965
252,11.0,6.0,0.51853025,0.1250154,0.017419927,0.0023362786,0.12262555
253,12.0,6.0,0.5084616,0.13209437,0.019951954,0.002856955,0.13628733
254,13.0,6.0,0.4983448,0.13896686,0.02265732,0.003463015,0.15034157
255,14.0,6.0,0.48819503,0.14561379,0.025532208,0.00416233,0.1647836
256,15.0,6.0,0.4780268,0.15201724,0.028571513,0.00496288,0.17960848
257,16.0,6.0,0.46785465,0.15816094,0.03176917,0.005872462,0.19481075
258,17.0,6.0,0.45769295,0.16403002,0.035117827,0.006898567,0.2103834
259,18.0,6.0,0.44755584,0.16961107,0.038608868,0.008048607,0.22631839
260,19.0,6.0,0.43745756,0.17489235,0.042232275,0.0093296245,0.24260633
261,20.0,6.0,0.42741236,0.17986375,0.045976683,0.010748792,0.25923654
262,21.0,6.0,0.41743386,0.18451671,0.049829245,0.0123129655,0.27619696
263,22.0,6.0,0.40753588,0.18884443,0.05377594,0.014029019,0.2934741
264,23.0,6.0,0.39773172,0.1928418,0.057801355,0.01590368,0.3110535
265,24.0,6.0,0.38803422,0.19650528,0.061889198,0.017943662,0.32891977
266,25.0,6.0,0.378456,0.199833,0.06602223,0.02015506,0.34705588
267,26.0,6.0,0.36900887,0.20282485,0.070182815,0.022544017,0.3654446
268,27.0,6.0,0.35970402,0.20548218,0.07435292,0.02511591,0.38406765
269,28.0,6.0,0.3505516,0.20780814,0.07851459,0.027875548,0.4029063
270,29.0,6.0,0.34156087,0.20980734,0.08264996,0.03082701,0.42194143
271,30.0,6.0,0.3327401,0.21148601,0.086741716,0.033973478,0.4411534
272,31.0,6.0,0.32409638,0.21285199,0.090773076,0.037317134,0.46052253
273,32.0,6.0,0.31563577,0.21391454,0.09472813,0.040858995,0.4800285
274,33.0,6.0,0.30736297,0.21468404,0.09859154,0.044599436,0.4996517
275,34.0,6.0,0.29928187,0.21517244,0.10234898,0.04853737,0.5193714
276,35.0,6.0,0.29139555,0.21539226,0.10598679,0.05267131,0.5391675
277,36.0,6.0,0.2837059,0.21535712,0.10949223,0.056998283,0.5590197
278,37.0,6.0,0.27621448,0.21508113,0.1128532,0.061515108,0.5789074
279,38.0,6.0,0.26892215,0.2145789,0.116058394,0.0662177,0.59881055
280,39.0,6.0,0.26182923,0.21386518,0.11909732,0.07110149,0.61870885
281,40.0,6.0,0.25493565,0.21295464,0.12196036,0.07616108,0.6385822
282,41.0,6.0,0.24824099,0.21186212,0.12463871,0.0813908,0.65841115
283,42.0,6.0,0.24174456,0.21060193,0.12712465,0.08678438,0.67817587
284,43.0,6.0,0.23544529,0.20918807,0.12941153,0.09233499,0.6978575
285,44.0,6.0,0.22934172,0.20763406,0.13149406,0.098035224,0.71743715
286,45.0,6.0,0.22343218,0.20595288,0.13336812,0.10387742,0.7368973
287,46.0,6.0,0.2177144,0.20415697,0.13503113,0.10985282,0.7562202
288,47.0,6.0,0.21218604,0.20225814,0.13648191,0.11595256,0.7753898
289,48.0,6.0,0.20684414,0.20026748,0.13772078,0.12216726,0.79438984
290,49.0,6.0,0.20168541,0.19819555,0.13874947,0.12848684,0.8132057
291,50.0,6.0,0.19670638,0.19605224,0.13957116,0.13490081,0.8318231
292,51.0,6.0,0.191903,0.19384691,0.14019036,0.14139846,0.8502289
293,52.0,6.0,0.1872711,0.1915882,0.14061275,0.14796881,0.86841124
294,53.0,6.0,0.18280616,0.18928432,0.14084509,0.15460071,0.88635886
295,54.0,6.0,0.17850341,0.18694282,0.14089501,0.16128287,0.9040617
296,55.0,6.0,0.17435813,0.18457088,0.14077118,0.1680039,0.92150986
297,56.0,6.0,0.17036524,0.18217497,0.14048262,0.17475282,0.9386957
298,57.0,6.0,0.16651963,0.17976138,0.14003903,0.18151854,0.95561194
299,58.0,6.0,0.16281629,0.17733572,0.13945039,0.1882904,0.97225195
300,59.0,6.0,0.15924998,0.1749033,0.13872702,0.19505797,0.9886104
301,60.0,6.0,0.15581566,0.17246898,0.13787916,0.2018113,1.0046827
302,61.0,6.0,0.15250827,0.17003727,0.13691726,0.20854083,1.0204651
303,62.0,6.0,0.14932284,0.16761237,0.13585159,0.21523751,1.0359547
304,63.0,6.0,0.1462545,0.165198,0.13469224,0.22189283,1.0511494
305,64.0,6.0,0.14329837,0.16279751,0.13344902,0.22849892,1.0660483
306,65.0,6.0,0.14044984,0.16041428,0.1321316,0.23504807,1.0806501
307,66.0,6.0,0.13770433,0.15805101,0.13074914,0.24153353,1.0949551
308,67.0,6.0,0.13505743,0.1557104,0.12931047,0.24794893,1.1089638
309,68.0,6.0,0.13250482,0.15339467,0.12782401,0.2542886,1.1226778
310,69.0,6.0,0.13004227,0.15110588,0.12629776,0.2605474,1.1360986
311,70.0,6.0,0.12766585,0.14884591,0.1247392,0.2667203,1.1492285
312,71.0,6.0,0.12537171,0.14661637,0.123155385,0.2728036,1.1620702
313,72.0,6.0,0.12315601,0.14441867,0.121552914,0.27879328,1.1746267
314,73.0,6.0,0.12101519,0.14225398,0.11993782,0.2846862,1.1869012
315,74.0,6.0,0.11894582,0.14012337,0.11831589,0.29047972,1.1988976
316,75.0,6.0,0.11694454,0.13802765,0.116692096,0.29617155,1.2106198
317,76.0,6.0,0.115008295,0.13596761,0.11507128,0.30175972,1.2220725
318,77.0,6.0,0.11313397,0.13394375,0.11345771,0.30724275,1.2332588
319,78.0,6.0,0.11131863,0.13195653,0.11185524,0.31261933,1.2441844
320,79.0,6.0,0.10955964,0.13000624,0.11026728,0.31788898,1.2548534
321,80.0,6.0,0.10785437,0.12809311,0.10869691,0.32305092,1.2652708
322,81.0,6.0,0.1062004,0.12621729,0.107146785,0.32810497,1.275441
323,82.0,6.0,0.10459526,0.12437877,0.1056193,0.33305126,1.2853693
324,83.0,6.0,0.103036806,0.12257755,0.104116485,0.3378899,1.2950599
325,84.0,6.0,0.10152303,0.12081337,0.10263996,0.34262162,1.3045182
326,85.0,6.0,0.100051865,0.119086266,0.10119127,0.34724683,1.313749
327,86.0,6.0,0.09862149,0.11739588,0.099771574,0.35176665,1.3227569
328,87.0,6.0,0.097230166,0.11574194,0.0983817,0.35618204,1.3315465
329,88.0,6.0,0.09587632,0.11412418,0.097022355,0.36049408,1.3401228
330,89.0,6.0,0.09455842,0.11254224,0.09569417,0.36470413,1.3484904
331,90.0,6.0,0.093274996,0.11099574,0.09439731,0.3688137,1.3566539
332,91.0,6.0,0.0920247,0.10948421,0.09313202,0.3728242,1.3646178
333,92.0,6.0,0.090806335,0.10800733,0.09189831,0.3767373,1.3723868
334,93.0,6.0,0.08961868,0.10656458,0.09069604,0.38055474,1.3799652
335,94.0,6.0,0.08846074,0.10515559,0.089524984,0.38427806,1.3873571
336,95.0,6.0,0.087331414,0.10377981,0.08838481,0.38790917,1.3945673
337,96.0,6.0,0.086229734,0.102436736,0.08727506,0.39144993,1.4015995
338,97.0,6.0,0.08515489,0.10112597,0.08619532,0.39490223,1.4084584
339,98.0,6.0,0.084105946,0.09984699,0.085145,0.39826787,1.4151475
340,99.0,6.0,0.08308227,0.098599255,0.08412351,0.40154874,1.4216713
341,100.0,6.0,0.08208297,0.09738228,0.08313017,0.40474695,1.4280334
342,101.0,6.0,0.08110753,0.09619556,0.08216439,0.4078642,1.4342376
343,102.0,6.0,0.08015515,0.09503856,0.081225425,0.41090256,1.4402882
344,103.0,6.0,0.07922526,0.09391077,0.08031255,0.41386384,1.4461884
345,104.0,6.0,0.07831734,0.092811696,0.079425074,0.41675007,1.4519426
346,105.0,6.0,0.077430785,0.09174073,0.07856221,0.41956306,1.4575535
347,106.0,6.0,0.076565124,0.090697445,0.07772331,0.42230463,1.4630252
348,107.0,6.0,0.07571989,0.08968122,0.07690762,0.42497677,1.4683615
